"","seccion","titular","enlace_noticia"
"1","Seguridad","Universidad Católica pide “medidas urgentes” de seguridad en zona en que apuñalaron a guardia","https://www.latercera.com/nacional/noticia/universidad-catolica-pide-medidas-urgentes-de-seguridad-en-zona-en-que-apunalaron-a-guardia/LZPSMQDGZBA6VGPPHFUI7LJLPQ/"
"2","Música","Las complicaciones de salud de Sebastián Yatra a días del Festival de Viña: “Me hace falta descansar un poquito”","https://www.latercera.com/culto/2025/02/19/las-complicaciones-de-salud-de-sebastian-yatra-a-dias-del-festival-de-vina-me-hace-falta-descansar-un-poquito/"
"3","Presentado por Maxus","Experiencia Maxus: ellas buscan seguridad a toda prueba","https://www.latercera.com/mtonline/noticia/experiencia-maxus-ellas-buscan-seguridad-a-toda-prueba/N5ZQK46IMJAODJ5GU7IR4JS7HQ/"
"4","Sebastián Sichel","Sichel, exvicepresidente de la Corfo, califica como “tragedia” que se haya utilizado dinero del organismo para el gobierno","https://www.latercera.com/nacional/noticia/sichel-exvicepresidente-de-la-corfo-califica-como-tragedia-que-se-haya-utilizado-dinero-del-organismo-para-el-gobierno/Y4XNRNSVDFEU3M4GQ6QCTHSJ3M/"
"5","Delta Air Lines","Cómo el diseño y la tripulación del avión ayudaron a salvar a 80 personas tras el accidente aéreo en Canadá","https://www.latercera.com/tendencias/noticia/como-el-diseno-y-la-tripulacion-del-avion-ayudaron-a-salvar-a-80-personas-tras-el-accidente-aereo-en-canada/GVCUNQEGWJBDLMBDXKGE7TMLCE/"
"6","Aranceles","Trump quiere introducir aranceles del 25% a automóviles, productos farmacéuticos y chips","https://www.latercera.com/pulso/noticia/trump-quiere-introducir-aranceles-del-25-a-automoviles-productos-farmaceuticos-y-chips/TBXLYE22UFGCBOHFVYDTWVRNZA/"
"7","Economía","Grau califica de artificial la polémica por caso de traspasos de Corfo al gobierno y niega daño patrimonial","https://www.latercera.com/pulso/noticia/grau-califica-de-artificial-la-polemica-por-caso-de-traspasos-de-corfo-al-gobierno-y-niega-dano-patrimonial/QVT27C6TT5C6NHTCXA4HWLLQUQ/"
"8","Fútbol","Dónde y a qué hora ver a Aston Villa vs. Liverpool","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-aston-villa-vs-liverpool/IIRWKDMH45A3BFQN2Y3GLIAKXQ/"
"9","Tenis","Conmoción en el tenis mundial: Emma Raducanu rompe en llanto tras ver a acosador en las tribunas","https://www.latercera.com/el-deportivo/noticia/conmocion-en-el-tenis-mundial-emma-raducanu-rompe-en-llanto-tras-ver-a-acosador-en-las-tribunas/QHA223UFYBEWXGFCP3K7ZONUNI/"
"10","ClubLT Entretención","Teatro Mori presenta los mejores montajes y con un 20% de descuento","https://www.latercera.com/club-la-tercera/noticia/vive-los-mejores-montajes-en-el-teatro-mori-con-un-20-de-descuento/YURWEQBDXNC7BEDFBE6JGMBSJ4/"
"11","Elecciones presidenciales","Presidenciales: Quintana presiona a Bachelet a “definirse rápidamente” para no otorgarle “ventaja” a la derecha","https://www.latercera.com/politica/noticia/presidenciales-quintana-presiona-a-bachelet-a-definirse-rapidamente-para-no-otorgarle-ventaja-a-la-derecha/BZHOLIUHDRHZFNVVDUMANUDIU4/"
"12","ASAP Rocky","El emotivo momento en que A$AP Rocky abraza a Rihanna tras ser declarado inocente en caso de agresión","https://www.latercera.com/tendencias/noticia/el-emotivo-momento-en-que-aap-rocky-abraza-a-rihanna-tras-ser-declarado-inocente-en-caso-de-agresion/J42YI5RVFVHWZKEGNCG5MMPWDE/"
"13","Chile","Joven ciclista sufre impactante caída tras realizar una fallida acrobacia en Viña del Mar","https://www.latercera.com/la-tercera-tv/noticia/joven-ciclista-sufre-impactante-caida-tras-realizar-una-fallida-acrobacia-en-vina-del-mar/DQDVA4YP4RESRCLKADIMVPWJNQ/"
"14","Francisco Pulgar","En audiencia reservada formalizan al diputado Francisco Pulgar por violación y abuso sexual reiterado a menor de 14 años","https://www.latercera.com/nacional/noticia/en-audiencia-reservada-formalizan-al-diputado-francisco-pulgar-por-violacion-y-abuso-sexual-reiterado-a-menor-de-14-anos/AM4P2HYJPFE2ZJV2UB6CEY5ZL4/"
"15","Inundaciones","Por precipitaciones en el norte del país: más de 700 viviendas presentan daños tras desborde del río Loa en Calama","https://www.latercera.com/nacional/noticia/por-precipitaciones-en-el-norte-del-pais-mas-de-700-viviendas-presentan-danos-tras-desborde-del-rio-loa-en-calama/4Z7E7ZCUSZDKFHJU6APNCPF5FY/"
