"","seccion","titular","enlace_noticia"
"1","Selección chilena","El último paso por Calama: Chile afina detalles para presentar el estadio ante la FIFA","https://www.latercera.com/el-deportivo/noticia/el-ultimo-paso-por-calama-chile-afina-detalles-para-presentar-el-estadio-ante-la-fifa/GFH6JQDNNVF4VN4MWU7AACIGFA/"
"2","Red Activa","Webinar Red Activa: La pandemia aceleró los procesos de diálogo y colaboración en las empresas","https://www.latercera.com/pulso/noticia/webinar-red-activa-la-pandemia-acelero-los-procesos-de-dialogo-y-colaboracion-en-las-empresas/K73RTLERRFAMLOO2TAN4CEWXFQ/"
"3","Juegos de Mesa","Ya puedes comprar el juego de mesa de “Gambito de Reina” que no es un tablero de ajedrez","https://www.latercera.com/mouse/ya-puedes-comprar-el-juego-de-mesa-de-gambito-de-reina-que-no-es-un-tablero-de-ajedrez/"
"4","Presidenciales 2021","Gabriel Boric y opción de participar en Junta Nacional DC: “Estamos conversando eso, estamos esperando una comunicación con Carmen”","https://www.latercera.com/politica/noticia/gabriel-boric-y-opcion-de-participar-en-junta-nacional-dc-estamos-conversando-eso-estamos-esperando-una-comunicacion-con-carmen/UU352L4W3JCQ7CKPAQLAN3MWDA/"
"5","Judicial","Corte de Temuco deja en acuerdo fallo por el recurso de nulidad en causa por el homicidio de Alex Lemún","https://www.latercera.com/nacional/noticia/corte-de-temuco-deja-en-acuerdo-fallo-por-el-recurso-de-nulidad-en-causa-por-el-homicidio-de-alex-lemun/ML36IINKYZFDHMK5VTOY67XWTQ/"
"6","Encanto","Presiones familiares y la cultura de Colombia: Una conversación con los creadores de “Encanto” sobre los elementos que inspiraron la nueva película de Disney","https://www.latercera.com/mouse/presiones-familiares-y-la-cultura-de-colombia-una-conversacion-con-los-creadores-de-encanto-sobre-los-elementos-que-inspiraron-la-nueva-pelicula-de-disney/"
"7","Suecia","Primera ministra de Suecia dimite horas después de asumir el cargo","https://www.latercera.com/mundo/noticia/primera-ministra-de-suecia-dimite-horas-despues-de-asumir-el-cargo/TMRVPFAKBJBHRHSTPQ55ELH7TA/"
"8","Fútbol","Inter vence a Shakhtar y queda a un paso de los octavos de la Champions después de 10 años","https://www.latercera.com/el-deportivo/noticia/inter-vence-a-shakhtar-y-queda-a-un-paso-de-los-octavos-de-la-champions-despues-de-10-anos/Y52XZT3LK5FDVDUFMKP4L5X5NE/"
"9","Casos Judiciales","Declaran ilegal detención de joven a quien Carabineros controló y le halló armas en las cercanías de una actividad de Kast","https://www.latercera.com/nacional/noticia/declaran-ilegal-detencion-de-joven-a-quien-carabineros-controlo-y-le-hallo-armas-en-las-cercanias-de-una-actividad-de-kast/FAH6HXM2SBB5JCNARFCSRVOD2A/"
"10","Aerolíneas","Acciones de Latam anotan mayor caída en 17 meses tras informe que indica que accionistas minoritarios podrían perder todo","https://www.latercera.com/pulso/noticia/acciones-de-latam-caen-con-fuerza-tras-informe-del-deutsche-bank-que-indica-que-accionistas-minoritarios-podrian-perder-todo/OIBPVF23RBCEZHZLYOY2XLDD2M/"
"11","Monedas","El dólar continúa en periodo de ajuste tras la violenta caída postelecciones del lunes","https://www.latercera.com/pulso/noticia/el-dolar-continua-en-periodo-de-ajuste-tras-la-violenta-caida-postelecciones-del-lunes/2T5YPO5S3FEXXGW5W6D5XTTSUI/"
"12","Cine","Cómo La Noche de los Muertos Vivientes se transformó en la base de un filme chileno","https://www.latercera.com/culto/2021/11/24/como-la-noche-de-los-muertos-vivientes-se-transformo-en-la-base-de-un-filme-chileno/"
"13","Economía","Ministro del Trabajo presenta Comisión Asesora Ministerial de Prospección Laboral","https://www.latercera.com/pulso/noticia/ministro-del-trabajo-presenta-comision-asesora-ministerial-de-prospeccion-laboral/J7UQCQKL5BGOFAM2FACL2DMXLA/"
"14","Turismo","Lanzan sitio web de turismo que entregará sugerencias y ofertas de servicios para viajeros","https://www.latercera.com/pulso/noticia/lanzan-sitio-web-de-turismo-que-entregara-sugerencias-y-ofertas-de-servicios-para-viajeros/FY4II7MKF5CVHKAVBKZWOVNTSY/"
"15","Ciencia","Chile tendrá la primera ley del mundo que regula plataformas digitales como Facebook, Google, Instagram y Twitter","https://www.latercera.com/que-pasa/noticia/chile-tendra-la-primera-ley-del-mundo-que-regula-plataformas-digitales-como-facebook-google-instagram-y-twitter/HCMRTBKXKJG5DNN6OFA3PX7RCQ/"
