"","seccion","titular","enlace_noticia"
"1","Fútbol","A la U le alcanza con una ráfaga en el inicio para seguir con el tranco ganador","https://www.latercera.com/el-deportivo/noticia/a-la-u-le-alcanza-con-una-rafaga-en-el-inicio-para-seguir-con-el-tranco-ganador/XKLTLBSB4BBKLHX3LXPDWVCYR4/"
"2","Básquetbol","La selección chilena de básquetbol cae en Venezuela y pierde la opción de llegar a la AmeriCup","https://www.latercera.com/el-deportivo/noticia/la-seleccion-chilena-de-basquetbol-cae-en-venezuela-y-pierde-la-opcion-de-llegar-a-la-americup/XEOEKDPXFVGXXNF3AJK5MBWM54/"
"3","Festival de Viña 2025","Nadia Ferreira, la esposa de Marc Anthony 31 años menor que lo acompaña en su show en el Festival de Viña","https://www.latercera.com/culto/2025/02/23/nadia-ferreira-la-esposa-de-marc-anthony-31-anos-menor-que-lo-acompana-en-su-show-por-el-festival-de-vina/"
"4","Festival de Viña 2025","El historial de tuits polémicos y críticas de comediantes chilenos que el venezolano George Harris podría sepultar","https://www.latercera.com/culto/2025/02/23/el-historial-de-tuits-polemicos-y-criticas-de-comediantes-chilenos-que-el-venezolano-george-harris-podria-sepultar/"
"5","Festival de Viña 2025","Con alta tecnología y una solitaria Karen Doggenweiler en escena: parte Viña 2025 en su nueva era","https://www.latercera.com/culto/2025/02/23/con-alta-tecnologia-y-una-solitaria-karen-doggenweiler-en-escena-parte-vina-2025-en-su-nueva-era/"
"6","Festival de Viña 2025","Masiva presencia venezolana en apoyo a George Harris marca el inicio del Festival de Viña: comediante fue ovacionado","https://www.latercera.com/culto/2025/02/23/masiva-presencia-venezolana-en-apoyo-a-george-harris-marca-el-inicio-del-festival-de-vina-comediante-fue-ovacionado/"
"7","Festival de Viña 2025","De bares a grandes escenarios: el camino de George Harris, el comediante venezolano que estará en Viña","https://www.latercera.com/culto/2025/02/23/de-bares-a-grandes-escenarios-el-camino-de-george-harris-el-comediante-venezolano-que-estara-en-vina/"
"8","Mario Marcel","Cadem: aprobación del ministro Marcel cae a su nivel más bajo desde que asumió tras polémica por traspasos de recursos desde Corfo","https://www.latercera.com/nacional/noticia/cadem-aprobacion-del-ministro-marcel-cae-a-su-nivel-mas-bajo-desde-que-asumio-tras-polemica-por-traspasos-de-recursos-desde-corfo/MJQL7OBR6NHSJM2QZWH7BUKYSE/"
"9","Moisés Naím","Columna de Moisés Naím: El Ártico y sus revelaciones","https://www.latercera.com/mundo/noticia/columna-de-moises-naim-el-artico-y-sus-revelaciones/SP5HP7Z4G5BH5HH4Y7XCQFRHPA/"
"10","Festival de Viña 2025","La historia de amor inolvidable de Marc Anthony: su matrimonio con Jennifer Lopez","https://www.latercera.com/culto/2025/02/23/la-historia-de-amor-inolvidable-de-marc-anthony-su-matrimonio-con-jennifer-lopez/"
"11","déficit fiscal","Política farisaicaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/politica-farisaica/NVDKBPBDD5ABLOBSF4FW43QI4M/"
"12","minería","Acuerdo entre Codelco y Anglo AmericanExclusivo suscriptor","https://www.latercera.com/opinion/noticia/acuerdo-entre-codelco-y-anglo-american/QIZM5BN47RHHJAGDOUTQAJU5TU/"
"13","Tribunal Constitucional","Atribuciones del TCExclusivo suscriptor","https://www.latercera.com/opinion/noticia/atribuciones-del-tc/P4O2VJDFWJA3XC6WQ2JAJM4DHE/"
"14","Minuto a minuto","En vivo: la U le gana a Unión La Calera en el Estadio Nacional","https://www.latercera.com/el-deportivo/noticia/en-vivo-la-u-recibe-a-union-la-calera-en-el-estadio-nacional/3JEE6EDOERCCLFP7LHC523H6PQ/"
"15","Ucrania","Marginación de Ucrania y EuropaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/marginacion-de-ucrania-y-europa/SEXO4KQYLVB7TLSRVGZKONQWDM/"
