"","seccion","titular","enlace_noticia"
"1","Rodolfo Carter","El reservado encuentro entre Matthei y Carter por las presidenciales  Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/el-reservado-encuentro-entre-matthei-y-carter-por-las-presidenciales/6N57YDLXWZCHRJI4KF757KCOLY/"
"2","Trump","Columna de José Miguel Ahumada: Chile ante las acciones unilaterales de TrumpExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-jose-miguel-ahumada-chile-ante-las-acciones-unilaterales-de-trump/I3TVR5QKAFHNJFRTIBNZRRZTLI/"
"3","Megaincendio","¿Se le acaba la línea de crédito? Oficialismo empieza a perder la paciencia con Montes por la reconstrucción tras incendios Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/se-le-acaba-la-linea-de-credito-oficialismo-empieza-a-perder-la-paciencia-con-montes-por-la-reconstruccion-tras-incendios/BPF5SIXCYBGTHCWNUA4BSLOAPI/"
"4","La Tercera PM","Cuatro décadas de una leyenda: Cristiano celebra su cumpleaños con el récord de los 1.000 goles oficiales en la miraExclusivo suscriptor","https://www.latercera.com/el-deportivo/noticia/cristiano-cumple-40-anos-las-grandes-metas-pendientes-del-portugues-que-busca-ser-el-primero-en-marcar-1000-goles-oficiales/YV24CA2ZSNFYJJEEYTUME7DQQA/"
"5","Huérfanos Covid-19","Dos niños y una niña: los únicos tres beneficiarios de las pensiones vitalicias para huérfanos CovidExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/dos-ninos-y-una-nina-los-unicos-tres-beneficiarios-de-las-pensiones-vitalicias-para-huerfanos-covid/JD6MCEOROFBKVLZ4BQFETJVCYU/"
"6","Luis Hermosilla","Investigación contra ministros Valderrama y Carroza: fiscal judicial de la Suprema entrevista a Hermosilla en Capitán Yáber","https://www.latercera.com/nacional/noticia/investigacion-contra-ministros-valderrama-y-carroza-fiscal-judicial-de-la-suprema-entrevista-a-hermosilla-en-capitan-yaber/6LRXR6DOANDNJB33C345X4WDGA/"
"7","Ronald Ojeda","Venezuela al banquillo: Fiscal expone por primera vez ante el tribunal que Diosdado Cabello ordenó el secuestro de Ronald Ojeda y que el pago se hizo en PerúExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/venezuela-al-banquillo-fiscal-expone-por-primera-vez-ante-el-tribunal-que-diosdado-cabello-ordeno-el-secuestro-de-ronald-ojeda-y-que-el-pago-se-hizo-en-peru/YTKEKTXUEVG6LP7HH2R47WZMHI/"
"8","Contraloría","¿Quién defenderá a Dorothy?: presidente del CDE no alegará a favor de contralora en recurso que puso en jaque dictamen por “confianza legítima”Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/quien-defendera-a-dorothy-presidente-del-cde-no-alegara-a-favor-de-contralora-en-recurso-que-puso-en-jaque-dictamen-por-confianza-legitima/IMZW3OYCGFHKZP2B4QOWD4QTX4/"
"9","Música","“Esa carpa se la estaba devorando”: los últimos días de Violeta Parra en La Reina","https://www.latercera.com/culto/2025/02/05/esa-carpa-se-la-estaba-devorando-los-ultimos-dias-de-violeta-parra-en-la-reina/"
"10","Fútbol","La ANFP da a conocer la programación de las primeras cuatro fechas del Torneo Nacional","https://www.latercera.com/el-deportivo/noticia/anfp-da-a-conocer-la-programacion-de-las-primeras-cuatro-fechas-del-torneo-nacional/FAZHGW7SVRES7ARYZPWSADQ6AM/"
"11","Caso Relojes","El último “tic-tac” de Parived en el caso Relojes: Fiscalía le ofrece abreviado y no será llevado a juicio oral, ni arriesgará cárcelExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/el-ultimo-tic-tac-de-parived-en-el-caso-relojes-fiscalia-le-ofrece-abreviado-y-no-sera-llevado-a-juicio-oral-ni-arriesgara-carcel/F2VJ6TRDKRC4VC7LT3JVK25SUQ/"
"12","Desde la Redacción","“No es menor”: CPC dice que error de la Dipres “es de US$ 3 mil millones” y que “es importante que se aclare y corrija”","https://www.latercera.com/videopodcast/redaccion/no-es-menor-cpc-dice-que-error-de-la-dipres-es-de-us-3-mil-millones-y-que-es-importante-que-se-aclare-y-corrija/"
"13","Desde la Redacción","“Un plan insensato”: aliados de Estados Unidos critican propuesta de Trump en Gaza","https://www.latercera.com/videopodcast/redaccion/un-plan-insensato-aliados-de-estados-unidos-critican-propuesta-de-trump-en-gaza/"
"14","Bruselas","Dos hombres provocan pánico en Bruselas tras disparar fusiles afuera de un metro","https://www.latercera.com/la-tercera-tv/noticia/dos-hombres-provocan-panico-en-bruselas-tras-disparar-fusiles-afuera-de-un-metro/4ZRWDD5HQBH7VIYZAFOVLKRD2Y/"
"15","Cristián Campos","Juez reabre caso de Cristián Campos para interrogar a los actores Simón Pesutic y Pedro Campos tras inconsistencias en sus declaraciones públicasExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/juez-reabre-caso-de-cristian-campos-para-interrogar-a-los-actores-simon-pesutic-y-pedro-campos-tras-inconsistencias-en-sus-declaraciones-publicas/Y6G5NX6HLBDRBF343URJZW3HFU/"
