"","seccion","titular","enlace_noticia"
"1","EE.UU.","Trump ordena prohibición de cirugías y tratamientos de reasignación de género en menores de edad en Estados Unidos","https://www.latercera.com/mundo/noticia/trump-ordena-prohibicion-de-cirugias-y-tratamientos-de-reasignacion-de-genero-en-menores-de-edad-en-estados-unidos/2F5GWQ4F4BHDHESQNVWOZ4M65M/"
"2","Policial","Aniversario de muerte de barrista de Colo Colo: sujetos queman bus e intentan saquear locales en Pudahuel","https://www.latercera.com/nacional/noticia/aniversario-de-muerte-de-barrista-de-colo-colo-sujetos-queman-bus-e-intentan-saquear-locales-en-pudahuel/HDH6LA2LABAWXHSEMJG6XJUQB4/"
"3","Fútbol","Cobreloa logra un postrero empate en su visita a Copiapó por la Copa Chile","https://www.latercera.com/el-deportivo/noticia/cobreloa-logra-un-postrero-empate-en-su-visita-a-copiapo-por-la-copa-chile/Q4L37YJN3ZDAVBW64GCBOVGMMQ/"
"4","Rusia","Putin descarta negociar la paz con Zelensky por considerar que perdió “legitimidad”","https://www.latercera.com/mundo/noticia/putin-descarta-negociar-la-paz-con-zelensky-por-considerar-que-perdio-legitimidad/X7ERNDBZLRFFNDECGGCEPG2DKA/"
"5","Fútbol","Luego de una goleada y un escándalo mediático: próximo rival de Chile se queda sin entrenador en pleno Sudamericano Sub 20","https://www.latercera.com/el-deportivo/noticia/luego-de-una-goleada-y-un-escandalo-mediatico-proximo-rival-de-chile-se-queda-sin-entrenador-en-pleno-sudamericano-sub-20/TE2NMNBOJVHDZBZIK7JYW4PFVA/"
"6","Bahía Mansa","Informan que cinco suboficiales del Ejército subieron a lancha que naufragó en Bahía Mansa","https://www.latercera.com/nacional/noticia/informan-que-cinco-suboficiales-del-ejercito-subieron-a-lancha-que-naufrago-en-bahia-mansa/FXNJC3RFZNDCTJFOLTZWCKT55M/"
"7","Ecuador","Ecuador ofrece su petróleo como alternativa al crudo venezolano para frenar financiamiento del régimen de Maduro","https://www.latercera.com/mundo/noticia/ecuador-ofrece-su-petroleo-como-alternativa-al-crudo-venezolano-para-frenar-financiamiento-del-regimen-de-maduro/U2M23MNQOJHGTFYDY65B277UDM/"
"8","Fútbol","Manchester City, en riesgo: todo lo que está en juega en el supermiércoles de la Champions con 18 partidos simultáneos","https://www.latercera.com/el-deportivo/noticia/manchester-city-en-riesgo-todo-lo-que-esta-en-juega-en-el-supermiercoles-de-la-champions-con-18-partidos-simultaneos/PZRGM44WLJBSLHJK33MDDK4BPU/"
"9","Israel","Trump invita a Netanyahu a reunirse en la Casa Blanca el próximo martes","https://www.latercera.com/mundo/noticia/trump-invita-a-netanyahu-a-reunirse-en-la-casa-blanca-el-proximo-martes/XKMVB5OAXVDRREKQQN2VH4FYS4/"
"10","Sebastián Piñera","Gobierno insta a no apurar una definición sobre una estatua de Piñera: “No son procesos que debieran acelerarse”","https://www.latercera.com/politica/noticia/gobierno-insta-a-no-apurar-una-definicion-sobre-una-estatua-de-pinera-no-son-procesos-que-debieran-acelerarse/72RUFBTSW5CA7LSSSQKABBXEKE/"
"11","Sernac","Posibles cortocircuitos, quemaduras o incendios: Sernac emite alerta de seguridad para pistola de masajes","https://www.latercera.com/nacional/noticia/posibles-cortocircuitos-quemaduras-o-incendios-sernac-emite-alerta-de-seguridad-para-pistola-de-masajes/2OIDUNEF3ZEMVJF4J7CTZYFQBA/"
"12","Correos de los Lectores","Activación de mecanismos de solidaridadExclusivo suscriptor","https://www.latercera.com/opinion/noticia/activacion-de-mecanismos-de-solidaridad/RQNXKPICEVAJNHEFYXAK3HVOR4/"
"13","Correos de los Lectores","Sumando al debateExclusivo suscriptor","https://www.latercera.com/opinion/noticia/sumando-al-debate/HAHTKIBFDVHCBESFYCJYOT7TYM/"
"14","Correos de los Lectores","Reforma previsionalExclusivo suscriptor","https://www.latercera.com/opinion/noticia/reforma-previsional/RJZPQC45IZHGZHAFAQFYARITOI/"
"15","Correos de los Lectores","Nuevas residencias familiares, promesas incumplidasExclusivo suscriptor","https://www.latercera.com/opinion/noticia/nuevas-residencias-familiares-promesas-incumplidas/R5LSQCJJLVEGLN4IGUFG3BEZEI/"
