"","seccion","titular","enlace_noticia"
"1","Minería","SMA ordenó la clausura “total y definitiva” de la minera Alcaparrosa de Ojos del Salado tras socavón en Tierra Amarilla","https://www.latercera.com/pulso/noticia/sma-ordeno-la-clausura-de-la-minera-alcaparrosa-de-ojos-del-salado-tras-socavon-en-tierra-amarilla/ZA6GW62MDVDRRBQS4U233RRSTA/"
"2","Pentágono","Jefe del Pentágono afirma que tripulación del helicóptero que chocó con el avión en Washington tenía experiencia","https://www.latercera.com/mundo/noticia/jefe-del-pentagono-afirma-que-tripulacion-del-helicoptero-que-choco-con-el-avion-en-washington-tenia-experiencia/CFODTE5ISVFNFGWHSUU5XUTMCU/"
"3","Sebastián Piñera","Marcelo Segura y su exposición fotográfica de Sebastián Piñera: “Quiero mostrar a los presidentes desde lo más natural hasta los momentos que toman decisiones”Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/marcelo-segura-y-su-exposicion-fotografica-de-sebastian-pinera-quiero-mostrar-a-los-presidentes-desde-lo-mas-natural-hasta-los-momentos-que-toman-decisiones/43E2Z63J4VAKDOVVDEFEKTKYDI/"
"4","La Tercera PM","El diseño de La Moneda para capitalizar la reforma previsional y transformarla en su “legado”  Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/el-diseno-de-la-moneda-para-capitalizar-la-reforma-previsional-y-transformarla-en-su-legado/U4KZXKYXZRFH7PWO6RPNZW2PPA/"
"5","Policial","Se le acusa de parricidio frustrado: detienen en Argentina a excarabinero que se fugó de tenencia policial el 2023","https://www.latercera.com/nacional/noticia/se-le-acusa-de-parricidio-frustrado-detienen-en-argentina-a-excarabinero-que-se-fugo-de-tenencia-policial-el-2023/A7XJG7OPYFCAPK6EM3BVCAIXQI/"
"6","Pensiones","Cámara Nacional de Comercio estima que ahora “viene lo más difícil” de la reforma de pensiones","https://www.latercera.com/pulso/noticia/camara-nacional-de-comercio-estima-que-ahora-viene-lo-mas-dificil-de-la-reforma-de-pensiones/AIUUQ5MEKFABJMKO2FKHMLSM7M/"
"7","Álvaro Elizalde","Eutanasia y fast track de seguridad en la lista: las prioridades del gobierno en materia legislativa para 2025","https://www.latercera.com/politica/noticia/eutanasia-y-fast-track-de-seguridad-en-la-lista-las-prioridades-del-gobierno-en-materia-legislativa-para-2025/TMO5VV5LIBCNPCHTQ25ZDZSCCE/"
"8","México","Quién es Fofo Márquez, el influencer que irá a la cárcel por “tentativa de femicidio”","https://www.latercera.com/tendencias/noticia/quien-es-fofo-marquez-el-influencer-que-ira-a-la-carcel-por-tentativa-de-femicidio/2CIA3EO3XFCXHOLQYJMFEZDIGY/"
"9","Política","Quiénes son los ganadores y perdedores tras la aprobación del proyecto de pensiones Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/quienes-son-los-ganadores-y-perdedores-tras-la-aprobacion-del-proyecto-de-pensiones/H3U2OS446NDFXBXGR67FJZ4ICY/"
"10","La Tercera","Capítulo 155 | Desde la Redacción: Entrevista a Maximiliano Luksic, alcalde de Huechuraba","https://www.latercera.com/videopodcast/redaccion/capitulo-155-desde-la-redaccion-entrevista-a-maximiliano-luksic-alcalde-de-huechuraba/"
"11","Deportes","Super Bowl 2025: cuándo es el evento y dónde verlo en Chile","https://www.latercera.com/servicios/noticia/super-bowl-2025-cuando-es-el-evento-y-donde-verlo-en-chile/PIE3OXMITVDNTKVTHPB3YCDKFU/"
"12","Desde la Redacción","¿Qué ver en carteleras el fin de semana?","https://www.latercera.com/videopodcast/redaccion/que-ver-en-carteleras-el-fin-de-semana/"
"13","PUC","Sin mujeres en la terna: los nombres que quedaron fuera de carrera para asumir la rectoría de la PUCExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/sin-mujeres-en-la-terna-los-nombres-que-quedaron-fuera-de-carrera-para-asumir-la-rectoria-de-la-puc/KQCDBSVWMNB4JJ5I5JR6T4IAQY/"
"14","LaTerceraPM","Columna de Magdalena Merbilháa: Y alimentaron al cocodriloExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-magdalena-merbilhaa-y-alimentaron-al-cocodrilo/Q42ZRAQSUFBXJHVKXHFO3LFMIU/"
"15","La Tercera PM","“Estamos cayendo en una virulencia difícil de justificar”: la intervención de Matthei en el chat de exministros por reforma previsionalExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/estamos-cayendo-en-una-virulencia-dificil-de-justificar-la-intervencion-de-matthei-en-el-chat-de-exministros-por-reforma-previsional/G2SR3BWWCBCHFFVBMYEUTS3JQU/"
