"","seccion","titular","enlace_noticia"
"1","Evópoli","Nueva directiva de Evópoli pone en marcha su gestión: buscan volver a “influir” en el debate público","https://www.latercera.com/politica/noticia/nueva-directiva-de-evopoli-pone-en-marcha-su-gestion-buscan-volver-a-influir-en-el-debate-publico/WGJPNMJTHZCBHH5RIHU4DKIYXU/"
"2","Fútbol","Colo Colo vs. U. San Felipe: a qué hora y dónde ver el partido por la Copa Chile","https://www.latercera.com/el-deportivo/noticia/colo-colo-vs-u-san-felipe-a-que-hora-y-donde-ver-el-partido-por-la-copa-chile/NOXGZTXI4NEIZLOM4J33ZS52LI/"
"3","Avisos Laborales","Ofertas de empleo retoman baja y registran su peor enero desde 2017Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/ofertas-de-empleo-retoman-baja-y-registran-su-peor-enero-desde-2017/G5WU2VXOCBFXTOPISW7L6GILX4/"
"4","Fútbol","Entrenador de Panamá aborda el duelo ante la Roja: “Va a ser muy exigente”","https://www.latercera.com/el-deportivo/noticia/entrenador-de-panama-aborda-el-duelo-ante-la-roja-va-a-ser-muy-exigente/6THXI6TMEZFQPBYOJWXWHOADBI/"
"5","Fútbol","Dónde y a qué hora ver a Colombia vs. Brasil Sub 20","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-colombia-vs-brasil-sub-20/N2RVCDGQIVEPJEH2N3FY7QSN2E/"
"6","Negocios","Fintual, NotCo y Kross: los ejemplos del informe contratado por la CPC por investigación de concentración económicaExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/fintual-notco-y-kross-los-ejemplos-del-informe-contratado-por-la-cpc-por-investigacion-de-concentracion-economica/TUVXRWTKVFGBXN2TLWKQ6JQ57Q/"
"7","Empleo","El crecimiento del empleo en Estados Unidos no cumple las expectativas en enero","https://www.latercera.com/pulso/noticia/el-crecimiento-del-empleo-en-estados-unidos-no-cumple-las-expectativas-en-enero/UOSAJT6B6ZH3XOX4VR5SIIPVZI/"
"8","Cine","Hollywood aterriza en Rapa Nui: Mark Ruffalo y John Malkovich filmarán cinta en Isla de Pascua","https://www.latercera.com/culto/2025/02/07/hollywood-aterriza-en-rapa-nui-mark-ruffalo-y-john-malkovich-filmaran-cinta-en-isla-de-pascua/"
"9","Minería","Vicepresidente ejecutivo de Enami: “Sin la venta de Quebrada Blanca, hubiésemos tenido 50 y tantos millones de pérdidas”Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/vicepresidente-ejecutivo-de-enami-sin-la-venta-de-quebrada-blanca-hubiesemos-tenido-50-y-tantos-millones-de-perdidas/ETJESGZV5ZHM3H4VBKWTMDT6CQ/"
"10","Sebastián Piñera","“Sería mezquino no reconocer”: Orellana destaca “avances importantes” en gestión de Sebastián Piñera a un año de su muerte","https://www.latercera.com/politica/noticia/seria-mezquino-no-reconocer-orellana-destaca-avances-importantes-en-gestion-de-sebastian-pinera-a-un-ano-de-su-muerte/HQCLPVKNSNG7TIK63ERQOMIH4Y/"
"11","Retail","Outlets fueron los activos con mejor desempeño de Parque Arauco en 2024Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/outlets-fueron-los-activos-con-mejor-desempeno-de-parque-arauco-en-2024/SII3BOXYJNAG3ODPOL5RFDQKFU/"
"12","Negocios","Hermanos Santa Cruz Negri acusan a sobrinos de buscar beneficios económicos en demanda por “vaciamiento patrimonial”Exclusivo suscriptor","https://www.latercera.com/pulso/noticia/hermanos-santa-cruz-negri-acusan-a-sobrinos-de-buscar-beneficios-economicos-en-demanda-por-vaciamiento-patrimonial/L2LAMGEUD5EIBDYST4E4XBI6BE/"
"13","Opinión","La columna de Tamara Agnic: “Rezago anticorrupción en el mundo municipal”Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/la-columna-de-tamara-agnic-rezago-anticorrupcion-en-el-mundo-municipal/UQKY4NBUYRGJXOFVZWH4KR2E7M/"
"14","Pulso PM","Autoridades panameñas acusan a EE.UU. de mentir sobre el acuerdo para liberar el paso del Canal de Panamá a la Marina estadounidenseExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/autoridades-panamenas-acusan-a-eeuu-de-mentir-sobre-el-acuerdo-para-liberar-el-paso-del-canal-de-panama-a-la-marina-estadounidense/HZFVLA6NXRBLNBPVYGBP762KHM/"
"15","Reforma Previsional","“Un buen augurio para los mercados de capitales chilenos”: el veredicto de Morgan Stanley sobre la reforma previsional Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/un-buen-augurio-para-los-mercados-de-capitales-chilenos-el-veredicto-de-morgan-stanley-sobre-la-reforma-previsional/6V7JFTRXABDH3NKKFQPPBG3BZM/"
