"","seccion","titular","enlace_noticia"
"1","Convención Constitucional","Carol Bown por “proceso de reflexión” de algunos constituyentes de Vamos por Chile: “Tenemos que ver cómo seguimos adelante en este proceso en que se nos está excluyendo”","https://www.latercera.com/politica/noticia/carol-bown-por-proceso-de-reflexion-de-algunos-constituyentes-de-vamos-por-chile-tenemos-que-ver-como-seguimos-adelante-en-este-proceso-en-que-se-nos-esta-excluyendo/QAYHVP2HBNC7FIKJBJGR7MOOZ4/"
"2","Policial","Celular fue clave para que PDI ubicara a los autores de robo con violencia en casa de cambio de Temuco","https://www.latercera.com/nacional/noticia/celular-fue-clave-para-que-pdi-ubicara-a-los-autores-de-robo-con-violencia-en-casa-de-cambio-de-temuco/KHEWFU3AJJCSPCY2RB7T2DSXNY/"
"3","Gobierno","Piñera promulga proyecto de modernización de Carabineros y PDI: “Esta nueva ley cambia la relación de las policías con el gobierno”","https://www.latercera.com/nacional/noticia/pinera-promulga-proyecto-de-modernizacion-de-carabineros-y-pdi-esta-nueva-ley-cambia-la-relacion-de-las-policias-con-el-gobierno/MH4CHFV7KJA4PDTDCAAY3UWICU/"
"4","Videojuegos","Director de The Witcher 3 creó su propio estudio, Rebel Wolves","https://www.latercera.com/mouse/director-de-the-witcher-3-creo-su-propio-estudio-rebel-wolves/"
"5","Minería","Codelco inicia trabajos de exploración en el Salar de Maricunga para definir si explotación de litio es viable","https://www.latercera.com/pulso/noticia/codelco-inicia-trabajos-de-exploracion-de-litio-en-el-salar-de-maricunga-para-definir-si-proyectoes-viable/7KJPMUMLD5CJTHCZDCMGLJB4XY/"
"6","DC Comics","Grant Morrison considera que convertir a Superman o Supergirl en tiranos, monstruos o anti-héroes es “imaginativamente perezoso”","https://www.latercera.com/mouse/grant-morrison-considera-que-convertir-a-superman-o-supergirl-en-tiranos-monstruos-o-anti-heroes-es-imaginativamente-perezoso/"
"7","La Tercera PM","Los discursos que marcaron la primera votación de iniciativas constitucionales en el pleno de la Convención","https://www.latercera.com/la-tercera-pm/noticia/los-discursos-que-marcaron-la-primera-votacion-de-iniciativas-constitucionales-en-el-pleno-de-la-convencion/JZJRERQKFBD3JAUX3MW5G43QII/"
"8","Procedimiento","Realizan operativo por menor encerrado al interior de auto en Providencia: personal municipal lo rescató rompiendo un vidrio","https://www.latercera.com/nacional/noticia/realizan-operativo-por-menor-encerrado-al-interior-de-auto-en-providencia-personal-municipal-lo-rescato-rompiendo-un-vidrio/EVZ6SPJROJC4FD2HIHFS552SJY/"
"9","La Tercera PM","De luchar contra salmones a expulsar a veraneantes: el perfil de la ecologista detenida en playa Metri","https://www.latercera.com/la-tercera-pm/noticia/de-luchar-contra-salmones-a-expulsar-a-veraneantes-el-perfil-de-la-ecologista-detenida-en-playa-metri/CKDC7MBZMJFXRKR2D5GOL7BQPU/"
"10","Libros","Megan McDowell y la traducción de Poeta chileno, una conversación continua","https://www.latercera.com/culto/2022/02/16/megan-mcdowell-y-la-traduccion-de-poeta-chileno-una-conversacion-continua/"
"11","Mascarilla","¿Ocurrirá en Chile? Países del hemisferio norte comienzan a liberar el uso de mascarillas en espacios públicos","https://www.latercera.com/que-pasa/noticia/y-en-chile-cuando-paises-del-hemisferio-norte-comienzan-a-liberar-el-uso-de-mascarillas-en-espacios-publicos/XJWCDLCVLJFHJPC5LV4MVVFT3A/"
"12","Ciencia","Investigadores españoles descubren que los microplásticos son nocivos para la flora intestinal","https://www.latercera.com/la-tercera-tv/noticia/investigadores-espanoles-descubren-que-los-microplasticos-son-nocivos-para-la-flora-intestinal/L6PL5RDHZ5GXNGOJLHOOB356FE/"
"13","La Tercera PM","Fuera de los 2/3: la disyuntiva en que quedó la derecha tras la primera votación del pleno de la Convención","https://www.latercera.com/la-tercera-pm/noticia/fuera-de-los-23-la-disyuntiva-en-que-quedo-la-derecha-tras-la-primera-votacion-del-pleno-de-la-convencion/HTIZJZIX4FF7BLPJKOKJOMTXZQ/"
"14","La Tercera PM","¿Por qué se rechazaron? Los nudos que enfrentarán en la Convención las normas sobre inamovilidad de jueces y ejecución de fallos","https://www.latercera.com/la-tercera-pm/noticia/por-que-se-rechazaron-los-nudos-que-enfrentaran-en-la-convencion-las-normas-sobre-inamovilidad-de-jueces-y-ejecucion-de-fallos/FHYBJZQYYRGPTBUWHZUYDPXGVM/"
"15","La Tercera PM","Se busca a Jones Huala: gobierno, Gendarmería argentina y Carabineros en alerta tras fallo de la Suprema que ordenó su recaptura","https://www.latercera.com/la-tercera-pm/noticia/se-busca-a-jones-huala-gobierno-gendarmeria-argentina-y-carabineros-en-alerta-tras-fallo-de-la-suprema-que-ordeno-su-recaptura/AANUBMVPD5FQNHEM3LZS4USV3E/"
