"","seccion","titular","enlace_noticia"
"1","Tenis","¿Qué pasó? El posteo sobre el escándalo que afecto a Garin que “desapareció” de la cuenta de la Copa Davis","https://www.latercera.com/el-deportivo/noticia/que-paso-el-posteo-sobre-el-escandalo-que-afecto-a-garin-que-desaparecio-de-la-cuenta-de-la-copa-davis/QUYPEX44M5G2FDK3WLT5H4KZ7U/"
"2","Copa Davis","Garin estalla y se lanza contra el árbitro tras agresión que zanjó la suerte de Chile en la Copa Davis","https://www.latercera.com/el-deportivo/noticia/garin-estalla-y-se-lanza-contra-el-arbitro-tras-agresion-que-zanjo-la-suerte-de-chile-en-la-copa-davis/IC5I47F4GFCETLWRFQ7V7AFOG4/"
"3","Guerra Medio Oriente","La Unión Europea condena el veto de Israel a la UNRWA y promete mantener su apoyo","https://www.latercera.com/mundo/noticia/la-union-europea-condena-el-veto-de-israel-a-la-unrwa-y-promete-mantener-su-apoyo/WYVD6VR3RRCT5K2Y5GNJK2PAOI/"
"4","Villarrica","Lo que se sabe a una semana de la desaparición de joven de 23 años en el lago Villarrica","https://www.latercera.com/nacional/noticia/lo-que-se-sabe-a-una-semana-de-la-desaparicion-de-joven-de-23-anos-en-el-lago-villarrica/BSPEOOEHGNEXFNJG73E5TE2GWQ/"
"5","Donald Trump","Trump revoca estatus de protección temporal a venezolanos en Estados Unidos","https://www.latercera.com/mundo/noticia/trump-revoca-estatus-de-proteccion-temporal-a-venezolanos-en-estados-unidos/GEMYOKIDQ5HA5EDFF75HYJ67FU/"
"6","Tenis","“Impresentable”: Team Chile explota tras la polémica descalificación de Christian Garin en la serie de Copa Davis","https://www.latercera.com/el-deportivo/noticia/impresentable-team-chile-explota-tras-la-polemica-descalificacion-de-cristian-garin-en-la-serie-de-copa-davis/23AANNT27RDPJAIHMKKOZB5P24/"
"7","Viña del Mar","Informe final y trabajos en el lugar: las gestiones del municipio de Viña del Mar tras millonarios daños al reloj de flores","https://www.latercera.com/nacional/noticia/informe-final-y-trabajos-en-el-lugar-las-gestiones-del-municipio-de-vina-del-mar-tras-millonarios-danos-al-reloj-de-flores/Q7UKGMJJ7ZD3VJXVHXPH5NZ5YE/"
"8","Tenis","Garin es descalificado tras una agresión de Bergs y Chile cae ante Bélgica por Copa Davis en un final escandaloso","https://www.latercera.com/el-deportivo/noticia/garin-es-descalificado-tras-sufrir-una-agresion-por-parte-de-bergs-y-chile-cae-en-copa-davis-en-una-manchada-serie-ante-belgica/HRMGO2CS7BBY5JJ2AELOUP5WOU/"
"9","Golf","Joaquín Niemann deja escapar el título en la última ronda y finaliza en el tercer lugar del International Series India","https://www.latercera.com/el-deportivo/noticia/joaquin-niemann-deja-escapar-el-titulo-en-la-ultima-ronda-y-finaliza-en-el-tercer-lugar-del-international-series-india/R47ITUWHABGQ3DZEQTQYN3D24E/"
"10","Copa Davis","Revisa el fuerte golpe de Zizou Bergs a Christian Garin en la Copa Davis","https://www.latercera.com/el-deportivo/noticia/zizou-bergs-le-propina-un-duro-golpe-a-garin-en-crucial-partido-de-copa-davis/IDINEXLSVJDU3PBA6OW7NHJ4NQ/"
"11","Karol Cariola","Cariola y eventual carrera senatorial en Valparaíso: “La decisión de las candidaturas es algo que está en desarrollo”","https://www.latercera.com/politica/noticia/cariola-y-eventual-carrera-senatorial-en-valparaiso-la-decision-de-las-candidaturas-es-algo-que-esta-en-desarrollo/OAGPDF46EFC3BOBO6OYCXLXQPA/"
"12","Mercados","Lo que marcó los mercados en enero","https://www.latercera.com/videopodcast/money-talks/lo-que-marco-los-mercados-en-enero/"
"13","Fútbol","Arsenal asesta otro golpe mortal al Manchester City y le propina una goleada histórica a Josep Guardiola","https://www.latercera.com/el-deportivo/noticia/arsenal-asesta-otro-golpe-mortal-al-manchester-city-y-le-propina-una-goleada-historica-a-josep-guardiola/ULJSPEPPVZGN5CL5KQW7FWJEJE/"
"14","Partido Socialista","PS suspende militancia de Frederik Landabur, investigado por almacenamiento de material de explotación sexual infantil","https://www.latercera.com/politica/noticia/ps-suspende-militancia-de-frederik-landabur-investigado-por-almacenamiento-de-material-de-explotacion-sexual-infantil/NF3PVJ244NFH7BNNGCCS2E7IMI/"
"15","Fútbol","Dónde y a qué hora ver a U. de Chile vs. Magallanes por TV y online","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-u-de-chile-vs-magallanes-por-tv-y-online/KGYAT4CZNVFVPFUYLEFX2XZYWU/"
