"","seccion","titular","enlace_noticia"
"1","Festival de Viña","La supuesta razón detrás del quiebre entre Myriam Hernández y Jorge Saint-Jean (y el guiño que le envió en Viña 2025)","https://www.latercera.com/tendencias/noticia/la-supuesta-razon-detras-del-quiebre-entre-myriam-hernandez-y-jorge-saint-jean-y-el-guino-que-le-envio-en-vina-2025/RXPWDFZ6YRG7BJR2MR3BWDU5EY/"
"2","Gobierno","Gobierno promulga ley que suma 3.000 agentes policiales a la PDI y libera a 1.300 oficiales para labores investigativas","https://www.latercera.com/nacional/noticia/gobierno-promulga-ley-que-suma-3000-agentes-policiales-a-la-pdi-y-libera-a-1300-oficiales-para-labores-investigativas/37U24B2MMZAQHN2XWBZ3ZIWVCY/"
"3","Festival de Viña","Festival de Viña 2025: estos son los artistas de hoy, martes 25 de febrero","https://www.latercera.com/servicios/noticia/festival-de-vina-2025-estos-son-los-artistas-de-hoy-martes-25-de-febrero/K2Z6K4HYSFFN7JSUYIDDDUCO4Y/"
"4","Mercados","Bolsas suben mientras que restricciones de EEUU a tecnología china sacuden la confianza","https://www.latercera.com/pulso/noticia/bolsas-suben-mientras-que-restricciones-de-eeuu-a-tecnologia-china-sacuden-la-confianza/43HWVXVU25BL5LIOTXNYUV33FA/"
"5","Guerra en Ucrania","El Parlamento de Ucrania reafirma la legitimidad de Zelenski y justifica que no haya elecciones","https://www.latercera.com/mundo/noticia/el-parlamento-de-ucrania-reafirma-la-legitimidad-de-zelenski-y-justifica-que-no-haya-elecciones/UH5UKIFCM5CUBIOREPVWGFM7M4/"
"6","Fútbol","Con la constructora dando explicaciones: la UC aclara cómo abordó la suspensión de faenas en el Claro Arena","https://www.latercera.com/el-deportivo/noticia/con-la-constructora-dando-explicaciones-la-uc-aclara-como-abordo-la-suspension-de-faenas-en-el-claro-arena/WG3NFEVQ55BQ3IT6OWFKUX6LFU/"
"7","Fútbol","Revelan el millonario sueldo que ubica a Alexis Sánchez entre los tres mejores pagados de Udinese","https://www.latercera.com/el-deportivo/noticia/revelan-el-millonario-sueldo-que-ubica-a-alexis-sanchez-entre-los-tres-mejores-pagados-de-udinese/FXIF3CDH35HVNI74NSS5VMYOAQ/"
"8","Geopolítica","La guerra en Ucrania podría terminar “en semanas”, según Donald Trump","https://www.latercera.com/tendencias/noticia/la-guerra-en-ucrania-podria-terminar-en-semanas-segun-donald-trump/MKTRFCLEWZF55IUAOXK3ZHTQII/"
"9","Carlos Palacios","Histórico jugador de Boca Juniors analiza a Carlos Palacios: “Es un Riquelme de sus tiempos”","https://www.latercera.com/el-deportivo/noticia/historico-jugador-de-boca-juniors-analiza-a-carlos-palacios-es-un-riquelme-de-sus-tiempos/B4C674DYANGIVLFXEGBJJU3YJY/"
"10","Pipo Gorosito","Gorosito se indigna al enterarse de la designación de Piero Maza para el duelo entre Alianza Lima y Boca Juniors","https://www.latercera.com/el-deportivo/noticia/gorosito-se-indigna-al-enterarse-de-la-designacion-de-piero-maza-para-el-duelo-entre-alianza-lima-y-boca-juniors/XOYZZYJZZJHYHPLYV3OQPDBE34/"
"11","Edson Puch","Iquique busca aprovechar la magia de Edson Puch para seguir sumando abrazos en la Copa Libertadores","https://www.latercera.com/el-deportivo/noticia/iquique-busca-aprovechar-la-magia-de-edson-puch-para-seguir-sumando-abrazos-en-la-copa-libertadores/FKKAS56OX5G37LC3OAUFVK7A4E/"
"12","Corea del Sur","Suspendido presidente surcoreano enfrenta su última audiencia de destitución","https://www.latercera.com/mundo/noticia/suspendido-presidente-surcoreano-enfrenta-su-ultima-audiencia-de-destitucion/J3K2LDLGSJBBVFOPOFPJOFBF2M/"
"13","Martina Weil","“Volví a encontrar un poco el orgullo”: el arranque soñado de la temporada 2025 de Martina Weil","https://www.latercera.com/el-deportivo/noticia/volvi-a-encontrar-un-poco-el-orgullo-el-arranque-sonado-de-la-temporada-2025-de-martina-weil/SMSK3T6E2RANZHCSVPDHQ6GVHA/"
"14","Tenis","Toni Nadal sale en defensa de Jannik Sinner por el caso de dopaje","https://www.latercera.com/el-deportivo/noticia/toni-nadal-sale-en-defensa-de-jannik-sinner-por-el-caso-de-dopaje/QNOQW54P2ZCHZLVM2A3CHRRJWE/"
"15","Michael Jackson","12 canciones inéditas de Michael Jackson: la lucha por la nueva música del fallecido rey del pop","https://www.latercera.com/tendencias/noticia/12-canciones-ineditas-de-michael-jackson-la-lucha-por-la-nueva-musica-del-fallecido-rey-del-pop/SWTQ7KMQ7JGE5NWT4VK3YPP4SI/"
