"","seccion","titular","enlace_noticia"
"1","Chile Vamos","Sin espacio para Carter: el mapa de candidatos para el Senado que evalúa Chile Vamos en ValparaísoExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/sin-espacio-para-carter-el-mapa-de-candidatos-para-el-senado-que-evalua-chile-vamos-en-valparaiso/QEELIFCRRND4PG66MKZJH4RPIY/"
"2","Cine","Pedro Pascal se multiplica: las facetas que veremos del actor chileno en 2025Exclusivo suscriptor","https://www.latercera.com/culto/2025/02/04/pedro-pascal-se-multiplica-las-facetas-que-veremos-del-actor-chileno-en-2025/"
"3","Desde la Redacción","Enfrentamiento comercial: China contraataca tras medidas de Trump y anuncia aranceles a productos e investigación a Google","https://www.latercera.com/videopodcast/redaccion/enfrentamiento-comercial-china-contraataca-tras-medidas-de-trump-y-anuncia-aranceles-a-productos-e-investigacion-a-google/"
"4","Arica y Parinacota","Disgusto generalizado en el norte: Ruta 5 lleva cuatro meses a medio funcionar en la región de Arica y ParinacotaExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/disgusto-generalizado-en-el-norte-ruta-5-lleva-cuatro-meses-a-medio-funcionar-en-la-region-de-arica-y-parinacota/N6MGDBYF5REC7PCS422PUX4OTE/"
"5","Política","Diputado Jaime Araya (Ind.-PPD se abre a la opción de ME-O: “Lo fundamental es entender que necesitamos una primaria amplia, con todo el progresismo representado”","https://www.latercera.com/la-tercera-pm/noticia/diputado-jaime-araya-ind-ppd-se-abre-a-la-opcion-de-me-o-lo-fundamental-es-entender-que-necesitamos-una-primaria-amplia-con-todo-el-progresismo-representado/2SE4UHF74ZGK3E7AMUAY5ULDPU/"
"6","Reconstrucción","Dominios no regularizados y casas en zonas de riesgo: las explicaciones del Minvu para el retraso de la reconstrucciónExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/dominios-no-regularizados-y-casas-en-zonas-de-riesgo-las-explicaciones-del-minvu-para-el-retraso-de-la-reconstruccion/O4KTWVITNNDCDNZRDKUVHEP53I/"
"7","Cáncer","Carolina Goic (Cecan): “El cáncer avanza más rápido que nosotros y sólo estamos abordando sus consecuencias”Exclusivo suscriptor","https://www.latercera.com/nacional/noticia/carolina-goic-cecan-el-cancer-avanza-mas-rapido-que-nosotros-y-solo-estamos-abordando-sus-consecuencias/JXJPUTMCJVCOPDDUOPITT3OE3M/"
"8","Desde la Redacción","Defensa de Vivanco y escrito ante CIDH: “Si se determina que el Estado tiene responsabilidad (...) tendremos que ir a juicio”","https://www.latercera.com/videopodcast/redaccion/defensa-de-vivanco-y-escrito-ante-cidh-si-se-determina-que-el-estado-tiene-responsabilidad-tendremos-que-ir-a-juicio/"
"9","Frederik Landabur","Frederik Landabur queda en arresto domiciliario tras ser formalizado por tener material de explotación sexual infantil","https://www.latercera.com/nacional/noticia/frederik-landabur-queda-en-arresto-domiciliario-tras-ser-formalizado-por-tener-material-de-explotacion-sexual-infantil/NHGA6TYLQZDWHHPJH3O43WIN7E/"
"10","Cine","Cómo era la vida de la actriz Karla Sofía Gascón antes del éxito y la polémica de Emilia Pérez","https://www.latercera.com/culto/2025/02/04/como-era-la-vida-de-la-actriz-karla-sofia-gascon-antes-del-exito-y-la-polemica-de-emilia-perez/"
"11","Qué Pasa","Matrimonio o Acuerdo de Unión Civil: ¿Qué están prefiriendo las parejas a la hora de casarse?","https://www.latercera.com/que-pasa/noticia/matrimonio-o-acuerdo-de-union-civil-que-estan-prefiriendo-las-parejas-a-la-hora-de-casarse/3S3SGAJMVZBHTAXCYH3YUAWUEM/"
"12","Relaciones de pareja","Se acerca el Día de San Valentín: ¿Deberías terminar la relación ahora o esperar hasta después?","https://www.latercera.com/tendencias/noticia/se-acerca-el-dia-de-san-valentin-deberias-terminar-la-relacion-ahora-o-esperar-hasta-despues/7GMWYLS3UJACHM44OFWJ2MKECU/"
"13","China","Más de 100 vehículos chocan en cadena por densa niebla y piso resbaladizo","https://www.latercera.com/la-tercera-tv/noticia/mas-de-100-vehiculos-chocan-en-cadena-por-densa-niebla-y-piso-resbaladizo/SV3NIGXLAJBEXOPTTJSMCVBSBQ/"
"14","La Tercera PM","Apoyo a la extrema derecha en Europa: El nuevo blanco de disputa entre Bill Gates y Elon MuskExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/apoyo-a-la-extrema-derecha-en-europa-el-nuevo-blanco-de-disputa-entre-bill-gates-y-elon-musk/3BBECONRNJBA3C36XNQDANBMKQ/"
"15","La Roja Sub 20","Goleó 6-0 a Brasil y su DT es discípulo de Borghi: así juega Argentina, el primer rival de la Roja en hexagonal Sub 20Exclusivo suscriptor","https://www.latercera.com/el-deportivo/noticia/plantel-millonario-y-un-dt-discipulo-de-bielsa-y-borghi-radiografia-a-argentina-sub-20-el-rival-de-la-roja-juvenil/UKGOJM4G75F7RDVW6BNOD6SBJI/"
