"","seccion","titular","enlace_noticia"
"1","Guerra en Ucrania","Embajador de Ucrania en Chile defiende gestión de Zelensky tras dichos de Trump y dice que “es imposible realizar elecciones”","https://www.latercera.com/mundo/noticia/embajador-de-ucrania-en-chile-defiende-gestion-de-zelensky-tras-dichos-de-trump-y-dice-que-es-imposible-realizar-elecciones/A652354FZVGFPOK4XEJ3UT2ODI/"
"2","Guerra en Ucrania","Enviado de Trump para Ucrania afirma que tuvo una reunión “positiva” con el “valiente” Zelenski","https://www.latercera.com/mundo/noticia/enviado-de-trump-para-ucrania-afirma-que-tuvo-una-reunion-positiva-con-el-valiente-zelenski/CJOEAGGOQJGN3KPSOS5I2Q7T6M/"
"3","Enap","Tribunal Ambiental acoge parcialmente la reclamación de Enap ante multas de la SMA por más de $200 millones","https://www.latercera.com/pulso/noticia/tribunal-ambiental-acoge-parcialmente-la-reclamacion-de-enap-ante-multas-de-la-sma-por-mas-de-200-millones/L3WUW6H3NNBOHP5R2EDP4ERETE/"
"4","Fútbol","Los tres jugadores cortados por Gustavo Álvarez en la U","https://www.latercera.com/el-deportivo/noticia/los-tres-jugadores-de-la-u-que-gustavo-alvarez-espera-mandar-a-prestamo/2TQNCLMVPNHVFMOUO4ZQYTJICM/"
"5","Carlos Palma","Fiscalía de Los Lagos presenta querella de capítulos contra el fiscal Carlos Palma por violación de secretosExclusivo suscriptor","https://www.latercera.com/nacional/noticia/fiscalia-de-los-lagos-presenta-querella-de-capitulos-contra-el-fiscal-carlos-palma-por-violacion-de-secretos/L6DDHCLXGZBHVEYGB56SWWQEGM/"
"6","Música","Las avanzadas gestiones para que Chile sea sede de Eurovisión, uno de los festivales más importantes del mundo","https://www.latercera.com/culto/2025/02/21/las-avanzadas-gestiones-para-que-chile-sea-sede-de-eurovision-uno-de-los-festivales-mas-importantes-del-mundo/"
"7","Desde la Redacción","Embajador de Ucrania y acercamiento entre EE.UU. y Rusia: “No podemos aceptar que se hagan negociaciones a nuestras espaldas”","https://www.latercera.com/videopodcast/redaccion/embajador-de-ucrania-y-acercamiento-entre-eeuu-y-rusia-no-podemos-aceptar-que-se-hagan-negociaciones-a-nuestras-espaldas/"
"8","Hub","Glampi: el auge del turismo sostenible que conecta la naturaleza con la comodidad de lujo","https://www.latercera.com/pulso/noticia/glampi-el-auge-del-turismo-sostenible-que-conecta-la-naturaleza-con-la-comodidad-de-lujo/4X2YCUQJDBGSFFPFR4W6F7BEGY/"
"9","Economía","Grau rechaza idea de que el desequilibrio presupuestario es algo nuevo y reitera su rechazo a la palabra “permisología”Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/grau-rechaza-idea-de-que-el-desequilibrio-presupuestario-es-algo-nuevo-y-reitera-su-rechazo-a-la-palabra-permisologia/XMQMKM3XN5B73KAUF2H2QQT4OM/"
"10","Conflicto","Banco Internacional presenta querella en contra de exanalista por estafa reiterada Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/banco-internacional-presenta-querella-en-contra-de-exanalista-por-estafa-reiterada/5GTHSZRO7NDFDOESNU5RKSK2JY/"
"11","Festival de Viña","Conoce a los integrantes del jurado del Festival de Viña 2025","https://www.latercera.com/servicios/noticia/conoce-a-los-integrantes-del-jurado-del-festival-de-vina-2025/P3E2SA2LORGNFEN6HZC4JTNQ34/"
"12","Mercado","Lejos de los $1.000 pero sin acercarse a los $900: ¿hacia dónde va el dólar en Chile?Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/lejos-de-los-1000-pero-sin-acercarse-a-los-900-hacia-donde-va-el-dolar-en-chile/HYUCAGXST5BPNGLXVAHWCH7O2I/"
"13","Venezuela","Tohá desdramatiza dichos de Gajardo sobre relaciones diplomáticas con Venezuela y afirma que Chile “necesita mantener ese vínculo”","https://www.latercera.com/politica/noticia/toha-desdramatiza-dichos-de-gajardo-sobre-relaciones-diplomaticas-con-venezuela-y-afirma-que-chile-necesita-mantener-ese-vinculo/GTLJ4OZ2BBGSJJC4D3SSYWD3DA/"
"14","Francisco Pulgar","Corte de Talca analiza prisión preventiva del diputado Pulgar","https://www.latercera.com/nacional/noticia/corte-de-talca-analiza-prision-preventiva-del-diputado-pulgar/OZ2VP7VDVNFZRPOEKWM2LIBTRQ/"
"15","Clínicas","Consultas, días cama, intervenciones: el fuerte avance de Indisa Maipú en sus primeros dos años de funcionamientoExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/consultas-dias-cama-intervenciones-el-fuerte-avance-de-indisa-maipu-en-sus-primeros-dos-anos-de-funcionamiento/QOBCJAEUOVDTTBCN4P4QTE2UWE/"
