"","seccion","titular","enlace_noticia"
"1","Fútbol","Puro lamento: un autogol arruina el sacrificio de la Roja Sub 20 ante Uruguay","https://www.latercera.com/el-deportivo/noticia/puro-lamento-un-autogol-arruina-el-sacrificio-de-la-roja-sub-20-ante-uruguay/ZXKK6OB2WND2TEYU27DPFI23ZU/"
"2","Sudamericano Sub 20","De no creer: mira el autogol de Rossel con el que Chile Sub 20 perdió al último minuto contra Uruguay","https://www.latercera.com/el-deportivo/noticia/de-no-creer-mira-el-autogol-de-rossel-con-el-que-chile-sub-20-perdio-al-ultimo-minuto-contra-uruguay/5I3CANQ6DJDNJDE4XCMKOBOYYM/"
"3","Elon Musk","Columna de Daniel Matamala: Dr. StrangeloveExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-daniel-matamala-dr-strangelove/YXHPQEQJKBC7LJOUADBK7Y523E/"
"4","Democracia Viva","Columna de Paula Escobar: De mujer a mujerExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-paula-escobar-de-mujer-a-mujer/HRPFUFO76NGNPIQJFQOJQOGX7M/"
"5","Donald Trump","Columna de Óscar Contardo: La libertad arrasa  Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-oscar-contardo-la-libertad-arrasa/JV7EDVNMXZA4VAHVCLJKI6M724/"
"6","Donald Trump","Columna de Ascanio Cavallo: Ha llegado TrumpExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-ascanio-cavallo-ha-llegado-trump/BEWSGN7DANCJBEIUFKDTTB7YIQ/"
"7","Tren de Aragua","Columna de Pablo Ortúzar: ¿Comunistas de Aragua?Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-pablo-ortuzar-comunistas-de-aragua/OWTDTZX3WJFOZJJQXQKV26L54I/"
"8","Reforma previsional","Columna de Cristián Valenzuela: Ya no es tu platitaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-cristian-valenzuela-ya-no-es-tu-platita/66L3RQPQ7RA27IVR4TN3JL3FLM/"
"9","Un Dolor Real","Columna de Héctor Soto: Para bien y para malExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-hector-soto-para-bien-y-para-mal/ORMEZXX2YREWPLCPVEVG2CLV54/"
"10","Negocios","El informe en derecho que Carlos Peña realizó sobre el cambio de propiedad en Azul Azul","https://www.latercera.com/pulso/noticia/el-informe-en-derecho-que-carlos-pena-realizo-sobre-el-cambio-de-propiedad-en-azul-azul/664XYCNSJBB33LQWGDXHUOPO5Y/"
"11","Electricidad","Gerente de Enel Distribución acusa errores e inconsistencias en auditoría de la Usach por cortes de luz de agosto","https://www.latercera.com/pulso/noticia/gerente-de-enel-distribucion-acusa-errores-e-inconsistencias-en-auditoria-de-la-usach-por-cortes-de-luz-de-agosto/E7Q3DSPKAZD33FXRZDFOT5FZS4/"
"12","Opinión","Columna de Francisco Pérez Mackenna: “Ojo con el mercado laboral”Exclusivo suscriptor","https://www.latercera.com/pulso/noticia/columna-de-francisco-perez-mackenna-ojo-con-el-mercado-laboral/H5TDDBHGU5B5BCHU2DB7WPSZ34/"
"13","Guerra comercial","Columna de Óscar Landerretche: Chile no está disponibleExclusivo suscriptor","https://www.latercera.com/pulso/noticia/columna-de-oscar-landerretche-chile-no-esta-disponible/6LE63VVMF5H45CUXCHVEPBOS3Y/"
"14","Venezuela","Columna de Gonzalo Cordero: Crimen por encargoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-gonzalo-cordero-crimen-por-encargo/77NZRTFBR5AILDRPKHR5VYENBQ/"
"15","LaLiga","El líder cumple con la tarea ante el colista: un decisivo Mbappé guía el triunfo del Real Madrid sobre Valladolid","https://www.latercera.com/el-deportivo/noticia/el-lider-cumple-con-la-tarea-ante-el-colista-un-decisivo-mbappe-guia-el-triunfo-del-real-madrid-sobre-valladolid/EZYOOJ36N5HJLBITNSJQ3DGJ2M/"
