"","seccion","titular","enlace_noticia"
"1","Minuto a minuto","En vivo: la U no puede con Magallanes por la Copa Chile","https://www.latercera.com/el-deportivo/noticia/en-vivo-la-u-recibe-en-el-estadio-nacional-a-magallanes-por-la-copa-chile/W6FELYB74NDBBA4OQIQSGNJ6YM/"
"2","Fútbol","Carlos Palacios lidera la primera victoria de Boca Juniors en el torneo y se marcha de la Bombonera con una estridente ovación","https://www.latercera.com/el-deportivo/noticia/carlos-palacios-lidera-la-primera-victoria-de-boca-juniors-en-el-torneo-y-se-marcha-de-la-bombonera-con-una-estridente-ovacion/6R2GL6P545DDXPWSLTVFZCHRQU/"
"3","The Beatles","The Beatles vuelven a ganar un Grammy luego de 28 años","https://www.latercera.com/culto/2025/02/02/the-beatles-vuelven-a-ganar-un-grammy-luego-de-28-anos/"
"4","EE.UU.","Marco Rubio amenaza a Panamá a que realicen “cambios inmediatos” o Trump tomará las “medidas necesarias” para que lo hagan","https://www.latercera.com/mundo/noticia/marco-rubio-amenaza-a-panama-a-que-realicen-cambios-inmediatos-o-trump-tomara-las-medidas-necesarias-para-que-lo-hagan/CVTA7JPMRVHGBL7P35B2YOAN3M/"
"5","Javier Milei","Oposición argentina sale a las calles en medio de polémica por dichos de Milei sobre la homosexualidad","https://www.latercera.com/mundo/noticia/oposicion-argentina-sale-a-las-calles-en-medio-de-polemica-por-dichos-de-milei-sobre-la-homosexualidad/RXVUFJF5PRCQRA35U3BOHZJSEM/"
"6","Carlos Palacios","Celebró a lo Riquelme: Carlos Palacios anota su primer gol y se gana el corazón de Boca Juniors","https://www.latercera.com/el-deportivo/noticia/celebro-a-lo-riquelme-carlos-palacios-anota-su-primer-gol-y-se-gana-el-corazon-de-boca-juniors/BSZ2CMAGEBCRVIT5QYGAEJHHQM/"
"7","Reforma de pensiones","Crecer más, un imperativoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/crecer-mas-un-imperativo/FCMZVS6DSFGDRLUFGIPJYS6OQM/"
"8","Gisèle Pelicot","Lo que no se cuenta, no cuentaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/lo-que-no-se-cuenta-no-cuenta/KEMFJWXIVBBF5FEGNKULWYRWII/"
"9","Homicidio","Asesinan a disparos a peatón tras descender de una micro en Lo Prado","https://www.latercera.com/nacional/noticia/asesinan-a-disparos-a-peaton-tras-descender-de-una-micro-en-lo-prado/L55VIK3WLJEODKSZVOAGBAQ2OE/"
"10","Tren","Retorno del trenExclusivo suscriptor","https://www.latercera.com/opinion/noticia/retorno-del-tren/T4Z33GKVZFEH5OBKOGYRRMN3DY/"
"11","Cobre","Frenar la delincuenciaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/frenar-la-delincuencia/7BG5TNZCHNC2BFU4FRYAGKQIE4/"
"12","Mercado laboral","Mujeres y pensionesExclusivo suscriptor","https://www.latercera.com/opinion/noticia/mujeres-y-pensiones/ZK2COLGARBEH7OC3VWUAMJV6SQ/"
"13","Mon Laferte","Mon Laferte no pudo ganar el Grammy con su álbum Autopoiética: el premio se lo llevó la banda venezolana Rawayana","https://www.latercera.com/culto/2025/02/02/mon-laferte-no-pudo-ganar-el-grammy-con-su-album-autopoietica-el-premio-se-lo-llevo-la-banda-venezolana-rawayana/"
"14","Tenis","“Profunda consternación y rechazo”: la Federación de Tenis se queja contra la IFT por escándalo en la Copa Davis","https://www.latercera.com/el-deportivo/noticia/federacion-de-tenis-de-chile-se-pronuncia-por-la-descalificacion-de-garin-y-anuncia-medidas-en-contra-de-la-itf/V5WGBHUH4JC75I4GSQJHUBPKEM/"
"15","Ejecución presupuestaria","Preocupante incumplimiento de las metas fiscales","https://www.latercera.com/opinion/noticia/preocupante-incumplimiento-de-las-metas-fiscales/HK5IGDDD3NHTLETGOU2HDWMHJQ/"
