"","seccion","titular","enlace_noticia"
"1","Sebastián Piñera","Gobierno entra al debate por “calidad moral” de expresidente Piñera ante proyecto que busca levantar estatua en La Moneda","https://www.latercera.com/politica/noticia/gobierno-entra-al-debate-por-calidad-moral-de-expresidente-pinera-ante-proyecto-que-busca-levantar-estatua-en-la-moneda/YT2H5QLLNBCSHDBWEER432YZ2A/"
"2","Naufragio","Naufragio en San Juan de la Costa: la fiesta costumbrista que terminó con seis fallecidos Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/naufragio-en-san-juan-de-la-costa-la-fiesta-costumbrista-que-termino-con-seis-fallecidos/D6FFST4D2FH7RDVYCQOCTBEKDQ/"
"3","La Tercera PM","Mauro Entrialgo: “Trump ha manejado con soltura la estrategia del malismo”Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/mauro-entrialgo-trump-ha-manejado-con-soltura-la-estrategia-del-malismo/72YDHFHHUNC73HQOFMCYR5CL3U/"
"4","Educación","Los nudos expuestos durante la mesa técnica creada para mejorar el Sistema de Admisión Escolar (SAE)Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/los-nudos-expuestos-durante-la-mesa-tecnica-creada-para-mejorar-el-sistema-de-admision-escolar-sae/3FDHNXEOJNHUHN6QL4GEXNW3OE/"
"5","Fútbol","¿Por qué la UC hizo seis cambios ante Everton? La explicación reglamentaria a la salida de Branco Ampuero","https://www.latercera.com/el-deportivo/noticia/por-que-la-uc-hizo-seis-cambios-ante-everton-la-explicacion-reglamentaria-a-la-salida-de-branco-ampuero/APMIJK2NMBERFP66SKV4VGH3AE/"
"6","Estados Unidos","Nuevo secretario de Defensa de EE.UU. sostiene que el Pentágono proporcionará  “lo que sea necesario” para proteger la frontera sur","https://www.latercera.com/mundo/noticia/nuevo-secretario-de-defensa-de-eeuu-sostiene-que-el-pentagono-proporcionara-lo-que-sea-necesario-para-proteger-la-frontera-sur/PIRKFSHBAZGDBNW4E44SAN2UC4/"
"7","Tren de Aragua","Caso Ojeda: declaran reservada audiencia de formalización de miembros de Los Piratas del Tren de Aragua","https://www.latercera.com/nacional/noticia/caso-ojeda-declaran-reservada-audiencia-de-formalizacion-de-miembros-de-los-piratas-del-tren-de-aragua/UY44ER7GW5FRPJ7IB727I6GETU/"
"8","Medioambiente","Anuncian río atmosférico: revisa las regiones que tendrán lluvia esta semana","https://www.latercera.com/servicios/noticia/anuncian-rio-atmosferico-revisa-las-regiones-que-tendran-lluvia-esta-semana/3CSWQHLH5RGU7OIVM7E7RMHH6A/"
"9","Ángel Valencia","“Guardar silencio no es una forma de colaborar”: fiscal Valencia aborda omisión de declaración de ministra Fernández","https://www.latercera.com/nacional/noticia/guardar-silencio-no-es-una-forma-de-colaborar-fiscal-valencia-aborda-omision-de-declaracion-de-ministra-fernandez/XURI6CT7CBFENDXXSLZB2JSLFE/"
"10","Cristián Campos","La declaración completa de la periodista Verónica Neumann en la investigación contra Cristián CamposExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/la-declaracion-completa-de-la-periodista-veronica-neumann-en-la-investigacion-contra-cristian-campos/7DPLFA74RBEHLDCHUDH42NH4JU/"
"11","Qué Pasa","Trump lo vuelve a hacer y retira a EEUU del Acuerdo de París: esto pasará con el cambio climático","https://www.latercera.com/que-pasa/noticia/trump-lo-vuelve-a-hacer-y-retira-a-eeuu-del-acuerdo-de-paris-esto-pasara-con-el-cambio-climatico/PSBOOUXZMFFM7OBEBDX2DZXPJI/"
"12","Estados Unidos","Policía de Brasil investiga posibles malos tratos contra 88 nacionales deportados este fin de semana por Estados Unidos","https://www.latercera.com/mundo/noticia/policia-de-brasil-investiga-posibles-malos-tratos-contra-88-nacionales-deportados-este-fin-de-semana-por-estados-unidos/OD5R5B5QXNFVXITNOMXHWVAT2U/"
"13","Desde la Redacción","Informe revela cuál es la principal causa de muerte de ballenas en Chile","https://www.latercera.com/videopodcast/redaccion/informe-revela-cual-es-la-principal-causa-de-muerte-de-ballenas-en-chile/"
"14","Negocios","Inversionistas denuncian estafa y apropiación indebida en factoring eCapital tras crisis de SartorExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/inversionistas-denuncian-estafa-y-apropiacion-indebida-en-factoring-ecapital-tras-crisis-de-sartor/DPWS6U55JJCEZMAXBOPWKW5CIM/"
"15","El tiempo","“Van a ser días muy calurosos”: en qué comunas de la región Metropolitana habrá 39 °C, según el tiempo","https://www.latercera.com/tendencias/noticia/van-a-ser-dias-muy-calurosos-en-que-comunas-de-la-region-metropolitana-habra-39-c-segun-el-tiempo/4245FXPEG5CK3LL7XBZYQMHZJ4/"
