"","seccion","titular","enlace_noticia"
"1","Ronald Ojeda","Las huellas de un crimen por encargo desde Caracas","https://www.latercera.com/nacional/noticia/las-huellas-de-un-crimen-por-encargo-desde-caracas/JDHDETXZHNDUPB6ISRDWZA7674/"
"2","Fútbol","La legión chilena se apodera del fútbol argentino y también del Superclásico","https://www.latercera.com/el-deportivo/noticia/la-legion-chilena-se-apodera-del-futbol-argentino-y-tambien-del-superclasico/EP3QG2J37FAB7LEG3BKYMX63RE/"
"3","David Lynch","Columna de Marisol García: David Lynch al oído","https://www.latercera.com/culto/2025/01/25/columna-de-marisol-garcia-david-lynch-al-oido/"
"4","LT Sábado","Columna de Giorgio Jackson: Elon Musk, algoritmos y la democraciaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-giorgio-jackson-elon-musk-algoritmos-y-la-democracia/EDIWZBCTABFGJL7J6DZ7F43X6Y/"
"5","Comisión para la Paz","Comisión para la Paz: El “plan B” de La Moneda para evitar nueva prórroga","https://www.latercera.com/nacional/noticia/comision-para-la-paz-el-plan-b-de-la-moneda-para-evitar-nueva-prorroga/WWX4WCAE2ZAPBBDVCXAVWFYSME/"
"6","Prime Target","Columna de Daniela Lagos: Prime Target, la amenaza fantasma","https://www.latercera.com/culto/2025/01/25/columna-de-daniela-lagos-prime-target-la-amenaza-fantasma/"
"7","Supercopa","Columna de Andrés Otero: Salvemos el fútbol","https://www.latercera.com/la-tercera-sabado/noticia/columna-de-andres-otero-salvemos-el-futbol/YUAFRMMVFFEM3PGLVD42SUPYSA/"
"8","Boric","Columna de Mauricio Morales: El proceso transformador, la izquierda sigue con resaca","https://www.latercera.com/la-tercera-sabado/noticia/columna-de-mauricio-morales-el-proceso-transformador-la-izquierda-sigue-con-resaca/5IY6K3Q2WFEGRJY6PJGQ2CETT4/"
"9","Santiago Adicto","Columna de Rodrigo Guendelman: Carmen 340","https://www.latercera.com/la-tercera-sabado/noticia/columna-de-rodrigo-guendelman-carmen-340/YCFQ3GOZ3BA37JBCV3UFIXDL5M/"
"10","Argentinos","Paso Los Libertadores: el caos que acusan los turistas argentinos","https://www.latercera.com/nacional/noticia/paso-los-libertadores-el-caos-que-acusan-los-turistas-argentinos/PFWTMEBS7NDQLBJSVWBEXJB7W4/"
"11","Cine","El Brutalista: los ejes de una película enorme","https://www.latercera.com/culto/2025/01/25/el-brutalista-los-ejes-de-una-pelicula-enorme/"
"12","Fútbol","La Roja Sub 20 de Córdova desafía a Uruguay con Juan Francisco Rossel como principal arma","https://www.latercera.com/el-deportivo/noticia/la-roja-sub-20-de-cordova-desafia-a-uruguay-con-juan-francisco-rossel-como-principal-arma/7YHQHIPDYVET5L2BNAQDSBQMAA/"
"13","Maite Orsini","Los destinos cruzados de Maite Orsini y Catalina Pérez","https://www.latercera.com/politica/noticia/los-destinos-cruzados-de-maite-orsini-y-catalina-perez/GZYVASXVBJFXDMMQ7AUI5PARDA/"
"14","José Andrés Murillo","José Andrés Murillo: “Nuestra voz a veces es interpretada como un tribunal de justicia y eso está mal, debemos cambiarlo”","https://www.latercera.com/nacional/noticia/jose-andres-murillo-nuestra-voz-a-veces-es-interpretada-como-un-tribunal-de-justicia-y-eso-esta-mal-debemos-cambiarlo/I4UVDXU5CBGGBJZKIHHOUUEWRE/"
"15","Gaza","Renad Atallah, la niña palestina y chef de TikTok: “Todos los niños en Gaza quieren ser como los demás niños del mundo”","https://www.latercera.com/mundo/noticia/renad-atallah-la-nina-palestina-y-chef-de-tiktok-todos-los-ninos-en-gaza-quieren-ser-como-los-demas-ninos-del-mundo/E7JIXMHNVVCBTDRHCID7NOYRJE/"
