"","seccion","titular","enlace_noticia"
"1","Fútbol","Dónde ver en vivo el partido de Valencia vs. Barcelona  por TV y online","https://www.latercera.com/servicios/noticia/donde-ver-en-vivo-el-partido-de-valencia-vs-barcelona-por-tv-y-online/YTPDUFQ7ZJDS7NZA7MRQ5QFG7M/"
"2","LT PM","“No solo hemos sobrevivido, también hemos vuelto a sonreír”: las íntimas palabras de Cecilia Morel durante la misa en Ranco","https://www.latercera.com/la-tercera-pm/noticia/no-solo-hemos-sobrevivido-tambien-hemos-vuelto-a-sonreir-las-intimas-palabras-de-cecilia-morel-durante-la-misa-en-ranco/X5XRIZCWRVEXNAPWQQUMQ6TERI/"
"3","Exportaciones","Nota del Banco Central: crecimiento en la exportación de cerezas marcó su nivel más alto en enero","https://www.latercera.com/pulso/noticia/nota-del-banco-central-crecimiento-en-la-exportacion-de-cerezas-marco-su-nivel-mas-alto-en-enero/7OFWZMOTUJFFNB2J2OII3H577A/"
"4","Policial","Usaron armas de guerra y hay 10 detenidos: qué se sabe del robo a un banco en Putaendo donde un carabinero fue herido","https://www.latercera.com/nacional/noticia/usaron-armas-de-guerra-y-hay-10-detenidos-que-se-sabe-del-robo-a-un-banco-en-putaendo-donde-un-carabinero-fue-herido/PBLJLIWIIVAK7OAGTN77GMEJHA/"
"5","Fútbol","La U recibe un millonario monto y una regalía para el futuro: Marcelo Morales es oficializado en el New York de la MLS","https://www.latercera.com/el-deportivo/noticia/la-u-recibe-un-monto-marcelo-morales-es-oficializado-en-el-new-york-red-bull-de-la-mls/M63VQC2OIFGN3JJKQDUZI6UU5Q/"
"6","Fútbol","Thiago Messi, hijo mayor de Lionel, impacta al anotar 11 goles con la Sub 13 del Inter Miami","https://www.latercera.com/el-deportivo/noticia/thiago-messi-hijo-mayor-de-lionel-impacta-al-anotar-11-goles-con-la-sub-13-del-inter-miami/QUCE7HMCGNHODG4O6G4JRRF5T4/"
"7","Monedas","El dólar acelera su caída y extiende su racha de pérdidas en medio de un menor temor a una guerra comercial","https://www.latercera.com/pulso/noticia/el-valor-del-dolar-en-chile-el-06-de-febrero-del-2024/OCWYCMGPFFCH7DWQCE5MBBOHRQ/"
"8","Mercados","Cochilco proyecta precio del cobre para 2026 y mantiene su perspectiva para este año","https://www.latercera.com/pulso/noticia/cochilco-proyecta-precio-del-cobre-para-2026-y-mantiene-su-perspectiva-para-este-ano/PXU32IHWEJFT7B5VGGG3AEKL5Y/"
"9","ClubLT Concurso","¡Celebra el Amor y la Amistad con Club La Tercera y Gana Experiencias Únicas!","https://www.latercera.com/club-la-tercera/noticia/celebra-el-amor-y-la-amistad-con-club-la-tercera-y-gana-experiencias-unicas/QNBUQETMXRHC3B6ZA5ZKRS4KZA/"
"10","Martín Vidaurre","Martín Vidaurre, medallista panamericano: “El cuerpo es como una máquina, uno tiene que aceptar que no todo es mental”","https://www.latercera.com/el-deportivo/noticia/martin-vidaurre-el-cuerpo-es-como-una-maquina-uno-tiene-que-aceptar-que-no-todo-es-mental/3XTMPPAKHFGFZJVCUNQEM3CHQA/"
"11","La Tercera","Capítulo 160 | Desde la Redacción: conmemoran un año del fallecimiento del expresidente Sebastián Piñera","https://www.latercera.com/videopodcast/redaccion/capitulo-160-desde-la-redaccion-conmemoran-un-ano-del-fallecimiento-del-expresidente-sebastian-pinera/"
"12","Educación","Mantenerlo centralizado e integrar mecanismo de selección: las ideas que toman fuerza en la mesa que busca mejorar el Sistema de Admisión EscolarExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/mantenerlo-centralizado-e-introducir-un-mecanismo-de-seleccion-hacia-donde-apuntara-el-informe-de-la-mesa-tecnica-para-mejorar-el-sae/4YHOBACGQJDGLNVPUQ3EWBBJGM/"
"13","La Tercera PM","Benjamín Salas, exasesor de Piñera: “Que el gobierno hable de una suspensión con Venezuela es no comprender los efectos jurídicos o maquillar la realidad”  Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/benjamin-salas-exasesor-de-asuntos-internacionales-de-pinera-que-el-gobierno-hable-de-una-suspension-con-venezuela-es-no-comprender-los-efectos-juridicos-o-maquillar-la-realidad/QUA5OBA4QJFX5AMJBE3OXHA56M/"
"14","Presidente Gabriel Boric","Tribunal decreta sobreseimiento definitivo de causa contra el Presidente Boric por supuesta difusión de imágenes íntimas","https://www.latercera.com/nacional/noticia/tribunal-decreta-el-sobreseimiento-definitivo-de-causa-contra-el-presidente-boric/FCSCRXF4UJFJHEQXW7UTASAV4Y/"
"15","Medioambiente","Cómo reconocer a una araña de rincón y qué hacer si me muerde","https://www.latercera.com/tendencias/noticia/como-reconocer-a-una-arana-de-rincon-y-que-hacer-si-me-muerde/XMUGT6RSYFGYJBJQ7R46JDPIBI/"
