"","seccion","titular","enlace_noticia"
"1","Fútbol","Chile vs. Perú: a qué hora y dónde ver por TV abierta el Sudamericano Sub 20","https://www.latercera.com/el-deportivo/noticia/chile-vs-peru-a-que-hora-y-donde-ver-por-tv-abierta-el-sudamericano-sub-20/QHM5QXIT45B4NBLCWBGNSUW3UQ/"
"2","NBA","Como en los viejos tiempos: la exhibición de James Harden en el triunfo de los Clippers ante Milwaukee Bucks","https://www.latercera.com/el-deportivo/noticia/como-en-los-viejos-tiempos-la-exhibicion-de-james-harden-en-el-triunfo-de-los-clippers-ante-milwaukee-bucks/7XJV4IVEDZFDPJJSR4EJSDKJB4/"
"3","Incendio forestal","“Velocidad de propagación baja”: incendio forestal en San Javier mantiene en alerta roja a la comuna desde el viernes","https://www.latercera.com/nacional/noticia/velocidad-de-propagacion-baja-incendio-forestal-en-san-javier-mantiene-en-alerta-roja-a-la-comuna-desde-el-viernes/3OYDOLEERRBKFJK4KV3SWI5E5A/"
"4","Conchalí","Municipalidad de Conchalí pide reunión urgente con MOP tras socavón en cancha deportiva de la comuna","https://www.latercera.com/nacional/noticia/municipalidad-de-conchali-pide-reunion-urgente-con-mop-tras-socavon-en-cancha-deportiva-de-la-comuna/W4EJBF3Y65F77JI3CFRVOKMHEM/"
"5","Fútbol","El deslucido homenaje con el que Udinese premió a Alexis Sánchez por sus 100 partidos en el club","https://www.latercera.com/el-deportivo/noticia/el-deslucido-homenaje-con-el-que-udinese-premio-a-alexis-sanchez-por-sus-100-partidos-en-el-club/ZKJMUF4D7RGTFKNEOC46MDHV5M/"
"6","Fútbol","Dónde y a qué hora ver a Argentina vs. Colombia Sub 20 por TV y streaming","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-argentina-vs-colombia-sub-20-por-tv-y-streaming/7IK55ZU5VRAKLAOKUWVZKWVSSQ/"
"7","Juan Manuel Santa Cruz","Elegir candidato presidencial y expectativas parlamentaria: las definiciones de Santa Cruz tras llegar a liderar Evópoli","https://www.latercera.com/politica/noticia/elegir-candidato-presidencial-y-expectativas-parlamentaria-las-definiciones-de-santa-cruz-tras-llegar-a-liderar-evopoli/DRI5VRIEFZFPPAJR2QKMK7XY3Q/"
"8","Parquemet","Orrego y Tamayo acusan “incapacidad” y “abandono” de Parquemet por deterioro del Parque Mapocho Río en Cerro Navia","https://www.latercera.com/nacional/noticia/orrego-y-tamayo-acusan-incapacidad-y-abandono-de-parquemet-por-deterioro-del-parque-mapocho-rio-en-cerro-navia/CB55R2JRYND5VA53XXL4ZJGR6I/"
"9","NFL","Sammis Reyes confirma su retiro definitivo de la NFL con una sentida confesión: “El cuerpo ya no me da”","https://www.latercera.com/el-deportivo/noticia/sammis-reyes-confirma-su-retiro-definitivo-de-la-nfl-con-una-sentida-confesion-el-cuerpo-ya-no-me-da/R2MSHAEJURFW5MTPEOXCBFBK7I/"
"10","Policial","Allanan domicilio que funcionaba como acopio de autos robados en La Florida: un sujeto fue detenido","https://www.latercera.com/nacional/noticia/allanan-domicilio-que-funcionaba-como-acopio-de-autos-robados-en-la-florida-un-sujeto-fue-detenido/6W73KNKYF5DT7LALX2YI4BD7C4/"
"11","Mundo","Lula y Petro reclaman contra los malos tratos a deportados y Trump anuncia sanciones contra Colombia","https://www.latercera.com/mundo/noticia/lula-y-petro-alegan-contra-los-malos-tratos-a-deportados-por-trump/TQTQ5AGRGVD25JWIO5BCARVWII/"
"12","Fútbol","La temporada 2025 comienza con una sorpresiva victoria de Antofagasta sobre Iquique en la Copa Chile","https://www.latercera.com/el-deportivo/noticia/la-temporada-2025-comienza-con-una-sorpresiva-victoria-de-antofagasta-sobre-iquique-en-la-copa-chile/BVK3FAU7IJDDBFPPDECAXFQUWA/"
"13","Fútbol","Dónde y a qué hora ver a Barcelona vs. Valencia","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-barcelona-vs-valencia/PSTGTENWOZBNTPHOOBIUEMPJKU/"
"14","Arica","Con la ayuda de un perito mecánico de la PDI: continúan labores de investigación tras colapso de grúa en Arica","https://www.latercera.com/nacional/noticia/con-la-ayuda-de-un-perito-mecanico-de-la-pdi-continuan-labores-de-investigacion-tras-colapso-de-una-grua-sobre-gimnasio-en-arica/JMPWCSOLU5GL3BVC6ZSGFGCWQA/"
"15","Los Piratas","Quiénes son los “Piratas” del Tren de Aragua: la banda vinculada al crimen de Ronald Ojeda que será formalizada el lunes","https://www.latercera.com/nacional/noticia/quienes-son-los-piratas-del-tren-de-aragua-la-banda-vinculada-al-crimen-de-ronald-ojeda-que-sera-formalizada-el-lunes/WT5W3UL5ABHINMKO5VIV3XGUOI/"
