"","seccion","titular","enlace_noticia"
"1","Tiempo","El tiempo en Santiago hoy, lunes 24 de febrero","https://www.latercera.com/servicios/noticia/el-tiempo-en-santiago-hoy-lunes-24-de-febrero/IJPXGTXJGZEEVPZLNJEHXBR4MM/"
"2","Homicidio","Triple homicidio en Renca: sujetos percutaron más de 50 disparos contra transeúntes","https://www.latercera.com/nacional/noticia/triple-homicidio-en-renca-sujetos-percutaron-mas-de-50-disparos-contra-transeuntes/J4Z5Y534H5BG3G7OA5SHZ6SIWM/"
"3","Homicidio","Detienen a pareja que asesinó a golpes a persona en situación de calle en El Bosque","https://www.latercera.com/nacional/noticia/detienen-a-pareja-que-asesino-a-golpes-a-persona-en-situacion-de-calle-en-el-bosque/J3HZEB5ZFJDGZAMXAW4EQ3OS5M/"
"4","Festival de Viña 2025","Bacilos cierra la primera noche de Viña con sus hits y un guiño a Los Prisioneros","https://www.latercera.com/culto/2025/02/24/bacilos-cierra-la-primera-noche-de-vina-con-sus-hits-y-un-guino-a-los-prisioneros/"
"5","Festival de Viña 2025","Caraluna y Mi Primer Millón: la historia detrás de los clásicos de Bacilos","https://www.latercera.com/culto/2025/02/24/caraluna-y-mi-primer-millon-la-historia-detras-de-los-clasicos-de-bacilos/"
"6","Festival de Viña 2025","Jani Dueñas reacciona al fracaso de George Harris en el Festival de Viña 2025","https://www.latercera.com/culto/2025/02/24/jani-duenas-reacciona-al-fracaso-de-george-harris-en-el-festival-de-vina-2025/"
"7","Festival de Viña 2025","Los motivos tras las varias oportunidades que le dieron a George Harris en su fracaso en Viña 2025","https://www.latercera.com/culto/2025/02/24/los-motivos-tras-las-varias-oportunidades-que-le-dieron-a-george-harris-en-su-fracaso-en-vina-2025/"
"8","Festival de Viña 2025","George Harris: el difícil arte de no hacer reír","https://www.latercera.com/culto/2025/02/24/george-harris-el-dificil-arte-de-no-hacer-reir/"
"9","Festival de Viña 2025","Cuatro razones para el bochorno de George Harris en el Festival de Viña","https://www.latercera.com/culto/2025/02/24/cuatro-razones-para-el-bochorno-de-george-harris-en-el-festival-de-vina/"
"10","Festival de Viña 2025","Las primeras reacciones de George Harris tras su fallido paso por el Festival de Viña: “Lo siento mucho”","https://www.latercera.com/culto/2025/02/24/las-primeras-reacciones-de-george-harris-tras-su-fallido-paso-por-el-festival-de-vina-lo-siento-mucho/"
"11","Festival de Viña 2025","“¡No a la xenofobia!”: venezolanos se van en masa de la Quinta Vergara tras fracaso de George Harris en Viña 2025","https://www.latercera.com/culto/2025/02/24/no-a-la-xenofobia-venezolanos-se-van-en-masa-de-la-quinta-vergara-tras-fracaso-de-george-harris-en-vina-2025/"
"12","Nacional","Toma de San Antonio: forma de pago y garantía del Estado entre las claves de la cita entre el gobierno y dueños del terreno","https://www.latercera.com/nacional/noticia/toma-de-san-antonio-forma-de-pago-y-garantia-del-estado-entre-las-claves-de-la-cita-entre-el-gobierno-y-duenos-del-terreno/YRSKUZBIVREQZPH6C2DR3VOAYY/"
"13","Desempleo","Chile perdió terreno y fue el quinto país de la Ocde con la tasa más alta de desempleo en 2024","https://www.latercera.com/pulso/noticia/chile-perdio-terreno-y-fue-el-quinto-pais-de-la-ocde-con-la-tasa-mas-alta-de-desempleo-en-2024/3GEPUKXSOJEITIW6JNEJEL34OI/"
"14","Festival de Viña 2025","George Harris se va entre pifias y fracasa estrepitosamente con uno de los mayores suplicios en la historia de Viña","https://www.latercera.com/culto/2025/02/24/george-harris-se-va-entre-pifias-y-fracasa-estrepitosamente-con-uno-de-los-mayores-suplicios-en-la-historia-de-vina/"
"15","Festival de Viña 2025","“Si quieren que me vaya, yo me voy”: George Harris desafía al Monstruo mientras recibe pifias en el Festival de Viña","https://www.latercera.com/culto/2025/02/24/si-quieren-que-me-vaya-yo-me-voy-george-harris-desafia-al-monstruo-mientras-reciba-pifias-en-el-festival-de-vina/"
