"","seccion","titular","enlace_noticia"
"1","Tomás Barrios","“Creo que voy a tener que jugar más agresivo”: Tomás Barrios hace un análisis de su derrota en Copa Davis","https://www.latercera.com/el-deportivo/noticia/creo-que-voy-a-tener-que-jugar-mas-agresivo-tomas-barrios-hace-un-analisis-de-su-derrota-en-copa-davis/RIREXWQLBJEOTKHQQJPDSWKT6E/"
"2","Donald Trump","Trump dice que Venezuela aceptó recibir a migrantes ilegales capturados en EEUU","https://www.latercera.com/mundo/noticia/trump-dice-que-venezuela-acepto-recibir-a-migrantes-ilegales-capturados-en-eeuu/KUIXCXLM3NHDBJJ6WJ3BUBFGLQ/"
"3","Fernando Chomalí","Arzobispo Chomalí invita al nuevo rector de la UC a incorporar “nuevos métodos y nuevas expresiones”","https://www.latercera.com/nacional/noticia/arzobispo-chomali-invita-al-nuevo-rector-de-la-uc-a-incorporar-nuevos-metodos-y-nuevas-expresiones/KYI2GXV4EZDWLMUKA3HTE6EPYM/"
"4","Tenis","Chile no baja las manos: Christian Garin supera a Alexander Blockx e iguala la serie ante Bélgica por Copa Davis","https://www.latercera.com/el-deportivo/noticia/chile-no-baja-las-manos-christian-garin-supera-a-alexander-blockx-e-iguala-la-serie-ante-belgica-por-copa-davis/XUNTHYY3FVH7JLQQ7VD5NN3BGI/"
"5","Fútbol","Ben Brereton rompe su larga sequía y da el triunfo a Sheffield United para seguir en la dura lucha por el ascenso","https://www.latercera.com/el-deportivo/noticia/ben-brereton-rompe-su-larga-sequia-y-da-el-triunfo-a-sheffield-united-para-seguir-en-la-dura-lucha-por-el-ascenso/JMND6FF4KFAQXMUFS5YX4OE3PI/"
"6","Policial","Investigan homicidio de sujeto con antecedentes policiales en Viña del Mar: víctima recibió proyectil en la zona toráxica","https://www.latercera.com/nacional/noticia/investigan-homicidio-de-sujeto-con-antecedentes-policiales-en-vina-del-mar-victima-recibio-proyectil-en-la-zona-toraxica/WTLFTK4VQVG2ZMCYLFZHLFJRVE/"
"7","Fútbol","Dónde y a qué hora ver a San Luis vs. Universidad Católica","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-san-luis-vs-universidad-catolica/5TLFJPIMPJHPLLKBWXXFHA7HIM/"
"8","Grammy","Premios Grammy 2025: estos son los artistas que más galardones han conseguido en la historia de los premios","https://www.latercera.com/culto/2025/02/01/grammys-2025-estos-son-los-artistas-que-mas-galardones-han-conseguido-en-la-historia-de-los-premios/"
"9","Qué Pasa","¿Por qué no lo tienen más?: Este es el hueso que la evolución les negó a los hombres","https://www.latercera.com/que-pasa/noticia/por-que-no-lo-tienen-mas-este-es-el-hueso-que-la-evolucion-les-nego-a-los-hombres/MXKZW5YDQVHJ5EZEJQDHPOM3RQ/"
"10","Ciencia","Cómo es la nueva especie de araña que fue descubierta en Talca","https://www.latercera.com/tendencias/noticia/como-es-la-nueva-especie-de-arana-que-fue-descubierta-en-talca/7LNSNPOUEFF5DACLFVOYSUISN4/"
"11","Guerra en Medio Oriente","Israel vuelve a pedir a Hamás que aclare si la familia del rehén liberado Yarden Bibas sigue viva en Gaza","https://www.latercera.com/mundo/noticia/israel-vuelve-a-pedir-a-hamas-que-aclare-si-la-familia-del-rehen-liberado-yarden-bibas-sigue-viva-en-gaza/JY3TG24UXJBNXJMQKU6RGQ4KDI/"
"12","Fútbol","Su lugar en el mundo: mira el gol de Ben Brereton en Sheffield United con el que rompe una sequía de nueve meses sin marcar","https://www.latercera.com/el-deportivo/noticia/su-lugar-en-el-mundo-ben-brereton-marca-un-gol-tras-ocho-meses-en-su-regreso-al-sheffield-united/AHU5RFJQENC5RGGWD5GC2RWGYE/"
"13","Electromovilidad","Único en Latinoamérica: así es el primer carro bomba eléctrico del Cuerpo de Bomberos de Santiago","https://www.latercera.com/la-tercera-tv/noticia/el-primero-en-latinoamerica-asi-es-el-primer-carro-bomba-electrico-del-cuerpo-de-bomberos-de-santiago/IULW7BAROFBFROGBJ4ADRCCR4Y/"
"14","Turismo","“Una consolidación de la recuperación del turismo”: Fedetur destaca que ocupación hotelera durante enero alcanzó un 65% en promedio en el país","https://www.latercera.com/nacional/noticia/una-consolidacion-de-la-recuperacion-del-turismo-fedetur-destaca-que-ocupacion-hotelera-durante-enero-alcanzo-un-65-en-promedio-en-el-pais/I4S3Z2TBDBCNLIGTOV4C4NKT5M/"
"15","Receso Legislativo","Inicia el receso legislativo: cuántos días no trabajará el Congreso (y cuándo retoma funciones)","https://www.latercera.com/politica/noticia/inicia-el-receso-legislativo-cuantos-dias-no-trabajara-el-congreso-y-cuando-retoma-funciones/KPLCNTUTZJB5DMOLTX3LMAB7PE/"
