"","seccion","titular","enlace_noticia"
"1","Fútbol","Un batallador Deportes Limache sorprende al súper Colo Colo de Almirón y rescata un empate meritorio en el Monumental","https://www.latercera.com/el-deportivo/noticia/los-refuerzos-no-bastaron-el-super-colo-colo-de-almiron-no-sale-del-empate-ante-el-batallador-limache/DIWPBKXQPBFSLNRQBDORTPH7TI/"
"2","American Airlines","2 claves del choque sin sobrevivientes entre un avión comercial y un helicóptero militar en Washington D.C.","https://www.latercera.com/tendencias/noticia/2-claves-del-choque-sin-sobrevivientes-entre-un-avion-comercial-y-un-helicoptero-militar-en-washington-dc/5BHTURPQIFEUHGKCU7DQIT5PAI/"
"3","Estados Unidos","Confirman muerte de niño de nacionalidad chilena en accidente aéreo en Washington D.C.","https://www.latercera.com/nacional/noticia/confirman-muerte-de-nino-de-nacionalidad-chilena-en-accidente-aereo-en-washington-dc/RAXV6FTJWRBMNFMEKEXYLEGZGY/"
"4","EE.UU.","Trump buscará acuerdo con Bukele para encerrar a miembros del Tren de Aragua en cárceles de El Salvador","https://www.latercera.com/mundo/noticia/trump-buscara-acuerdo-con-bukele-para-encerrar-a-miembros-del-tren-de-aragua-en-carceles-de-el-salvador/AGUC57ZOSJHG3KZFTDAMMZNAD4/"
"5","Incendio forestal","Incendio forestal destruye dos galpones y dos viviendas en La Pintana","https://www.latercera.com/nacional/noticia/incendio-forestal-destruye-dos-galpones-y-dos-viviendas-en-la-pintana/IE6SMTRHWBGPRIF3DCK4FB72VI/"
"6","Correos de los Lectores","Pistolas TaserExclusivo suscriptor","https://www.latercera.com/opinion/noticia/pistolas-taser/BVACGCHUBVAQVEMLLD5WT34LHI/"
"7","Smartphones","Probamos el nuevo Redmi Note 14 Pro 5G, con batería gigantesca y precio accesible","https://www.latercera.com/tendencias/noticia/probamos-el-nuevo-redmi-note-14-pro-5g-con-bateria-gigantesca-y-precio-accesible/M2C6HO2JEVD33FJGZVSSJC4OHY/"
"8","Correos de los Lectores","Estatua del Presidente PiñeraExclusivo suscriptor","https://www.latercera.com/opinion/noticia/estatua-del-presidente-pinera/ZHUH7E4VHZG5BIMFNWYCZ7YLPE/"
"9","Correos de los Lectores","Inversión efectiva: buenos resultados en lectoescrituraExclusivo suscriptor","https://www.latercera.com/opinion/noticia/inversion-efectiva-buenos-resultados-en-lectoescritura/FRJKVGGMEBAIHFGV2R2WCXX3NA/"
"10","Correos de los Lectores","Turismo y seguridadExclusivo suscriptor","https://www.latercera.com/opinion/noticia/turismo-y-seguridad/WDIXZ5ARHVHCBA5FXCPT44RIEM/"
"11","Correos de los Lectores","Incendios hoy e inundaciones mañanaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/incendios-hoy-e-inundaciones-manana/HNCLJSDBLRHMDNHBM3FVWYTK24/"
"12","Correos de los Lectores","Cotización familiarExclusivo suscriptor","https://www.latercera.com/opinion/noticia/cotizacion-familiar/IJWJH4APCJFM5FKIT6AUPUBS5M/"
"13","Reforma previsional","AFP Provida aclara que en la reforma de pensiones no hay “autopréstamo”, sino que más bien incorpora un “préstamo que los trabajadores hacen al Estado”","https://www.latercera.com/pulso/noticia/afp-provida-aclara-que-en-la-reforma-de-pensiones-no-hay-autoprestamo-sino-que-mas-bien-incorpora-un-prestamo-que-los-trabajadores-hacen-al-estado/NZ5IMXWQDNHRFBD7WQNXXTUOXU/"
"14","Comisión para la Paz","Comisión para la Paz impulsada por Boric no llega a acuerdo por restitución de tierras y extiende nuevamente su plazoExclusivo suscriptor","https://www.latercera.com/nacional/noticia/comision-para-la-paz-impulsada-por-boric-no-llega-a-acuerdo-por-restitucion-de-tierras-y-extiende-nuevamente-su-plazo/MTBKTYJOSRFOXDZSMPNF7TETN4/"
"15","Cerezas","El Año Nuevo Chino llegó y los precios de las cerezas chilenas no lograron repuntarExclusivo suscriptor","https://www.latercera.com/pulso/noticia/el-ano-nuevo-chino-llego-y-los-precios-de-las-cerezas-chilenas-no-lograron-repuntar/D32Y5EIPF5DCLDTTHVHBIGNS2M/"
