"","seccion","titular","enlace_noticia"
"1","Vida Sana","Andar lento: una forma de resistencia y autocuidado","https://www.latercera.com/paula/andar-lento-una-forma-de-resistencia-y-autocuidado/"
"2","Luis Rubiales","El beso no fue consentido, dice la futbolista Jennifer Hermoso en el juicio contra Luis Rubiales","https://www.latercera.com/tendencias/noticia/el-beso-no-fue-consentido-dice-la-futbolista-jennifer-hermoso-en-el-juicio-contra-luis-rubiales/V7SQ7VAON5EBNL3GGIPOGYCEAI/"
"3","Estados Unidos","Quién es y qué hizo Arnoldo Jiménez, uno de los 10 criminales más buscados por el FBI que acaba de ser detenido","https://www.latercera.com/tendencias/noticia/quien-es-y-que-hizo-arnoldo-jimenez-uno-de-los-10-criminales-mas-buscados-por-el-fbi-que-acaba-de-ser-detenido/AW23XWGA7BFHNDODKMDFNMBNBY/"
"4","EducaLT","¿Quién revisa la PAES? El desconocido proceso de corrección de la prueba más esperada del país","https://www.latercera.com/educacion/noticia/quien-revisa-la-paes-el-desconocido-proceso-de-correccion-de-la-prueba-mas-esperada-del-pais/VWU2P2KFIVBKFHUO24FBN3PYLE/"
"5","Fútbol","Partidos de hoy, lunes 3 de febrero: revisa los equipos que juegan, horario y dónde ver en vivo","https://www.latercera.com/servicios/noticia/partidos-de-hoy-lunes-3-de-febrero-revisa-los-equipos-que-juegan-horario-y-donde-ver-en-vivo/SCQND77HEBB5NIK4RTBOKBEZ3M/"
"6","Estados Unidos"," “No tiene arreglo”: Elon Musk dice que habló con Trump para cerrar la Agencia de los Estados Unidos para el Desarrollo Internacional","https://www.latercera.com/mundo/noticia/no-tiene-arreglo-elon-musk-dice-que-hablo-con-trump-para-cerrar-la-agencia-de-los-estados-unidos-para-el-desarrollo-internacional/B7RN42XV4RFQVP35GNEXZ7RD64/"
"7","Fútbol","“El mejor de la cancha”: en Argentina siguen los elogios para Carlos Palacios en Boca Juniors","https://www.latercera.com/el-deportivo/noticia/el-mejor-de-la-cancha-en-argentina-siguen-los-elogios-para-carlos-palacios-en-boca-juniors/R5FVH2ASIRBTVLLE433AXA4WUM/"
"8","Buses Red","421c y C30e: Transportes anuncia nuevos recorridos de Buses Red en Providencia","https://www.latercera.com/nacional/noticia/421c-y-c30e-transportes-anuncia-nuevos-recorridos-de-buses-red-en-providencia/TFQLHREVFNDLVPVSVX7K2XZ5ME/"
"9","Monedas","El dólar sube por efecto de aranceles de Estados Unidos en contra de Canadá y México","https://www.latercera.com/pulso/noticia/el-valor-del-dolar-en-chile-el-03-de-febrero-de-2025/57OW3VKLONFRJORCXGGS7NVLSU/"
"10","Presidenciales","Bachelet en las presidenciales: Vodanovic asegura que sería “la candidata natural”, pero evita hacer “una presión indebida”","https://www.latercera.com/politica/noticia/bachelet-en-las-presidenciales-vodanovic-asegura-que-seria-la-candidata-natural-pero-evita-hacer-una-presion-indebida/QDCPQ56QIFCDHGYSWRUDFJDVCQ/"
"11","Policial","PDI investiga muerte de lactante de cinco meses que llegó sin signos vitales al hospital San José","https://www.latercera.com/nacional/noticia/pdi-investiga-muerte-de-lactante-de-cinco-meses-que-llego-sin-signos-vitales-al-hospital-san-jose/BKIWPPOPBBDPBDIGMPQYY62O64/"
"12","Presidente Gabriel Boric","Presidente Gabriel Boric llega a Uruguay: sostendrá reuniones con Luis Lacalle y “Pepe” Mujica","https://www.latercera.com/politica/noticia/presidente-gabriel-boric-llega-a-uruguay-sostendra-reuniones-con-luis-lacalle-y-pepe-mujica/CGDIJZF57VD77NYXROICT3SNMI/"
"13","Guerra Medio Oriente","La Autoridad Palestina denuncia una “limpieza étnica” por parte de Israel en Cisjordania y pide ayuda a Estados Unidos","https://www.latercera.com/mundo/noticia/la-autoridad-palestina-denuncia-una-limpieza-etnica-por-parte-de-israel-en-cisjordania-y-pide-ayuda-a-estados-unidos/S6RH6F3BNZCOHDD7CWDD3NENJE/"
"14","Delincuencia","Crimen organizado: Fiscalía de Arica extrae información de 178 teléfonos incautados con tecnología forense digital","https://www.latercera.com/nacional/noticia/crimen-organizado-fiscalia-de-arica-extrae-informacion-de-178-telefonos-incautados-con-tecnologia-forense-digital/KIPLBEJB7JHCBEZVKD2HNKJQIE/"
"15","Gabriel Boric","Vocera de gobierno descarta presencia de Boric en actividades conmemorativas por muerte de Piñera","https://www.latercera.com/politica/noticia/vocera-de-gobierno-descarta-presencia-de-boric-en-actividades-conmemorativas-por-muerte-de-pinera/XWP5XY4RZRC5TO77BHT6X7ZJPA/"
