"","seccion","titular","enlace_noticia"
"1","Vlado Mirosevic","“En los peores momentos las relaciones (con Venezuela) no se han cortado”: Mirosevic tras vincularse a Diosdado Cabello con el caso Ojeda","https://www.latercera.com/politica/noticia/en-los-peores-momentos-las-relaciones-con-venezuela-no-se-han-cortado-mirosevic-tras-vincularse-a-diosdado-cabello-con-el-caso-ojeda/XZCLD5EH4FEELMPECT46HRBNDU/"
"2","Donald Trump","“Hay riesgos en todo”: Trump retira protección a su exsecretario y a enviado especial pese a amenazas que enfrentan","https://www.latercera.com/mundo/noticia/hay-riesgos-en-todo-trump-retira-proteccion-a-su-exsecretario-y-a-enviado-especial-pese-a-amenazas-que-enfrentan/NK6VCFJM5ZADNPINJO2LNYLQHY/"
"3","Diosdado Cabello","Abogado de familia Ojeda desliza posibles acciones de Corte Penal contra Cabello si se confirma participación en el crimen","https://www.latercera.com/nacional/noticia/abogado-de-familia-ojeda-desliza-posibles-acciones-de-corte-penal-contra-cabello-si-se-confirma-participacion-en-el-crimen/LMUCDGRGXBFBVK3FNR3OEMZAY4/"
"4","Fútbol","Udinese vs. Roma: a qué hora y dónde ver el partido por la Serie A","https://www.latercera.com/el-deportivo/noticia/udinese-vs-roma-a-que-hora-y-donde-ver-el-partido-por-la-serie-a/K4KKCARBDBB3PICVJI5VSSSZCU/"
"5","Redes sociales","Comió completos, bailó cueca y se juntó con Arturo Vidal: así fue la caótica visita del streamer Speed por Chile","https://www.latercera.com/tendencias/noticia/comio-completos-bailo-cueca-y-se-junto-con-arturo-vidal-asi-fue-la-caotica-visita-del-streamer-speed-por-chile/VYPJ7R2YSJFZBD4KKS5KE7EJAA/"
"6","Fútbol","Chile vs. Uruguay: a qué hora y dónde ver por TV abierta el partido de la Roja Sub 20","https://www.latercera.com/el-deportivo/noticia/chile-vs-uruguay-a-que-hora-y-donde-ver-por-tv-abierta-el-partido-de-la-roja-sub-20/GSF26YF5CVDNXFTOSANOWQMEXY/"
"7","Guerra Medio Oriente","Hamas daría a conocer durante este viernes el nombre de los próximos prisioneros que serán liberados en el marco del alto al fuego","https://www.latercera.com/mundo/noticia/hamas-daria-a-conocer-durante-este-viernes-el-nombre-de-los-cuatro-prisioneros-israelies-que-seran-liberados-este-sabado/CZNITDTD35GYLDVONXK2BD4WGQ/"
"8","Casa de Allende","Abogada Paula Vial justifica silencio de senadora Allende: “Declarará cuando lo consideremos oportuno”","https://www.latercera.com/nacional/noticia/abogada-paula-vial-justifica-silencio-de-senadora-allende-declarara-cuando-lo-consideremos-oportuno/NCNRB6A4C5A3DGDGLS2AAVUDHU/"
"9","EE.UU.","Histórico: después de 35 años cae nieve en las ciudades costeras de Florida en Estados Unidos","https://www.latercera.com/la-tercera-tv/noticia/historico-despues-de-35-anos-cae-nieve-en-las-ciudades-costeras-de-florida-en-estados-unidos/SH2QSB54LNCZTJCX4SACJMGJNE/"
"10","Qué Pasa","¿Por qué Novak Djokovic es considerado campeón, héroe y mártir del nacionalismo serbio?","https://www.latercera.com/que-pasa/noticia/por-que-novak-djokovic-es-considerado-campeon-heroe-y-martir-del-nacionalismo-serbio/ZV4XFMMUQFFEHJZNPE5EQU473I/"
"11","Reforma de pensiones","Felipe Kast por tramitación de reforma de pensiones en comisión de Hacienda: “Aquí nadie quiere dilatar”","https://www.latercera.com/politica/noticia/felipe-kast-por-tramitacion-de-reforma-de-pensiones-en-comision-de-hacienda-aqui-nadie-quiere-dilatar/6HLNN5FPIJGEFG2TO6XSWITZIQ/"
"12","Educación","Cataldo no descarta que tras discusión por SAE se vuelva a alguna forma de selección escolar por mérito","https://www.latercera.com/nacional/noticia/cataldo-no-descarta-que-tras-discusion-por-sae-se-vuelva-a-alguna-forma-de-seleccion-escolar-por-merito/5GAS6NKYMBARNP5BZZOLBJBYIU/"
"13","Economía","Precios al Productor de Industrias retomó alzas en diciembre","https://www.latercera.com/pulso/noticia/precios-al-productor-de-industrias-retomo-alzas-en-diciembre/EGPNA4DOT5BMZBSDNPLNRDS7KI/"
"14","Voces","Columna de Rafael Sousa: El efecto del proyecto de pensiones en la reforma al sistema políticoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-rafael-sousa-el-efecto-del-proyecto-de-pensiones-en-la-reforma-al-sistema-politico/P7VJSZFHMVEULFOUG2LT3BYTNA/"
"15","Televisión","Festival de Las Condes 2025: artistas de hoy, viernes 24 de enero","https://www.latercera.com/servicios/noticia/festival-de-las-condes-2025-artistas-de-hoy-viernes-24-de-enero/BKMZSGBVVNGSLI3SQQSNAAQBFE/"
