"","seccion","titular","enlace_noticia"
"1","Cine","Spider-Man: No Way Home sigue sumando buenas cifras y ahora se coronó como la película de Sony con mayor recaudación","https://www.latercera.com/mouse/spider-man-no-way-home-sigue-sumando-buenas-cifras-y-ahora-se-corono-como-la-pelicula-de-sony-con-mayor-recaudacion/"
"2","Bolivia","Bolivia suspende fiestas de Año Nuevo por aumento de casos Covid","https://www.latercera.com/mundo/noticia/bolivia-suspende-fiestas-de-ano-nuevo-por-aumento-de-casos-covid/CF727Y76OJDX3LGHCFQGTRMYMM/"
"3","Congreso","La cruzada académica del Senado en el año en que se juega la vida en la Convención","https://www.latercera.com/la-tercera-pm/noticia/la-cruzada-del-senado-en-el-ano-en-que-se-juega-la-vida-en-la-convencion/2WUNQ4FENFC5ZLZTUGJUJMG6TI/"
"4","Renovación Nacional","Luis Mayol, vicepresidente RN responde a críticas de Desbordes: “Causan daño”","https://www.latercera.com/politica/noticia/luis-mayol-vicepresidente-rn-responde-a-criticas-de-desbordes-causan-dano/UNBW7L3YDBHQPJEDIOT7F7BZMY/"
"5","Energía","Ministro Jobet tras informe de la FNE: “Las recomendaciones son coincidentes con el proyecto de ley que hemos preparado”","https://www.latercera.com/pulso/noticia/ministro-jobet-tras-informe-de-la-fne-las-recomendaciones-son-coincidentes-con-el-proyecto-de-ley-que-hemos-preparado/BU35WEVGDBBLHOXGM4H4NIH4LQ/"
"6","Música","Kuervos del Sur va con gira de Arica a Punta Arenas","https://www.latercera.com/culto/2021/12/29/kuervos-del-sur-va-con-gira-de-arica-a-punta-arenas/"
"7","Justice League Dark","Guillermo del Toro contó cuál era la idea base para su película de Justice League Dark","https://www.latercera.com/mouse/guillermo-del-toro-conto-cual-era-la-idea-base-para-su-pelicula-de-justice-league-dark/"
"8","EE.UU.","Biden y Putin hablarán este jueves en medio de tensiones políticas","https://www.latercera.com/mundo/noticia/biden-y-putin-hablaran-este-jueves-en-medio-de-tensiones-politicas/5GGSDXVOK5CNTMNZFMUGMFRLZA/"
"9","Coronavirus","OMS establece principios de julio de 2022 como fecha límite para alcanzar el 70% de la población mundial vacunada","https://www.latercera.com/mundo/noticia/oms-establece-principios-de-julio-de-2022-como-fecha-limite-para-alcanzar-el-70-de-la-poblacion-mundial-vacunada/JX5HCNQH6NETTPH5FIMXXE7ONI/"
"10","The Coach","Los desafíos de la educación financiera infantil en la era de internet","https://www.latercera.com/laboratoriodecontenidos/noticia/los-desafios-de-la-educacion-financiera-infantil-en-la-era-de-internet/7HBSXNXWBZHXLI5TWNJ4DZ4IYA/"
"11","Libros","De lectura, historia y poesía: los talleres de verano que vienen","https://www.latercera.com/culto/2021/12/29/de-lectura-historia-y-poesia-los-talleres-de-verano-que-vienen/"
"12","Fútbol","La misma cláusula, pero con participación en una venta futura: el acuerdo para la continuidad de Vicente Pizarro en Colo Colo","https://www.latercera.com/el-deportivo/noticia/misma-clausula-pero-con-participacion-en-una-venta-futura-el-acuerdo-para-la-continuidad-de-vicente-pizarro-en-colo-colo/ALFIRUSZXNAAVJQ67JAHE4DM3U/"
"13","Año Nuevo","Guía para manejar conversaciones incómodas en eventos familiares","https://www.latercera.com/practico/noticia/guia-para-manejar-conversaciones-incomodas-en-eventos-familiares/I5JS2CSWIVD2XM56Y64O4EPFNE/"
"14","Coronavirus","Seremi de Salud confirma circulación comunitaria de variante Ómicron: tres casos fueron detectados en la RM","https://www.latercera.com/nacional/noticia/seremi-de-salud-confirma-circulacion-comunitaria-de-variante-omicron-tres-casos-fueron-detectados-en-la-rm/G2MM34OS5BEZHMLF4GQQPLC5NY/"
"15","Universidad Católica","La cuenta regresiva de un ídolo: Buonanotte vive sus últimas horas como jugador de la UC","https://www.latercera.com/el-deportivo/noticia/la-cuenta-regresiva-de-un-idolo-buonanotte-vive-sus-ultimas-horas-como-jugador-de-la-uc/H5TWPIXCFRCIFAXRJXQJPBPHIM/"
