"","seccion","titular","enlace_noticia"
"1","Festival de Viña","Cuándo es la Gala del Festival de Viña 2025 y dónde verla en vivo","https://www.latercera.com/servicios/noticia/cuando-es-la-gala-del-festival-de-vina-2025-y-donde-verla-en-vivo/OUREGW4E65D5HOP3D5U7GUJ3IA/"
"2","Ley Antiterrorista","Gobierno no invocará Ley Antiterrorista por ataque a helicóptero: ¿Cuándo se utilizó por última vez?","https://www.latercera.com/nacional/noticia/gobierno-no-invocara-ley-antiterrorista-por-ataque-a-helicoptero-cuando-se-utilizo-por-ultima-vez/QFTGV3TKDNDNHM6WZZCLGVZLHM/"
"3","Desde la Redacción","Pablo Piñera: “Corresponde que a Sebastián se le haga una estatua”","https://www.latercera.com/videopodcast/redaccion/pablo-pinera-corresponde-que-a-sebastian-se-le-haga-una-estatua/"
"4","Conflicto","Regulación de tarifas sanitarias por “características monopólicas”: FNE recurre a la Suprema para impugnar rechazo del TDLCExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/regulacion-de-tarifas-sanitarias-por-caracteristicas-monopolicas-fne-recurre-a-la-suprema-para-impugnar-rechazo-del-tdlc/XEMNKMZM3RHM7EEE6SLNBZCQXE/"
"5","Opinión","La columna de Arturo Cifuentes: “Cuando abandonar un libro”Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/la-columna-de-arturo-cifuentes-cuando-abandonar-un-libro/734KLXERPNGJNIV33JJ2JGNL5M/"
"6","Papa Francisco","Cuál es la enfermedad que padece el papa Francisco que lo mantiene hospitalizado, con un estado “complejo” de salud","https://www.latercera.com/tendencias/noticia/cual-es-la-enfermedad-que-padece-el-papa-francisco-que-lo-mantiene-hospitalizado-con-un-estado-complejo-de-salud/OC47Q4QNZRCLVKA5IVA4TXVTYY/"
"7","Mercado","Antofagasta PLC y Banco de Chile reportarán dividendos por casi US$480 millones al grupo LuksicExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/antofagasta-plc-y-banco-de-chile-reportaran-dividendos-por-casi-us480-millones-al-grupo-luksic/ORL23FNJA5HYJCKU3C6N46PAT4/"
"8","Pulso PM","Los grandes bancos están limpiando sus menciones públicas sobre esfuerzos de apoyo a políticas DEIExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/los-grandes-bancos-estan-limpiando-sus-menciones-publicas-sobre-esfuerzos-de-apoyo-a-politicas-dei/P52J5RF5ABA4JIOZ7CXBYEF4FI/"
"9","Falla geológica","Por aquí pasa la Falla San Ramón: “Su inicio más probable es en torno al Cerro Calán”Exclusivo suscriptor","https://www.latercera.com/que-pasa/noticia/por-aqui-pasa-la-temida-falla-san-ramon-su-inicio-mas-probable-es-en-torno-al-cerro-calan/MXZVMDEWLFCJ3POGI6QNHWSUCY/"
"10","Tenis","Dónde y a qué hora ver a Nicolás Jarry por el ATP 500 de Río de Janeiro","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-nicolas-jarry-por-el-atp-500-de-rio-de-janeiro/TYO6NMRIH5GJFPAMWG3FCU24QU/"
"11","Seguridad","Universidad Católica pide “medidas urgentes” de seguridad en zona en que apuñalaron a guardia","https://www.latercera.com/nacional/noticia/universidad-catolica-pide-medidas-urgentes-de-seguridad-en-zona-en-que-apunalaron-a-guardia/LZPSMQDGZBA6VGPPHFUI7LJLPQ/"
"12","Música","Las complicaciones de salud de Sebastián Yatra a días del Festival de Viña: “Me hace falta descansar un poquito”","https://www.latercera.com/culto/2025/02/19/las-complicaciones-de-salud-de-sebastian-yatra-a-dias-del-festival-de-vina-me-hace-falta-descansar-un-poquito/"
"13","Presentado por Maxus","Experiencia Maxus: ellas buscan seguridad a toda prueba","https://www.latercera.com/mtonline/noticia/experiencia-maxus-ellas-buscan-seguridad-a-toda-prueba/N5ZQK46IMJAODJ5GU7IR4JS7HQ/"
"14","Sebastián Sichel","Sichel, exvicepresidente de la Corfo, califica como “tragedia” que se haya traspasado dinero del organismo hacia el gobierno","https://www.latercera.com/nacional/noticia/sichel-exvicepresidente-de-la-corfo-califica-como-tragedia-que-se-haya-utilizado-dinero-del-organismo-para-el-gobierno/Y4XNRNSVDFEU3M4GQ6QCTHSJ3M/"
