"","seccion","titular","enlace_noticia"
"1","Trabajo","Estudio Laborum: el sueldo pretendido por mayores de 45 registra alza en enero","https://www.latercera.com/pulso/noticia/estudio-laborum-el-sueldo-pretendido-por-mayores-de-45-registra-alza-en-enero/KZ5BNE3AK5CS3B3C7F7BTM7WYY/"
"2","Música","Javiera Mena presenta “Mar de Coral” junto a Santiago Motorizado","https://www.latercera.com/culto/2025/02/19/javiera-mena-presenta-mar-de-coral-junto-a-santiago-motorizado/"
"3","Corfo","Contraloría abre investigación especial por eventual afectación patrimonial de Corfo tras billonaria transferencia a Hacienda","https://www.latercera.com/nacional/noticia/contraloria-abre-investigacion-especial-por-eventual-afectacion-patrimonial-de-corfo-tras-billonaria-transferencia-a-hacienda/LE4QPM2L7RATJICLHD3ERJABGU/"
"4","Sebastián Piñera","“Yo creo que corresponde”: Pablo Piñera defiende idea de estatua de expresidente en los alrededores de La Moneda","https://www.latercera.com/politica/noticia/yo-creo-que-corresponde-pablo-pinera-defiende-idea-de-estatua-de-expresidente-en-los-alrededores-de-la-moneda/UDPOWWKS5VHVHDIO6DBUXG3AYU/"
"5","Fútbol","Uno de globito, otro humillando a Gvardiol: el espectacular triplete de Kylian Mbappé frente al City","https://www.latercera.com/el-deportivo/noticia/uno-de-globito-y-otro-humillando-a-gvardiol-el-espectacular-doblete-de-kylian-mbappe-frente-al-city/RLXGNEKDSNFQXFFQUTWAU6OQ3Q/"
"6","Turismo","La delincuencia en Chile “no espanta a nadie”: cómo reaccionaron actores del turismo tras los dichos de la subsecretaria Pardo","https://www.latercera.com/nacional/noticia/la-delincuencia-en-chile-no-espanta-a-nadie-como-reaccionaron-actores-del-turismo-tras-los-dichos-de-la-subsecretaria-pardo/S2YDXF5O7ZCAZG5PU6YWX6T4GE/"
"7","Cine","John Malkovich habla de Los Cuatro Fantásticos (y por qué rechazó a Marvel durante años)","https://www.latercera.com/culto/2025/02/19/john-malkovich-habla-de-los-cuatro-fantasticos-y-por-que-rechazo-a-marvel-durante-anos/"
"8","Tenis","Presidente del tenis chileno y reclamo por la serie ante Bélgica: “Es importante definir en cancha quién es el ganador”","https://www.latercera.com/el-deportivo/noticia/presidente-del-tenis-chileno-y-reclamo-por-la-serie-ante-belgica-es-importante-definir-en-cancha-quien-es-el-ganador/2QNFTO3RQNCENKDVM4MLQ2O7KE/"
"9","Arte","Mon Laferte: “Yo no ando queriendo ocupar el espacio de nadie, pero tampoco voy a andar disculpándome por ocupar el mío”","https://www.latercera.com/culto/2025/02/19/mon-laferte-yo-no-ando-queriendo-ocupar-el-espacio-de-nadie-pero-tampoco-voy-a-andar-disculpandome-por-ocupar-el-mio/"
"10","Emergencia","Ministra López anuncia un perímetro de trabajo y un punto posada de helicóptero para combatir emergencia en el Loa","https://www.latercera.com/nacional/noticia/ministra-lopez-anuncia-un-perimetro-de-trabajo-y-un-punto-posada-de-helicoptero-para-combatir-emergencia-en-el-loa/3L4NEWE3YNF67BPJ44YKWFZKHU/"
"11","Bencinas","Bencinas anotan recortes y deja atrás su tendencia al alza","https://www.latercera.com/pulso/noticia/bencinas-anotan-recortes-en-sus-precios-tras-semanas-de-amplias-alzas/Z457WVQ3UZHNBA4D7KGAAK3IT4/"
"12","Combustible","¿Sube o baja la bencina? Precio del combustible desde el jueves, 20 de febrero","https://www.latercera.com/servicios/noticia/sube-o-baja-la-bencina-precio-del-combustible-desde-el-jueves-20-de-febrero/6TU5EC73AFDO7LMPSYLY7ZVQCQ/"
"13","Año escolar","Cómo comprar útiles escolares y uniformes más baratos para el año escolar 2025","https://www.latercera.com/servicios/noticia/como-comprar-los-utiles-escolares-y-uniformes-mas-baratos-para-el-ano-escolar-2025/VG7HWEBYGVG4BGOB72FIQXZ3AU/"
"14","Nacional","Decretan prisión preventiva para diputado Francisco Pulgar por violación y abuso sexual reiterado.","https://www.latercera.com/la-tercera-tv/noticia/decretan-prision-preventiva-para-diputado-francisco-pulgar-por-violacion-y-abuso-sexual-reiterado/6RXP5MXTXZBMJAPRSRQNAETDCY/"
"15","Fútbol","En vivo: Real Madrid vence por 3-0 en casa al Manchester City por el pase a octavos de la Champions League","https://www.latercera.com/el-deportivo/noticia/en-vivo-real-madrid-se-enfrenta-en-casa-ante-manchester-city-por-el-pase-a-octavos-de-la-champions-league/XC3DDE33UFDUJLVPYQCDC45PVI/"
