"","seccion","titular","enlace_noticia"
"1","Fútbol","Jugadores de Udinese explican la disputa por el polémico penal que involucró a Alexis Sánchez","https://www.latercera.com/el-deportivo/noticia/jugadores-de-udinese-explican-la-disputa-por-el-polemico-penal-que-involucro-a-alexis-sanchez/FUD3N545JJFQDINTSSPIW7ZLIM/"
"2","Incesdios forestales","Utilizaban dispositivos con fósforos y buscaban condiciones favorables para el fuego: cómo operaban los bomberos acusados por incendios en Melipilla","https://www.latercera.com/nacional/noticia/utilizaban-dispositivos-con-fosforos-y-buscaban-condiciones-favorables-para-el-fuego-la-investigacion-que-llevo-a-la-captura-de-los-bomberos-acusados-por-incendios-en-melipilla/XWPU574QYVC2LOXX6YV5HR3BCU/"
"3","Corfo","Senadores opositores consiguen firmas para convocar a sesión especial por traspasos billonarios de la Corfo al fisco","https://www.latercera.com/politica/noticia/senadores-opositores-consiguen-firmas-para-convocar-a-sesion-especial-por-traspasos-billonarios-de-la-corfo-al-fisco/VFDDWQNXBBCOJOYW3RBQTJX4VY/"
"4","Frente Amplio","Columna de Cristián Valdivieso: Michelle Bachelet, el mejor medio para los fines del Frente Amplio  Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-cristian-valdivieso-michelle-bachelet-el-mejor-medio-para-los-fines-del-frente-amplio/Y64YWTWKEBF4HIEXLEL3IHWIBA/"
"5","Ministerio de Hacienda","Columna de César Barros: Los proyectoresExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-cesar-barros-los-proyectores/NZPUF77EKJCEBAYCMUKEP67LLE/"
"6","gasto público","Columna de Gonzalo Martner: ¿Nuevos recortes de gasto público?Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-gonzalo-martner-nuevos-recortes-de-gasto-publico/XQJSOKSG5NB45OFGEK3PEQGY54/"
"7","gasto fiscal","Columna de Jorge Hermann: El legado fiscal de Mario MarcelExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-jorge-hermann-el-legado-fiscal-de-mario-marcel/WXVDVYQN5JAPZOJVXQYN36PAOY/"
"8","Presentado por Claro","Renovación de red móvil de Claro con 1.200 nuevos sitios mejora resultados en satisfacción","https://www.latercera.com/laboratoriodecontenidos/noticia/renovacion-de-red-movil-de-claro-con-1200-nuevos-sitios-mejora-resultados-en-satisfaccion/L7Y5WGQB55CEPLXH3BPJ6ANRVE/"
"9","Fútbol","Con una inusual discusión por un penal: Alexis Sánchez vuelve a ser titular en victoria del Udinese","https://www.latercera.com/el-deportivo/noticia/con-una-inusual-discusion-por-un-penal-alexis-sanchez-vuelve-a-ser-titular-en-victoria-del-udinese/S6REJZUOVJAXZO5EWDTUL24CEQ/"
"10","Ronald Ojeda","Cordero por petición de familia de Ronald Ojeda para investigar al gobierno: el Estado ha sido lo “suficientemente diligente”","https://www.latercera.com/nacional/noticia/cordero-por-peticion-de-investigar-al-gobierno-de-familia-de-ronald-ojeda-el-estado-ha-sido-lo-suficientemente-diligente/MUO3HEUM5RC5HPBTCLJNHPHCCE/"
"11","Pesca","Chile logra aumento récord en la cuota del jurel 2025 en la OROP-PS","https://www.latercera.com/pulso/noticia/chile-logra-aumento-record-en-la-cuota-del-jurel-2025-en-la-orop-ps/AE4DJO7SNRCONNLJDWW65RUO3M/"
"12","Fútbol","Con Alexis Sánchez en la discusión: la insólita pelea por patear un penal en Udinese","https://www.latercera.com/el-deportivo/noticia/con-alexis-sanchez-en-la-discusion-la-insolita-pelea-por-patear-un-penal-en-udinese/EOWZDXIIFVGANIW3YFRQXKACFU/"
"13","Fútbol","La cartelera deportiva del fin de semana","https://www.latercera.com/el-deportivo/noticia/la-cartelera-deportiva-del-fin-de-semana/DTDTK2XVQBH5RNDOSVL6TI3VKI/"
"14","Incendios","Cerca de 800 hectáreas de bosque nativo quemadas: autoridades realizan balance por incendio forestal en Coihueco","https://www.latercera.com/nacional/noticia/mas-de-800-hectareas-de-bosque-nativo-autoridades-realizan-balance-por-incendio-forestal-en-coihueco/DM7TDOY7YBHUNIZ7QAQJWCVG7U/"
"15","Mercados","Wall Street cierra con baja pronunciada y el IPSA terminó con su racha semanal de ganancias","https://www.latercera.com/pulso/noticia/wall-street-cae-y-el-ipsa-podria-terminar-con-su-racha-semanal-de-ganancias/3N5PLDGAMNB65KFOTXH24OW3ZQ/"
