"","seccion","titular","enlace_noticia"
"1","Fútbol","La UC reacciona a la suspensión de faenas en la cancha del Claro Arena tras la denuncia de la Dirección Regional del Trabajo","https://www.latercera.com/el-deportivo/noticia/la-uc-reacciona-a-la-suspension-de-faenas-en-la-cancha-del-claro-arena-tras-la-denuncia-de-la-direccion-regional-del-trabajo/DPQDHMW3AJAHNDUVX2NDH67VYY/"
"2","Rugby","Selknam bate a Cobras y obtiene su primer triunfo en el Super Rugby Américas","https://www.latercera.com/el-deportivo/noticia/selknam-bate-a-cobras-y-obtiene-su-primer-triunfo-en-el-super-rugby-americas/BC7PSR4G3VFORJV22DMGC3GHIA/"
"3","Incendio forestal","Declaran alerta roja en Cholchol por incendio forestal cercano a sectores poblados","https://www.latercera.com/nacional/noticia/declaran-alerta-roja-en-cholchol-por-incendio-forestal-cercano-a-sectores-poblados/YIU5YR24OBDWDORQGM6YR4UYMI/"
"4","Región de Tarapacá","Anuncian cierre del Dispositivo Humanitario Lobito en Iquique tras “baja en la demanda de atención”","https://www.latercera.com/nacional/noticia/anuncian-cierre-del-dispositivo-humanitario-lobito-en-iquique-tras-una-baja-en-la-demanda-de-atencion/ZXYPOQGULVAHBHGWQLYJ46ZX6A/"
"5","Viral","Gala de perritos se vuelve viral: Todos fueron adoptados","https://www.latercera.com/la-tercera-tv/noticia/gala-de-perritos-se-vuelve-viral-todos-fueron-adoptados/HU54XFLFCVEW7DOV3ZRUN3GFJU/"
"6","Conaf","Conaf asegura que incendio forestal de Coihueco no supone ningún riesgo para la población cercana","https://www.latercera.com/nacional/noticia/conaf-asegura-que-incendio-forestal-de-coihueco-no-supone-ningun-riesgo-para-la-poblacion-cercana/47SQOAIDZNHC5D2ADND23WPIFY/"
"7","Parricidio","Arresto domiciliario nocturno para padre que dio muerte a su hijo con arma de fuego en Algarrobo","https://www.latercera.com/nacional/noticia/arresto-domiciliario-nocturno-para-padre-que-asesino-a-su-hijo-con-arma-de-fuego-en-algarrobo/ULLMFCPSRRHLDEHNQ72MI3IOU4/"
"8","Brasil","Mujer salvó a su perro de caer desde un edificio con una caja de cartón","https://www.latercera.com/la-tercera-tv/noticia/mujer-salvo-a-su-perro-de-caer-desde-un-edificio-con-una-caja-de-carton/TMF7HYLZJBCXFDUUOS2HD2RWYM/"
"9","Fútbol","Atlético de Madrid golea en Valencia y no se baja de la lucha por el título","https://www.latercera.com/el-deportivo/noticia/atletico-de-madrid-golea-en-valencia-y-no-se-baja-de-la-lucha-por-el-titulo/MKIJVUAH2FHENDFPIM24F432PI/"
"10","Minuto a minuto","En vivo: la UC visita a Coquimbo Unido","https://www.latercera.com/el-deportivo/noticia/en-vivo-la-uc-visita-a-coquimbo-unido/GE2ZSKRFGRFK3IM7RFAKO3E3LU/"
"11","Fútbol","Problemas para la UC: Dirección Regional del Trabajo suspende faenas en la cancha del Claro Arena","https://www.latercera.com/el-deportivo/noticia/problemas-para-la-uc-direccion-regional-del-trabajo-suspende-faenas-en-la-cancha-del-claro-arena/Q3IFE7RGU5DCJJSZPAQX37XLKY/"
"12","Fútbol","De La Cisterna a Belo Horizonte: Iván Román viaja a Brasil para ser refuerzo del Atlético Mineiro","https://www.latercera.com/el-deportivo/noticia/de-la-cisterna-a-belo-horizonte-ivan-roman-viaja-a-brasil-para-ser-refuerzo-del-atletico-mineiro/TQV4PBH325EFNI4MZDGBHEQQ4Q/"
"13","Fabiola Campillai","Los apoyos a Campillai y Crespo tras fallo que ordena a la senadora a borrar publicaciones que “afecten la honra” del excarabinero","https://www.latercera.com/politica/noticia/los-apoyos-a-campillai-y-crespo-tras-fallo-que-ordena-a-la-senadora-a-borrar-publicaciones-que-afecten-la-honra-del-excarabinero/QMQ35SEBOJA7XBRWUKXHHZXMPU/"
"14","Guerra en Medio Oriente","Hamás denuncia la no liberación de los presos de la séptima tanda como una “flagrante violación” del acuerdo","https://www.latercera.com/mundo/noticia/hamas-denuncia-la-no-liberacion-de-los-presos-de-la-septima-tanda-como-una-flagrante-violacion-del-acuerdo/TOL2J7KGJZGHPIN4FYIZAKPDSE/"
"15","Sismo","Temblor hoy, sábado 22 de febrero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-sabado-22-de-febrero-en-chile-consulta-epicentro-y-magnitud/FGPEGR55PNH2HOSQGLRST7A33E/"
