"","seccion","titular","enlace_noticia"
"1","Golf","Joaquín Niemann inicia su temporada en el International Series del Asian Tour","https://www.latercera.com/el-deportivo/noticia/joaquin-niemann-inicia-su-temporada-en-el-international-series-del-asian-tour/N4Q3GBM4QBESVD6LVDKFF32W5Q/"
"2","Minería","Schwager se adjudicó contrato por cerca de $12 mil millones en División Andina de Codelco","https://www.latercera.com/pulso/noticia/schwager-se-adjudico-contrato-por-cerca-de-12-mil-millones-en-division-andina-de-codelco/JG6ZRKF77JECTNJ4FEYRTWS2YM/"
"3","Super Bowl","Super Bowl 2025: quiénes estarán en el show de medio tiempo","https://www.latercera.com/servicios/noticia/super-bowl-2025-quienes-estaran-en-el-show-de-medio-tiempo/QLT76ETAAFHQRIBZ2LCUJOLZEI/"
"4","Melipilla","Melipilla revive y Deportes Concepción respira: la Segunda Sala revierte desafiliación, pero no toca el ascenso lila","https://www.latercera.com/el-deportivo/noticia/melipilla-revive-y-deportes-concepcion-respira-la-segunda-sala-revierte-desafiliacion-pero-no-toca-el-ascenso-lila/MIEVTTMMWVGTBHMYFLJD3F3ONY/"
"5","Reforma previsional","“Reparto”, “grave inequidad en el diseño del sistema”, y “riesgo significativo para su pensión futura”: la carta de AFP Cuprum a sus afiliados sobre la reforma de pensiones","https://www.latercera.com/pulso/noticia/reparto-grave-inequidad-en-el-diseno-del-sistema-y-riesgo-significativo-para-su-pension-futura-la-carta-de-afp-cuprum-a-sus-afiliados-sobre-la-reforma-de-pensiones/JPVF3K46F5ALRN4N6IXU2EFCUI/"
"6","Colo Colo","En Macul se ponen firmes: el acuerdo que le garantiza a Colo Colo un millonario ingreso por Pablo Solari","https://www.latercera.com/el-deportivo/noticia/en-macul-se-ponen-firmes-el-acuerdo-que-le-garantiza-a-colo-colo-un-millonario-ingreso-por-pablo-solari/JIGX47MHYNHQBKA4X5HJVHFY3M/"
"7","Fútbol","Nicolás Córdova fija la nueva meta de Chile tras la clasificación al hexagonal del Sudamericano Sub 20","https://www.latercera.com/el-deportivo/noticia/nicolas-cordova-fija-la-nueva-meta-de-chile-tras-la-clasificacion-al-hexagonal-del-sudamericano-sub-20/2P7EQGB6TVFUDAOUTFRN5T76O4/"
"8","Minería","SMA ordenó la clausura “total y definitiva” del proyecto minero Alcaparrosa por caso del socavón en Tierra Amarilla","https://www.latercera.com/pulso/noticia/sma-ordeno-la-clausura-de-la-minera-alcaparrosa-de-ojos-del-salado-tras-socavon-en-tierra-amarilla/ZA6GW62MDVDRRBQS4U233RRSTA/"
"9","Pentágono","Jefe del Pentágono afirma que tripulación del helicóptero que chocó con el avión en Washington tenía experiencia","https://www.latercera.com/mundo/noticia/jefe-del-pentagono-afirma-que-tripulacion-del-helicoptero-que-choco-con-el-avion-en-washington-tenia-experiencia/CFODTE5ISVFNFGWHSUU5XUTMCU/"
"10","Sebastián Piñera","Marcelo Segura y su exposición fotográfica de Sebastián Piñera: “Quiero mostrar a los presidentes desde lo más natural hasta los momentos que toman decisiones”Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/marcelo-segura-y-su-exposicion-fotografica-de-sebastian-pinera-quiero-mostrar-a-los-presidentes-desde-lo-mas-natural-hasta-los-momentos-que-toman-decisiones/43E2Z63J4VAKDOVVDEFEKTKYDI/"
"11","La Tercera PM","El diseño de La Moneda para capitalizar la reforma previsional y transformarla en su “legado”  Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/el-diseno-de-la-moneda-para-capitalizar-la-reforma-previsional-y-transformarla-en-su-legado/U4KZXKYXZRFH7PWO6RPNZW2PPA/"
"12","Policial","Se le acusa de parricidio frustrado: detienen en Argentina a excarabinero que se fugó de tenencia policial el 2023","https://www.latercera.com/nacional/noticia/se-le-acusa-de-parricidio-frustrado-detienen-en-argentina-a-excarabinero-que-se-fugo-de-tenencia-policial-el-2023/A7XJG7OPYFCAPK6EM3BVCAIXQI/"
"13","Pensiones","Cámara Nacional de Comercio estima que ahora “viene lo más difícil” de la reforma de pensiones","https://www.latercera.com/pulso/noticia/camara-nacional-de-comercio-estima-que-ahora-viene-lo-mas-dificil-de-la-reforma-de-pensiones/AIUUQ5MEKFABJMKO2FKHMLSM7M/"
"14","Álvaro Elizalde","Eutanasia y fast track de seguridad en la lista: las prioridades del gobierno en materia legislativa para 2025","https://www.latercera.com/politica/noticia/eutanasia-y-fast-track-de-seguridad-en-la-lista-las-prioridades-del-gobierno-en-materia-legislativa-para-2025/TMO5VV5LIBCNPCHTQ25ZDZSCCE/"
"15","México","Quién es Fofo Márquez, el influencer que irá a la cárcel por “tentativa de femicidio”","https://www.latercera.com/tendencias/noticia/quien-es-fofo-marquez-el-influencer-que-ira-a-la-carcel-por-tentativa-de-femicidio/2CIA3EO3XFCXHOLQYJMFEZDIGY/"
