"","seccion","titular","enlace_noticia"
"1","Monedas","Dólar alcanza nuevos máximos en más de 1 año y medio ante caída del cobre y con el mercado atento a la Fed","https://www.latercera.com/pulso/noticia/dolar-opera-al-alza-presionado-por-retroceso-en-el-precio-del-cobre-y-a-la-espera-de-crucial-decision-de-la-fed/PYMJ7JRS35CQVMZX32R7FL64WA/"
"2","Coronavirus","Interactivo: Revisa las cifras de coronavirus por región de acuerdo al último balance del Minsal","https://www.latercera.com/nacional/noticia/interactivo-revisa-las-cifras-de-coronavirus-por-region-de-acuerdo-al-ultimo-balance-del-minsal/KSU5HG7VARFKPMEY6RZ2FAKI7A/"
"3","Ciencia","Esta nave de la NASA casi toca el Sol","https://www.latercera.com/la-tercera-tv/noticia/esta-nave-de-la-nasa-casi-toca-el-sol/TXKRUJGVPFDQRO6ESE3QX2PCWI/"
"4","Ben Affleck","Ben Affleck ya no está interesado en las películas franquiciadas como Batman","https://www.latercera.com/mouse/ben-affleck-ya-no-esta-interesado-en-las-peliculas-franquiciadas-como-batman/"
"5","Música","Dua Lipa desata la locura: ¿habrá segundo concierto?","https://www.latercera.com/culto/2021/12/15/dua-lipa-desata-la-locura-habra-segundo-concierto/"
"6","Coronavirus","A una velocidad sin precedentes: Ómicron se expande sin control y genera más reinfecciones que Delta","https://www.latercera.com/que-pasa/noticia/a-una-velocidad-sin-precedentes-omicron-se-expande-sin-control-y-genera-mas-reinfecciones-que-delta/QR2VDZPHUZCMNNE7EB4H6GR2RM/"
"7","Coronavirus","“Un resultado sorprendente”: Ningún paciente con Covid que tomó píldora de Pfizer murió por esta enfermedad","https://www.latercera.com/que-pasa/noticia/un-resultado-sorprendente-ningun-paciente-con-covid-que-tomo-pildora-de-pfizer-murio-por-esta-enfermedad/YTW5DV7GBNFSBLMOAFRAWLXRPY/"
"8","Elecciones 2021","El mensaje de Boric a Parisi tras las críticas a su plan de gobierno en Bad Boys: “Le recomendaría que pague su pensión de alimentos antes de estar pontificando”","https://www.latercera.com/politica/noticia/el-mensaje-de-boric-a-parisi-tras-las-criticas-a-su-plan-de-gobierno-en-bad-boys-le-recomendaria-que-pague-su-pension-de-alimentos-antes-de-estar-pontificando/LSV3CWLXSRCZBBOBMISLBBKH6Y/"
"9","Marvel Studios","Scarlett Johansson Marvel habló sobre su regreso al MCU como productora tras su demanda contra Disney","https://www.latercera.com/mouse/scarlett-johansson-marvel-hablo-sobre-su-regreso-al-mcu-como-productora-tras-su-demanda-contra-disney/"
"10","Ciencia","Glaciar patagónico guarda la mayor cantidad de fósiles de ictiosaurios del mundo: Reptiles de afiladas mandíbulas e increíbles nadadores de los mares de hace 140 millones de años","https://www.latercera.com/que-pasa/noticia/glaciar-patagonico-guarda-la-mayor-cantidad-de-fosiles-de-ictiosaurios-del-mundo-reptiles-de-afiladas-mandibulas-e-increibles-nadadores-de-los-mares-de-hace-140-millones-de-anos/HF2L5T3BMJGFRNFXG367PUKKXQ/"
"11","Splinter Cell","Ubisoft está desarrollando un remake de Splinter Cell","https://www.latercera.com/mouse/ubisoft-esta-desarrollando-un-remake-de-splinter-cell/"
"12","Automovilismo","Lewis Hamilton es nombrado caballero por el príncipe Carlos","https://www.latercera.com/el-deportivo/noticia/lewis-hamilton-es-nombrado-caballero-por-el-principe-carlos/TQSGGEF7BNC2XK4QCCHNXSYTIQ/"
"13","Elecciones 2021","Boric afirma que “nuestro gobierno será el de las personas más preparadas” y que “no voy a poner en duda los resultados de la elección”","https://www.latercera.com/politica/noticia/boric-afirma-que-nuestro-gobierno-sera-el-de-las-personas-mas-preparadas-y-que-no-voy-a-poner-en-duda-los-resultados-de-la-eleccion/UFHRWCNYHFBQFIOTHXM6RVEI4Y/"
"14","Series","Suspicion: la serie de suspenso de Uma Thurman ya tiene fecha en el streaming","https://www.latercera.com/culto/2021/12/15/suspicion-la-serie-de-suspenso-de-uma-thurman-ya-tiene-fecha-en-el-streaming/"
