"","seccion","titular","enlace_noticia"
"1","Música","Elena Rose estrena “Un Beso Menos” junto a Morat","https://www.latercera.com/culto/2025/01/31/elena-rose-estrena-un-beso-menos-junto-a-morat/"
"2","Columna de opinión","Ayuno intermitente y dieta cetogénica: beneficios breves, peligros duraderos","https://www.latercera.com/paula/ayuno-intermitente-y-dieta-cetogenica-beneficios-breves-peligros-duraderos/"
"3","Seguridad","Llevaba una semana fuera de la cárcel: el lobo solitario que burló dos subsecretarías para robar 28 computadoresExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/llevaba-una-semana-fuera-de-la-carcel-el-lobo-solitario-que-burlo-dos-subsecretarias-para-robar-28-computadores/TD252PIIXFDRTH4ETYB3BC3SNE/"
"4","Economía","La producción industrial y la actividad del comercio de Chile crecen durante 2024","https://www.latercera.com/pulso/noticia/la-produccion-industrial-y-la-actividad-del-comercio-de-chile-crecen-durante-2024/I33YBC5EDNCODH7FME3UTT5ZEY/"
"5","Mercado laboral","Desempleo baja a 8,1% en octubre-diciembre pero registra fuerte alza en mujeres","https://www.latercera.com/pulso/noticia/creacion-de-puestos-de-trabajo-se-frena-y-desempleo-llega-a-81-en-octubre-diciembre-con-fuerte-alza-en-mujeres/42AZFBUQ2RF3TEPG4OKZAZ7DG4/"
"6","Sismo","Temblor hoy, viernes 31 de enero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-viernes-31-de-enero-en-chile-consulta-epicentro-y-magnitud/KMMCIUMBXRHNJCZ2OHSBT7RG5I/"
"7","Rodolfo Gambetti","Quién era Rodolfo Gambetti, el cronista gastronómico que dejó “su juventud sobre los manteles”","https://www.latercera.com/nacional/noticia/quien-era-rodolfo-gambetti-el-cronista-gastronomico-que-dejo-su-juventud-sobre-los-manteles/WMJXYSWH7VEZZOU466OUM2I6GY/"
"8","Jaime Gajardo","Gajardo llama a ser “muy cuidadosos” con la institucionalidad tras cuestionamientos de Carmona a Fiscalía en caso Ojeda","https://www.latercera.com/nacional/noticia/gajardo-llama-a-ser-muy-cuidadosos-con-la-institucionalidad-tras-cuestionamientos-de-carmona-a-fiscalia-en-caso-ojeda/NNRJIC77RNEJFBVGXO4ESTNO5Q/"
"9","Sociedad","Soy académico de Harvard y una de las claves para ser feliz en la vida es tener “amigos inútiles”","https://www.latercera.com/tendencias/noticia/soy-academico-de-harvard-y-una-de-las-claves-para-ser-feliz-en-la-vida-es-tener-amigos-inutiles/KKEEYJMLZJBTFDXRGKP6C5W6BE/"
"10","Resultados de Empresas","Latam cierra el 2024 con los mejores resultados de su historia: ganancias se disparan en casi un 70%","https://www.latercera.com/pulso/noticia/ganancias-de-latam-airlines-se-disparan-en-casi-un-70-en-el-2024/B7CSTVUSVZAI5P4XOQ3ZR3T5NU/"
"11","Tenis","Nicolás Jarry es baja en Chile para la primera jornada de Copa Davis contra Bélgica","https://www.latercera.com/el-deportivo/noticia/nicolas-jarry-es-baja-en-chile-para-la-primera-jornada-de-copa-davis-contra-belgica/ANVZ5O3HYVEZDDFJNXIIFMDLUI/"
"12","Incendios forestales","A un año del megaincendio: gobierno cifra en 25% avance en las medidas del plan integral de reconstrucción","https://www.latercera.com/nacional/noticia/a-un-ano-del-megaincendio-gobierno-cifra-en-25-avance-en-las-medidas-del-plan-integral-de-reconstruccion/7GCGAKI33JGI3KWWOPCHC5XAK4/"
"13","Qué Pasa","¿Estamos solos? NASA encuentra 14  compuestos esenciales para la vida en un asteroide","https://www.latercera.com/que-pasa/noticia/estamos-solos-nasa-encuentra-14-compuestos-esenciales-para-la-vida-en-un-asteroide/3VFPB4CRTZCFDEC3XKLISBAISE/"
"14","Qué Pasa","¿Qué es el puppy yoga y por qué está ganando tanta popularidad?","https://www.latercera.com/que-pasa/noticia/que-es-el-puppy-yoga-y-por-que-esta-ganado-tanta-popularidad/LO3S3IVT7ZCGBLVC7EN722U4OU/"
"15","Geopolítica","Asesinan a tiros a un hombre que quemó ejemplares del Corán durante una transmisión en vivo de TikTok","https://www.latercera.com/tendencias/noticia/asesinan-a-tiros-a-un-hombre-que-quemo-ejemplares-del-coran-durante-una-transmision-en-vivo-de-tiktok/5M27IMYTAREHLM4S37YJEFXJOU/"
