"","seccion","titular","enlace_noticia"
"1","Pádel","Beausejour en modo pádel: la nueva faceta del bicampeón de América","https://www.latercera.com/el-deportivo/noticia/beausejour-en-modo-padel-la-nueva-faceta-del-bicampeon-de-america/UQTGJSVW3FFZXH7CJEAX4B3LP4/"
"2","Tenis","Así funciona el sistema que reemplazará a los jueces de línea en el Chile Open","https://www.latercera.com/el-deportivo/noticia/asi-funciona-el-sistema-que-reemplazara-a-los-jueces-de-linea-en-el-chile-open/DS3LOB3OY5DKFGNBNLNICHR4MM/"
"3","derechas","Las derechas de hoyExclusivo suscriptor","https://www.latercera.com/opinion/noticia/las-derechas-de-hoy/ZDAVFRDL6VDQZB3CNR3FL42MM4/"
"4","editorial","Campañas presidenciales y ajuste fiscal","https://www.latercera.com/opinion/noticia/campanas-presidenciales-y-ajuste-fiscal/I7PCWKOLZNH6VATUL2WS25HY64/"
"5","Magazine","El paciente enamorado: un relato de Jaime Bayly","https://www.latercera.com/culto/2025/02/22/el-paciente-enamorado-un-relato-de-jaime-bayly/"
"6","salud","Fonasa: el espejo de una naciónExclusivo suscriptor","https://www.latercera.com/opinion/noticia/fonasa-el-espejo-de-una-nacion/AAZLEMK3FBHVHJM3NGMC5HSRVU/"
"7","tribunal ambiental","Dominga y la tensión del estado de derechoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/dominga-y-la-tension-del-estado-de-derecho/PQO4ZOCTIVELPISU7FCOUMWLWI/"
"8","Cine","Columna de Héctor Soto: Caracteres","https://www.latercera.com/culto/2025/02/22/columna-de-hector-soto-caracteres/"
"9","Festival de Viña","Los seis cambios fundamentales que trae la nueva era del Festival de Viña","https://www.latercera.com/culto/2025/02/22/los-seis-cambios-fundamentales-que-trae-la-nueva-era-del-festival-de-vina/"
"10","Cine","Fernanda Torres: “Eunice Paiva sigue enseñándonos cómo enfrentar el autoritarismo a través de la justicia”","https://www.latercera.com/culto/2025/02/22/fernanda-torres-eunice-paiva-sigue-ensenandonos-como-enfrentar-el-autoritarismo-a-traves-de-la-justicia/"
"11","contribuciones","Contribuciones abusivasExclusivo suscriptor","https://www.latercera.com/opinion/noticia/contribuciones-abusivas/WT6VH7MOMFFRVOK53I7ANYREPI/"
"12","deuda pública","Deuda pública: el precio que pagamosExclusivo suscriptor","https://www.latercera.com/opinion/noticia/deuda-publica-el-precio-que-pagamos/2HCJCGAN3FACTD5YOO2P6MVSHI/"
"13","sistema judicial","Más mujeres es un asunto de justiciaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/mas-mujeres-es-un-asunto-de-justicia/ORJOKMZXQVHSHM2DJCUDPU4ZIM/"
"14","Fútbol","Los piratas tienen la fórmula: Coquimbo vuelve a amargarle la existencia a la UC","https://www.latercera.com/el-deportivo/noticia/los-piratas-tienen-la-formula-coquimbo-vuelve-a-amargarle-la-existencia-a-la-uc/BJS4IXIGCRGRLH2PRRKOVWK3JY/"
"15","Temblor","SHOA descarta tsunami en costas de Chile tras sismo percibido en isla de Aysén","https://www.latercera.com/nacional/noticia/shoa-descarta-tsunami-en-costas-de-chile-tras-sismo-percibido-en-isla-de-aysen/462HMFQTVVFXPG4ARJ672EAVDY/"
