"","seccion","titular","enlace_noticia"
"1","Voces","Políticas de la renegación","https://www.latercera.com/opinion/noticia/politicas-de-la-renegacion/WL24QVJZWRFCHNKVMAY6EGFSCM/"
"2","Macrozona Sur","Fiscalía confirma detención de uno de los presuntos homicidas de trabajador baleado en Tirúa","https://www.latercera.com/nacional/noticia/fiscalia-confirma-detencion-de-presunto-homicida-de-trabajador-baleado-en-tirua/KXHJR4L33VEMHCLC4UO7KDP35U/"
"3","Fútbol Nacional","La U logra el sí de Felipe Gallegos y ahora busca destrabar su salida de Grecia","https://www.latercera.com/el-deportivo/noticia/la-u-logra-el-si-de-felipe-gallegos-y-ahora-busca-destrabar-su-salida-de-grecia/AXSYB3QMJZHZ3MSDVQBPC46NDM/"
"4","HUB Sustentabilidad","70% de empresas IPSA se compromete con objetivos sustentables de la ONU","https://www.latercera.com/pulso/noticia/70-de-empresas-ipsa-se-compromete-con-objetivos-sustentables-de-la-onu/3P4HNTBUORFR5I75A2IYHHP7FA/"
"5","Teatro","Fundación Teatro a Mil anuncia nueva temporada de “Molly Bloom”","https://www.latercera.com/culto/2022/02/02/fundacion-teatro-a-mil-anuncia-nueva-temporada-de-molly-bloom/"
"6","J.K. Simmons","Una foto desde el set de Batgirl muestra el regreso de J.K. Simmons como el Comisionado Gordon","https://www.latercera.com/mouse/una-foto-desde-el-set-de-batgirl-muestra-el-regreso-de-jk-simmons-como-el-comisionado-gordon/"
"7","Netflix","Netflix añadió un botón para eliminar los títulos que quedaron olvidados en la sección “Seguir viendo”","https://www.latercera.com/mouse/netflix-anadio-un-boton-para-eliminar-los-titulos-que-quedaron-olvidados-en-la-seccion-seguir-viendo/"
"8","Pam & Tommy","Review | Pam and Tommy, una notable exploración de la filtración del video sexual más famoso y sus protagonistas","https://www.latercera.com/mouse/review-pam-and-tommy-una-notable-exploracion-de-la-filtracion-del-video-sexual-mas-famoso-y-sus-protagonistas/"
"9","Misión espacial","Científicos enviarán una sonda para estudiar una misteriosa roca en el espacio","https://www.latercera.com/la-tercera-tv/noticia/cientificos-enviaran-una-sonda-para-estudiar-una-misteriosa-roca-en-el-espacio/QPDPK64HSZBZZHNZ75265N6QTY/"
"10","Mercado automotor","Dos SUV, tres camionetas, cuatro autos y un comercial: este fue el Top 10 de ventas en enero","https://www.latercera.com/mtonline/noticia/dos-suv-tres-camionetas-cuatro-autos-y-un-comercial-este-fue-el-top-10-de-ventas-en-enero/PN25SKREMNGA5NMBIT5G66ZPHY/"
"11","Presentado por UC Christus","Enfermedades de verano en niños y adolescentes","https://www.latercera.com/laboratoriodecontenidos/noticia/enfermedades-de-verano-en-ninos-y-adolescentes/X7UJFCTTLZGDNLUBDEW2AKZNLE/"
"12","Cambio de mando","Gabriel Boric: “Lo cambios los vamos a tener que hacer paso a paso, porque sino el riesgo de retroceder es demasiado grande”","https://www.latercera.com/politica/noticia/gabriel-boric-lo-cambios-los-vamos-a-tener-que-hacer-paso-a-paso-porque-sino-el-riesgo-de-retroceder-es-demasiado-grande/ORDTMJTAEJAC5O2UEBNEX5BN7M/"
"13","Judicial","Juzgado fija prisión preventiva para imputado por triple homicidio en San Pedro de Atacama","https://www.latercera.com/nacional/noticia/juzgado-fija-prision-preventiva-para-imputado-por-triple-homicidio-en-san-pedro-de-atacama/EN6YKRFA3RFOVAIQIVJR2CVAPY/"
"14","Coronavirus","Interactivo: Revisa las cifras de coronavirus por región de acuerdo al último balance del Minsal","https://www.latercera.com/nacional/noticia/interactivo-revisa-las-cifras-de-coronavirus-por-region-de-acuerdo-al-ultimo-balance-del-minsal/KSU5HG7VARFKPMEY6RZ2FAKI7A/"
"15","Fútbol","Chilenas por el mundo: Lara le gana a Araya en España y Rojas anota en Australia","https://www.latercera.com/el-deportivo/noticia/chilenas-por-el-mundo-lara-le-gana-a-araya-en-espana-y-rojas-anota-en-australia/DGADUZISCBBZTMNU7NO25PT3CM/"
