"","seccion","titular","enlace_noticia"
"1","Expulsiones","Ante política de expulsiones de EE.UU.: Cordero afirma que Chile tiene la “disposición” y “obligación” de recibir a sus nacionales","https://www.latercera.com/nacional/noticia/ante-politica-de-expulsiones-de-eeuu-cordero-afirma-que-chile-tiene-la-disposicion-y-obligacion-de-recibir-a-sus-nacionales/VKZHBH46O5AIDOLA4GVDXZVI5E/"
"2","Trámites","Permiso de circulación 2025: revisa si hay multas impagas con la patente","https://www.latercera.com/servicios/noticia/permiso-de-circulacion-2025-revisa-si-hay-multas-impagas-con-la-patente/KZQWTYGR6FFJ3H2QL5CUPHCCBE/"
"3","Estados Unidos","La advertencia de EE.UU. de “infligir daño y perjuicios graves” a Nicolás Maduro y Venezuela","https://www.latercera.com/tendencias/noticia/la-advertencia-de-eeuu-de-infligir-dano-y-perjuicios-graves-a-nicolas-maduro-y-venezuela/LMENFPIAGFDHHGKLXFWTY5IEM4/"
"4","cambio climático","Columna de Bjorn Lomborg: El verdadero costo de las malas políticas climáticasExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-bjorn-lomborg-el-verdadero-costo-de-las-malas-politicas-climaticas/G75YQ6CVW5FCXMVXYUP2CYG2FE/"
"5","Fútbol","Arturo Vidal y Charles Aránguiz quedan fuera de la nómina de la Roja para enfrentar a Panamá","https://www.latercera.com/el-deportivo/noticia/arturo-vidal-y-charles-aranguiz-quedan-fuera-de-la-nomina-de-la-roja-para-enfrentar-a-panama/DFYJ5RGFXRDBBEWVTK4HGQD7ZE/"
"6","Sismo","Temblor hoy, miércoles 5 de febrero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-miercoles-5-de-febrero-en-chile-consulta-epicentro-y-magnitud/KGF57WD3DRFZBMMO4HNPVGSNTA/"
"7","Gabriel Boric","Presidente Boric aún no responde el cuestionario que la comisión del caso Monsalve le envió hace 70 días","https://www.latercera.com/politica/noticia/presidente-boric-aun-no-responde-el-cuestionario-que-la-comision-del-caso-monsalve-le-envio-hace-70-dias/YOPUHA4LHJBOPJCDO2GW7GHU64/"
"8","Estados Unidos","Trump dice que “prefiere” llegar a un acuerdo nuclear “verificado” con Irán","https://www.latercera.com/mundo/noticia/trump-dice-que-prefiere-llegar-a-un-acuerdo-nuclear-verificado-con-iran/7ESZSCYTRVD5LOIGD2LRA4V4RQ/"
"9","#MercadoAutomotriz","Venta de autos nuevos parten el año con el pie derecho","https://www.latercera.com/mtonline/noticia/venta-de-autos-nuevos-parten-en-ano-con-el-pie-derecho/NJNMUXBLSNEAHIN6ACP3LVG5E4/"
"10","Delincuencia","¿Contrabando de cigarros? Qué se sabe de la fallida transacción que terminó a balazos y con un hombre muerto en Paine","https://www.latercera.com/nacional/noticia/contrabando-de-cigarros-que-se-sabe-de-la-fallida-transaccion-que-termino-a-balazos-y-con-un-hombre-muerto-en-paine/BSM4IQV665H47MRCVVQVPBGB34/"
"11","Fútbol","Colo Colo vs. U. San Felipe: a qué hora y dónde ver el partido por la Copa Chile","https://www.latercera.com/el-deportivo/noticia/colo-colo-vs-u-san-felipe-a-que-hora-y-donde-ver-el-partido-por-la-copa-chile/NOXGZTXI4NEIZLOM4J33ZS52LI/"
"12","El Salvador","Bukele ofrece a EE.UU. albergar en sus cárceles a delincuentes deportados","https://www.latercera.com/la-tercera-tv/noticia/bukele-ofrece-a-eeuu-albergar-en-sus-carceles-a-delincuentes-deportados/Z6WBFKWRERHKDMIVREJSOKNB5M/"
"13","Sebastián Piñera","Ocho momentos que marcaron el reconocimiento transversal a las credenciales democráticas del expresidente Piñera","https://www.latercera.com/politica/noticia/ocho-momentos-que-marcaron-el-reconocimiento-transversal-a-las-credenciales-democraticas-del-expresidente-pinera/N3OCTW5TXRAWRMJN7OFXBHHQRI/"
"14","MTT","Se incorporan 50 nuevos buses eléctricos Red Movilidad para la zona norponiente de Santiago","https://www.latercera.com/nacional/noticia/se-incorporan-50-nuevos-buses-electricos-red-movilidad-para-la-zona-norponiente-de-santiago/CHSDNOK2BBGUFN5OMYWECRXNFY/"
"15","Medioambiente","Hasta 38°C: revisa la alerta de calor extremo para la zona central","https://www.latercera.com/servicios/noticia/hasta-38c-revisa-la-alerta-de-calor-extremo-para-la-zona-central/WHRPXX2QEZFDLBFM456HDGT25U/"
