"","seccion","titular","enlace_noticia"
"1","Fútbol","“La dejaron de lado”: el duro análisis de la Sub 20 de Chile en los últimos 12 años","https://www.latercera.com/el-deportivo/noticia/la-dejaron-de-lado-el-duro-analisis-de-la-sub-20-de-chile-en-los-ultimos-12-anos/7NP26UAOHBAHBOKTQHY6MSQ4LY/"
"2","Música","Sting en Chile: la leyenda que nunca decae","https://www.latercera.com/culto/2025/02/22/sting-en-chile-la-leyenda-que-nunca-decae/"
"3","Hub","Por qué 2025 será un año clave en la industria del hidrógeno verde en Chile, según los expertos","https://www.latercera.com/pulso/noticia/por-que-2025-sera-un-ano-clave-en-la-industria-del-hidrogeno-verde-en-chile-segun-los-expertos/DA3BQBZIEFHWPOY2IZKWEG23BU/"
"4","Gala de Viña","“Hay Negro para rato”: Miguel “Negro” Piñera sorprende en la gala del Festival de Viña","https://www.latercera.com/entretencion/noticia/hay-negro-para-rato-miguel-negro-pinera-sorprende-en-la-gala-del-festival-de-vina/ZJX6CA6BEFCSVM4E54URGBLEDI/"
"5","Gala de Viña","Quién es María Eugenia Martínez de Irujo, la duquesa española que desfiló en la gala del Festival de Viña","https://www.latercera.com/entretencion/noticia/quien-es-maria-eugenia-martinez-de-irujo-la-duquesa-espanola-que-desfilo-en-la-gala-del-festival-de-vina/S3NMHECPU5BRXAONTWSIA2VFLI/"
"6","Transporte","Los planes de EFE para duplicar su transporte de carga y triplicar el de pasajeros al 2030","https://www.latercera.com/pulso/noticia/los-planes-de-efe-para-duplicar-su-transporte-de-carga-y-triplicar-el-de-pasajeros-al-2030/WJHM76VFWBAWJHXN6Z5F3AS6TM/"
"7","Economía","Visas laborales suben 40% en 2024 con fuerte alza de trabajadores bolivianos, aunque venezolanos siguen liderando","https://www.latercera.com/pulso/noticia/visas-laborales-suben-40-en-2024-con-fuerte-alza-de-trabajadores-bolivianos-aunque-venezolanos-siguen-liderando/V5KCIQI67JFHHMYFJRQSIRXBRM/"
"8","Opinión","Columna de Matías Acevedo: “‘El traje’ de la consolidación fiscal”Exclusivo suscriptor","https://www.latercera.com/pulso/noticia/columna-de-matias-acevedo-el-traje-de-la-consolidacion-fiscal/S7GK5ILCNZBIRBDRCMBXE3CU7E/"
"9","Minería","Barrick devuelve al Estado US$442 millones por IVA anticipado de Pascua Lama","https://www.latercera.com/pulso/noticia/por-que-2025-sera-un-ano-clave-en-la-industria-del-hidrogeno-verde-en-chile-segun-los-expertos/QXLSWAMMWJFYLK32Z5QHVSXEPQ/"
"10","Negocios","Martha Correa, banquetera y presidenta de Abach: “Hacen falta más centros de eventos”","https://www.latercera.com/pulso/noticia/martha-correa-banquetera-y-presidenta-de-abach-hacen-falta-mas-centros-de-eventos/7KXU3QTIRVGIJCDBELQT3BRSXE/"
"11","Economía","Hermann González: “Para hacer el balance de si este gobierno fue fiscalmente responsable es necesario ver si este año cumple o no la meta”","https://www.latercera.com/pulso/noticia/hermann-gonzalez-para-hacer-el-balance-de-si-este-gobierno-fue-fiscalmente-responsable-es-necesario-ver-si-este-ano-cumple-o-no-la-meta/H3IGDJBHAZAXJK2TCHJYLZ4TOQ/"
"12","Gala de Viña","Mauricio Medina, el Indio, sorprende con emotivo paso en silla de ruedas en la Gala del Festival de Viña","https://www.latercera.com/entretencion/noticia/mauricio-medina-el-indio-sorprende-con-emotivo-paso-en-silla-de-ruedas-en-la-gala-del-festival-de-vina/IUVEQY2UWRAUPMWZ5GNN2AJVKM/"
"13","Policial","PDI busca a menor de 13 años desaparecida hace una semana en Estación Central: fue vista junto a un adulto en parque acuático de Peñaflor","https://www.latercera.com/nacional/noticia/pdi-investiga-desaparicion-de-menor-de-13-anos-en-estacion-central-fue-vista-junto-a-un-adulto-en-parque-acuatico-de-penaflor/AJ7L6VWJEVCO5AWF7OMR7H7DYY/"
"14","Gala de Viña","El comediante venezolano George Harris desfiló en la gala del Festival de Viña junto a su madre","https://www.latercera.com/culto/2025/02/21/el-comediante-venezolano-george-harris-desfilo-en-la-gala-del-festival-de-vina-junto-a-su-madre/"
"15","Gala de Viña","Kidd Voodoo desfiló en la gala del Festival de Viña con un traje lleno de cristales","https://www.latercera.com/culto/2025/02/21/kidd-voodoo-desfilo-en-la-gala-del-festival-con-un-traje-lleno-de-cristales/"
