"","seccion","titular","enlace_noticia"
"1","Retail","En línea con el resto del retail Tricot mejora sus ganancias al cierre del 2024: logra US$ 17 millones","https://www.latercera.com/pulso/noticia/en-linea-con-el-resto-del-retail-tricot-mejora-sus-ganancias-al-cierre-del-2024-logra-us-17-millones/H7RM62OGSBDL3ALUHOJZVMO4JE/"
"2","Empresas","Acción de ISA cae tras apagón en Chile y empresa colombiana aumenta sus ganancias en cuarto trimestre","https://www.latercera.com/pulso/noticia/accion-de-isa-cae-tras-apagon-en-chile-y-empresa-colombiana-aumenta-sus-ganancias-en-cuarto-trimestre/OKAN3EJFNRGJ7JAJR3TS4JXQKM/"
"3","Energía","Quien es ISA Interchile, la empresa tras el masivo corte de luz y que es controlada por el Estado colombianoExclusivo suscriptor","https://www.latercera.com/pulso/noticia/quien-es-isa-interchile-la-empresa-tras-el-masivo-corte-de-luz-y-que-es-controlada-por-el-estado-colombiano/G4SZ2M2UNZG3LNHUY4B3WQUWIU/"
"4","Tenis","“Me angustia mucho”: la dura autocrítica de Nicolás Jarry tras caer dramáticamente en el Chile Open","https://www.latercera.com/el-deportivo/noticia/me-angustia-mucho-la-dura-autocritica-de-nicolas-jarry-tras-caer-dramaticamente-en-el-chile-open/FUAXVEQDQFC5FEJYW4VFVJ3KFQ/"
"5","Qué Pasa","Libro revela la desconocida relación de Pablo Neruda con Algarrobo, la URSS y la Guerra Fría","https://www.latercera.com/que-pasa/noticia/libro-revela-la-desconocida-relacion-de-pablo-neruda-con-algarrobo-la-urss-y-la-guerra-fria/MIJEXKLMHVBX5PKQ4KWPD6MW4Y/"
"6","Apagón","¡No todos los héroes tienen capa!: hombre ayuda con el tránsito en medio de masivo corte de luz","https://www.latercera.com/la-tercera-tv/noticia/no-todos-los-heroes-tienen-capa-hombre-ayuda-con-el-transito-en-medio-de-masivo-corte-de-luz/HQ56RCIVGRC3LNQAV7NQM3222Y/"
"7","Guerra en Medio Oriente","“Gaza 2025 ¿Qué se viene?”: Trump publica video generado con IA sobre el futuro de Gaza","https://www.latercera.com/mundo/noticia/gaza-2025-que-se-viene-trump-publica-video-generado-con-ia-sobre-el-futuro-de-gaza/6JCT3QGPDRG2VBKN64GLWVZFOY/"
"8","Apagón","La Moneda se defiende de críticas de Matthei ante apagón y pide no “instrumentalizar” emergencia con fines electorales","https://www.latercera.com/politica/noticia/la-moneda-se-defiende-de-criticas-de-matthei-ante-apagon-y-pide-no-instrumentalizar-emergencia-con-fines-electorales/ARLXLK3AFFDD7MWXMY2YJ5M5EU/"
"9","Pulso PM","Olvídese de MAGA, los inversionistas quieren MEGA: Hacer a Europa grande de nuevoExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/olvidese-de-maga-los-inversionistas-quieren-mega-hacer-a-europa-grande-de-nuevo/VUBZSECDCZEJXJN4SWADGOIROM/"
"10","Festival de Viña 2025","Belenaza le responde a George Harris por su fracaso en Viña: “A mí también me pifiaron. Y soy de izquierda”","https://www.latercera.com/culto/2025/02/26/belenaza-le-responde-a-george-harris-por-su-fracaso-en-vina-a-mi-tambien-me-pifiaron-y-soy-de-izquierda/"
"11","Fallecimiento","Muere expresidente de la DC y exalcalde Felipe Delpin","https://www.latercera.com/politica/noticia/muere-expresidente-de-la-dc-y-exalcalde-felipe-delpin/XHTH4QUO6VDFZBM64FWBZOOH4M/"
"12","Tenis","Dónde y a qué hora ver a Christian Garin en el Chile Open","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-christian-garin-en-el-chile-open/6WAP2ZO2BZGDFD43U4XDXLJQ5M/"
"13","Corte de luz","Quién controla ISA Interchile, la firma a cargo de la infraestructura que generó el masivo corte de luz","https://www.latercera.com/tendencias/noticia/quien-controla-isa-interchile-la-firma-a-cargo-de-la-infraestructura-que-genero-el-masivo-corte-de-luz/ZALNS3Y7G5F5HFQ7AELKMFTOTQ/"
"14","Fútbol","El feroz troleo de las redes de River Plate tras la eliminación de Boca Juniors en la Libertadores","https://www.latercera.com/el-deportivo/noticia/el-feroz-troleo-de-las-redes-de-river-plate-tras-la-eliminacion-de-boca-juniors-en-la-libertadores/EWSSLJGQQVA77OLBDAH3Y7MADM/"
"15","Negocios","Caso Primus: SII se querella contra cuatro imputados y detalla “esquema defraudatorio”Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/caso-primus-sii-se-querella-contra-cuatro-imputados-y-detalla-esquema-defraudatorio/M6U2VMKDRNAJPKFHM7FLPYTSKQ/"
