"","seccion","titular","enlace_noticia"
"1","Monedas","El valor del dólar en Chile el 03 de febrero de 2025","https://www.latercera.com/pulso/noticia/el-valor-del-dolar-en-chile-el-03-de-febrero-de-2025/57OW3VKLONFRJORCXGGS7NVLSU/"
"2","Presidenciales","Bachelet en las presidenciales: Vodanovic asegura que sería “la candidata natural”, pero evita hacer “una presión indebida”","https://www.latercera.com/politica/noticia/bachelet-en-las-presidenciales-vodanovic-asegura-que-seria-la-candidata-natural-pero-evita-hacer-una-presion-indebida/QDCPQ56QIFCDHGYSWRUDFJDVCQ/"
"3","Policial","PDI investiga muerte de lactante de cinco meses que llegó sin signos vitales al hospital San José","https://www.latercera.com/nacional/noticia/pdi-investiga-muerte-de-lactante-de-cinco-meses-que-llego-sin-signos-vitales-al-hospital-san-jose/BKIWPPOPBBDPBDIGMPQYY62O64/"
"4","Presidente Gabriel Boric","Presidente Gabriel Boric llega a Uruguay: sostendrá reuniones con Luis Lacalle y “Pepe” Mujica","https://www.latercera.com/politica/noticia/presidente-gabriel-boric-llega-a-uruguay-sostendra-reuniones-con-luis-lacalle-y-pepe-mujica/CGDIJZF57VD77NYXROICT3SNMI/"
"5","Guerra Medio Oriente","La Autoridad Palestina denuncia una “limpieza étnica” por parte de Israel en Cisjordania y pide ayuda a Estados Unidos","https://www.latercera.com/mundo/noticia/la-autoridad-palestina-denuncia-una-limpieza-etnica-por-parte-de-israel-en-cisjordania-y-pide-ayuda-a-estados-unidos/S6RH6F3BNZCOHDD7CWDD3NENJE/"
"6","Delincuencia","Crimen organizado: Fiscalía de Arica extrae información de 178 teléfonos incautados con tecnología forense digital","https://www.latercera.com/nacional/noticia/crimen-organizado-fiscalia-de-arica-extrae-informacion-de-178-telefonos-incautados-con-tecnologia-forense-digital/KIPLBEJB7JHCBEZVKD2HNKJQIE/"
"7","Gabriel Boric","Vocera de gobierno descarta presencia de Boric en actividades conmemorativas por muerte de Piñera","https://www.latercera.com/politica/noticia/vocera-de-gobierno-descarta-presencia-de-boric-en-actividades-conmemorativas-por-muerte-de-pinera/XWP5XY4RZRC5TO77BHT6X7ZJPA/"
"8","Tenis","Federación de Tenis de Chile exige a la ITF el triunfo de Christian Garin tras la agresión de Zizou Bergs en Copa Davis","https://www.latercera.com/el-deportivo/noticia/federacion-de-tenis-de-chile-exige-a-la-itf-el-triunfo-de-christian-garin-tras-la-agresion-de-zizou-bergs-en-copa-davis/KFCDUHJMMVG4BOO2OGLU6OCOE4/"
"9","Qué Pasa","Cuando los santiaguinos comían palomas: estudio revela cómo estas aves han evolucionado junto a la capital","https://www.latercera.com/que-pasa/noticia/cuando-los-santiaguinos-comian-palomas-estudio-revela-como-estas-aves-han-evolucionado-junto-a-la-capital/NT6LHBS2UNET5CVY6FXK2KSJAU/"
"10","Economía","El Imacec rompe todos los pronósticos y la economía crece a su mayor ritmo en casi tres años","https://www.latercera.com/pulso/noticia/imacec-diciembre-2024/725J5BUYURFSPHBZYA7L5HASEI/"
"11","Incendio","A un año del megaincendio en Valparaíso: gobierno reconoce que lenta reconstrucción “no es algo para estar conformes”","https://www.latercera.com/politica/noticia/a-un-ano-del-megaincendio-en-valparaiso-gobierno-reconoce-no-estar-conforme-con-la-reconstruccion/6FM2LPJRPNGP7JN6KJ2MA7EOJE/"
"12","Tenis","Yasmani Acosta sale en defensa de Christian Garin tras el bochorno en la Copa Davis","https://www.latercera.com/el-deportivo/noticia/yasmani-acosta-sale-en-defensa-de-christian-garin-tras-el-bochorno-en-la-copa-davis/G5SAPYUO3RAG3DFX7M56WNUA44/"
"13","Donald Trump","Países de la Unión Europea cierran filas ante las amenazas de Trump sin entrar en una guerra comercial","https://www.latercera.com/mundo/noticia/paises-de-la-union-europea-cierran-filas-ante-las-amenazas-de-trump-sin-entrar-en-una-guerra-comercial/X7ENIOPREVEU5JUUA2QLM36CR4/"
"14","Economía","Inflación de la eurozona sube más de lo esperado​​​​​​​​ ​​durante enero","https://www.latercera.com/pulso/noticia/inflacion-de-la-eurozona-sube-mas-de-lo-esperado-durante-enero/OMVRMIKUG5EJPJVKQXNTRVQMAE/"
"15","Salud","Mercado negro en alza: decomisos de medicamentos aumentan un 31,4% en la RM el último añoExclusivo suscriptor","https://www.latercera.com/nacional/noticia/mercado-negro-en-alza-decomisos-de-medicamentos-aumentan-un-314-en-la-rm-el-ultimo-ano/CTSC4DLMLZGCRHET5RAOS4HPNE/"
