"","seccion","titular","enlace_noticia"
"1","La Araucanía","Camila Vallejo y situación en La Araucanía: “Insistir en la receta de los Estados de Excepción, con los resultados que tenemos, parece no ser suficiente”","https://www.latercera.com/politica/noticia/camila-vallejo-y-situacion-en-la-araucania-insistir-en-la-receta-de-los-estados-de-excepcion-con-los-resultados-que-tenemos-parece-no-ser-suficiente/WCKT24RS5BGERIEE23INI2O5WA/"
"2","Cómics","Marvel anunció nuevos cómics del Capitán América con Sam Wilson y Steve Rogers","https://www.latercera.com/mouse/marvel-anuncio-nuevos-comics-del-capitan-america-con-sam-wilson-y-steve-rogers/"
"3","Justice League","DC matará a los integrantes de la Liga de la Justicia para comenzar su nuevo evento en abril","https://www.latercera.com/mouse/dc-matara-a-los-integrantes-de-la-liga-de-la-justicia-para-comenzar-su-nuevo-evento-en-abril/"
"4","Judicial","Jorge Abbott, fiscal nacional: “Nos parece delicado, grave, que pueda amnistiarse delitos de especial gravedad”","https://www.latercera.com/nacional/noticia/jorge-abbott-fiscal-nacional-nos-parece-delicado-grave-que-pueda-amnistiarse-delitos-de-especial-gravedad/OXFRO5Z27FF65FZOOIXYH6JQYU/"
"5","PGU","Ministro de Hacienda y avance del proyecto de la PGU: “Nos permite pensar que podemos despacharlo en los tiempos que queremos”","https://www.latercera.com/pulso/noticia/ministro-de-hacienda-y-avance-del-proyecto-de-la-pgu-nos-permite-pensar-que-podemos-despacharlo-en-los-tiempos-que-queremos/QQ2XBUNQPJFRXCDPD44DNY7OJA/"
"6","Libros","Michael Mann, director de Fuego contra fuego, lanzará su secuela en forma de libro","https://www.latercera.com/mouse/michael-mann-director-de-fuego-contra-fuego-lanzara-su-secuela-en-forma-de-libro/"
"7","Congreso","Senado aprueba designación de María Cristina Escudero, David Huina y Pamela Figueroa como nuevos integrantes del Consejo Directivo del Servel","https://www.latercera.com/politica/noticia/senado-aprueba-designacion-de-maria-cristina-escudero-david-huina-y-pamela-figueroa-como-nuevos-integrantes-del-consejo-directivo-del-servel/KYH4OEWTCVH45FRN54JOPLQDNU/"
"8","Tecnología","El Honor 50 estará disponible en Chile","https://www.latercera.com/mouse/el-honor-50-estara-disponible-en-chile/"
"9","Industria automotriz","BMW le pone la lápida a los motores V12 con una partida solo para fanáticos","https://www.latercera.com/mtonline/noticia/bmw-le-pone-la-lapida-a-los-motores-v12-con-una-partida-solo-para-fanaticos/5PHFZ64EPRCKZK7IPIWJG4DEFQ/"
"10","Minuto a minuto","En vivo: Alexis abre la cuenta frente al Empoli por los octavos de final de la Copa Italia","https://www.latercera.com/el-deportivo/noticia/inter-vs-empoli-1700-horas/36SLMV5HMRFXVFZWPJYQLJXSNM/"
"11","Cine","Ana Frank, Kanye West y Almodóvar: los estrenos de Netflix para febrero","https://www.latercera.com/culto/2022/01/19/ana-frank-kanye-west-y-almodovar-los-estrenos-de-netflix-para-febrero/"
"12","Coronavirus","La OMS dice que no hay evidencia de que los niños sanos y los adolescentes necesiten vacunas de refuerzos para el Covid","https://www.latercera.com/que-pasa/noticia/la-oms-dice-que-no-hay-evidencia-de-que-los-ninos-sanos-y-los-adolescentes-necesiten-vacunas-de-refuerzos-para-el-covid/P3WS6UPANVA2RMYGWF73A4FA4E/"
"13","The Walking Dead","El final está más cerca en el nuevo tráiler para la penúltima tanda de episodios de The Walking Dead","https://www.latercera.com/mouse/el-final-esta-mas-cerca-en-el-nuevo-trailer-para-la-penultima-tanda-de-episodios-de-the-walking-dead/"
"14","Mundo","Blinken dice a Ucrania que seguirá trabajando para evitar un ataque ruso","https://www.latercera.com/mundo/noticia/blinken-dice-a-ucrania-que-seguira-trabajando-para-evitar-un-ataque-ruso/CG2KXPUNCBD57NDSTFFM27VKI4/"
"15","Congreso futuro","Congreso futuro 2022: esta será la programación para el 20 de enero","https://www.latercera.com/que-pasa/noticia/congreso-futuro-2022-esta-sera-la-programacion-para-el-20-de-enero/OVJM6LCABFGKTC6BHNYCI4DUB4/"
