"","seccion","titular","enlace_noticia"
"1","Apagón","Paraderos colapsados en Providencia por cierre del Metro de Santiago","https://www.latercera.com/la-tercera-tv/noticia/paraderos-colapsados-en-providencia-por-cierre-del-metro-de-santiago/7DBNXWJN5FBI5AKIB7H5VV2GBY/"
"2","Apagón","Puntos sin agua potable y cortes de semáforos: el despliegue de alcaldes ante apagón de energía y aglomeraciones en las calles","https://www.latercera.com/nacional/noticia/puntos-sin-agua-potable-y-cortes-de-semaforos-el-despliegue-de-alcaldes-ante-apagon-de-energia-y-aglomeraciones-en-las-calles/YOX66OFRWRFC7PAR5ASRABYJKI/"
"3","Guerra en Ucrania","Ucrania y Estados Unidos alcanzan un marco para un acuerdo sobre minerales","https://www.latercera.com/mundo/noticia/ucrania-y-estados-unidos-alcanzan-un-marco-para-un-acuerdo-sobre-minerales/LKUB7PW3LVGMTKEVBM5VUIQQVI/"
"4","Apagón","Captan colapso del transporte público en Santiago tras apagón masivo","https://www.latercera.com/la-tercera-tv/noticia/reportan-colapso-del-transporte-publico-en-santiago-tras-apagon-masivo/N3FGCVVFZ5C2ZAHOT46UKSMHOY/"
"5","Apagón","Gendarmería ordena reforzar servicios nocturnos en cárceles del país ante corte masivo de electricidad","https://www.latercera.com/nacional/noticia/gendarmeria-ordena-reforzar-servicios-nocturnos-en-carceles-del-pais-ante-corte-masivo-de-electricidad/WDVASNDXNNEBTADBHMPWW2DMYM/"
"6","Apagón","Presidente Boric realiza sobrevuelo por Santiago junto a general Monrás por apagón masivo","https://www.latercera.com/politica/noticia/presidente-boric-realiza-sobrevuelo-por-santiago-junto-a-general-monras-por-apagon-masivo/MEW6D5CRRRDALJHLT2WRGWNXCA/"
"7","Mercados","Luces y sombras de la economía del 2025","https://www.latercera.com/videopodcast/money-talks/luces-y-sombras-de-la-economia-del-2025/"
"8","Apagón","“Partimos bien”: Edo Caroe vive corte masivo de luz en plena conferencia de prensa en Viña","https://www.latercera.com/la-tercera-tv/noticia/partimos-bien-edo-caroe-vive-corte-masivo-de-luz-en-plena-conferencia-de-prensa-en-vina/OL34ESPOUZAKNFHEEV53F4OPKA/"
"9","Apagón","Autoridades anuncian refuerzos en servicios de transporte tras masivo apagón eléctrico","https://www.latercera.com/nacional/noticia/autoridades-anuncian-refuerzos-en-servicios-de-transporte-tras-masivo-apagon-electrico/4CFPDZYOENBILAMTCWZAEX7HEM/"
"10","Telecomunicaciones","Red de telecomunicaciones sigue operativa, pero podría haber problemas si el corte de energía se prolonga","https://www.latercera.com/pulso/noticia/red-de-telecomunicaciones-sigue-operativa-pero-podria-haber-problemas-si-el-corte-de-energia-se-prolonga/6PJRIPGEG5D5PACH3FHNBCND6A/"
"11","Apagón","Ante apagón masivo: ministra de Salud afirma que red asistencial se encuentra funcionando normalmente","https://www.latercera.com/nacional/noticia/ante-apagon-masivo-ministra-de-salud-afirma-que-red-asistencial-se-encuentra-funcionando-normalmente/NKKOO52ZUBCBNGQQVROMB3IOUA/"
"12","Apagón","Usuarios quedaron atrapados en juego de Fantasilandia tras corte masivo de luz","https://www.latercera.com/la-tercera-tv/noticia/usuarios-quedaron-atrapados-en-juego-de-fantasilandia-tras-corte-masivo-de-luz/CZXCDFDOIJFDLF4K3L526T2BZQ/"
"13","Festival de Viña 2025","Festival de Viña: apagón se dio en pleno ensayo de Morat y se prepara plan ante cualquier eventualidad","https://www.latercera.com/culto/2025/02/25/festival-de-vina-apagon-se-dio-en-pleno-ensayo-de-morat-y-se-prepara-plan-ante-cualquier-eventualidad/"
"14","Apagón","Así se vivió el masivo corte de luz en el Metro de Santiago","https://www.latercera.com/la-tercera-tv/noticia/asi-se-vivio-el-corte-de-luz-en-el-metro-de-santiago/H3K2HGYULZBFZGD3GRQWRID2ZY/"
"15","Apagón","Corte masivo de luz: ministra Tohá descarta que “seamos objetivo de un ataque” y llama a la tranquilidad","https://www.latercera.com/nacional/noticia/corte-masivo-de-luz-ministra-toha-descarta-que-seamos-objetivo-de-un-ataque-y-llama-a-la-tranquilidad/SDU7YJERDRBQDOEDNYSXMFRYKY/"
