"","seccion","titular","enlace_noticia"
"1","Temblor","SHOA descarta tsunami en costas de Chile tras sismo percibido en isla de Aysén","https://www.latercera.com/nacional/noticia/shoa-descarta-tsunami-en-costas-de-chile-tras-sismo-percibido-en-isla-de-aysen/462HMFQTVVFXPG4ARJ672EAVDY/"
"2","Fútbol","Los piratas tienen la fórmula: Coquimbo vuelve a amargarle la existencia a la UC","https://www.latercera.com/el-deportivo/noticia/los-piratas-tienen-la-formula-coquimbo-vuelve-a-amargarle-la-existencia-a-la-uc/BJS4IXIGCRGRLH2PRRKOVWK3JY/"
"3","Javier Milei","Columna de Paula Escobar: Cripto-nitaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-paula-escobar-cripto-nita/MBKFVRNCKBEBRPSBJYL6ACYNUY/"
"4","Mon Laferte","Columna de Óscar Contardo: Las artes visuales y polémicas envenenadasExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-oscar-contardo-las-artes-visuales-y-polemicas-envenenadas/VPARDUWYOFAQJLEESMR5DGT5TU/"
"5","Mario Marcel","Columna de Ascanio Cavallo: La forma de la ruinaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-ascanio-cavallo-la-forma-de-la-ruina/5HDRPG24UBBGHCVUGQ7YUPYODQ/"
"6","Donald Trump","Columna de Pablo Ortúzar: Triste, solitario y recién comenzandoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-pablo-ortuzar-triste-solitario-y-recien-comenzando/2IEZTWK6Z5GN5B32VEPTEZFLVM/"
"7","Hacienda","Columna de Cristián Valenzuela: ¿De quién es el hoyo fiscal?Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-cristian-valenzuela-de-quien-es-el-hoyo-fiscal/K4EAYEPLKNHW3G5CSC22FISSZM/"
"8","Corfo","Columna de Gonzalo Cordero: La buena feExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-gonzalo-cordero-la-buena-fe/ENTDNT5MCJHBVHTAS2YIKRCFEY/"
"9","Candidaturas","Columna de Daniel Grimaldi: Bachelet y Tohá, una dupla imprescindibleExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-daniel-grimaldi-bachelet-y-toha-una-dupla-imprescindible/44ZU6GXKQZAELMCDSHU6HAUNYI/"
"10","Corfo","Columna de Óscar Landerretche: “Hojarasca”Exclusivo suscriptor","https://www.latercera.com/pulso/noticia/columna-de-oscar-landerretche-hojarasca/6QTCPPE6N5DZTMS7MUGBTRVAYU/"
"11","Educación","Columna de Sylvia Eyzaguirre: De vuelta al colegioExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-sylvia-eyzaguirre-de-vuelta-al-colegio/B44T2ABZPZEBDEGD2V6DGRO4AA/"
"12","Fútbol","Turboman se viste de héroe en Uruguay: mira el gol de Eduardo Vargas que le da el triunfo a Nacional sobre la hora","https://www.latercera.com/el-deportivo/noticia/turboman-se-viste-de-heroe-en-uruguay-mira-el-gol-de-eduardo-vargas-que-le-da-el-triunfo-a-nacional-sobre-la-hora/MZKX3EZ4IZG3RBSFBLGYWA7424/"
"13","Giorgia Meloni","Giorgia Meloni asegura que “se equivocan” quienes creen que Trump se va a alejar de Europa","https://www.latercera.com/mundo/noticia/giorgia-meloni-asegura-que-se-equivocan-quienes-creen-que-trump-se-va-a-alejar-de-europa/4KRKVALEABAPXKTI54RMCMOQP4/"
"14","Fútbol","La UC reacciona a la suspensión de faenas en la cancha del Claro Arena tras la denuncia de la Dirección Regional del Trabajo","https://www.latercera.com/el-deportivo/noticia/la-uc-reacciona-a-la-suspension-de-faenas-en-la-cancha-del-claro-arena-tras-la-denuncia-de-la-direccion-regional-del-trabajo/DPQDHMW3AJAHNDUVX2NDH67VYY/"
"15","Rugby","Selknam bate a Cobras y obtiene su primer triunfo en el Super Rugby Américas","https://www.latercera.com/el-deportivo/noticia/selknam-bate-a-cobras-y-obtiene-su-primer-triunfo-en-el-super-rugby-americas/BC7PSR4G3VFORJV22DMGC3GHIA/"
