"","seccion","titular","enlace_noticia"
"1","Música","Bob Dylan después del Nobel: los últimos años de un creador incansable","https://www.latercera.com/culto/2025/02/20/bob-dylan-despues-del-nobel-los-ultimos-anos-de-un-creador-incansable/"
"2","Magazine","Las agendas con las que Karen Doggenweiler y Rafael Araneda aterrizan en el Festival de ViñaExclusivo suscriptor","https://www.latercera.com/culto/2025/02/20/las-agendas-con-las-que-karen-doggenweiler-y-rafael-araneda-aterrizan-en-el-festival-de-vina/"
"3","La Tercera PM","Entre la pistola de O’Higgins y las reliquias de Javiera Carrera: El espacio que comparte Baquedano en el Museo MilitarExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/entre-la-pistola-de-ohiggins-y-las-reliquias-de-javiera-carrera-el-espacio-que-comparte-baquedano-en-el-museo-militar/Z7JWN2E5LBH3VA2EPVURVX5WPY/"
"4","Pistolas taser","El arma de Batman: alcaldes piden a Contraloría dotar a patrulleros municipales con Bola WrapExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/el-arma-de-batman-alcaldes-piden-a-contraloria-dotar-a-patrulleros-municipales-con-bola-wrap/47ZCCAOFIZBCLKKHAS4G6H3JGE/"
"5","Elecciones 2025","“Bache-tres” al alza: PC planea abordar su eventual candidatura y el PS intenta acallar ruido internoExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/bache-tres-al-alza-pc-planea-abordar-su-eventual-candidatura-y-el-ps-intenta-acallar-ruido-interno/ZG3FP2UHVFDW5I5DTCYABOE3DU/"
"6","Política","Proyecto para quitarle la dieta a parlamentarios desaforados divide a la Cámara en año electoral Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/proyecto-para-quitarle-la-dieta-a-parlamentarios-desaforados-divide-a-la-camara-en-ano-electoral/DJ3XX3AAJRAXTLMJFF63YS5Y7A/"
"7","Guerra en Ucrania","Quiebre entre Trump y Zelensky: tensiones y dudas se habrían arrastrado durante semanaExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/quiebre-entre-trump-y-zelensky-tensiones-y-dudas-se-habrian-arrastrado-durante-semana/LLHFFTYG7BCCZCIARIQXMLBWN4/"
"8","Salud","Salud se reúne con AChM para fortalecer trabajo en Campaña de Vacunación 2025: buscan superar cifras récord del año pasado","https://www.latercera.com/nacional/noticia/salud-se-reune-con-achm-para-fortalecer-trabajo-en-campana-de-vacunacion-2025-buscan-superar-cifras-record-del-ano-pasado/KARW7L37XJBTRJ4YNYS6NJ3J3U/"
"9","Maersk Saltoro","Cómo es el buque Maersk Saltoro y por qué llegó tarde con las cerezas chilenas a China","https://www.latercera.com/tendencias/noticia/como-es-el-buque-maersk-saltoro-y-por-que-llego-tarde-con-las-cerezas-chilenas-a-china/X6H4MCM2NVDGJMEUBU3XTA3INA/"
"10","Desde la Redacción","Natalia Piergentili (PPD): “La centroizquierda no tiene la nitidez de una oferta política para el país”","https://www.latercera.com/videopodcast/redaccion/natalia-piergentili-ppd-la-centroizquierda-no-tiene-la-nitidez-de-una-oferta-politica-para-el-pais/"
"11","Líos de Platas","Las razones de la Corte para desaforar a la diputada Catalina Pérez: “Sus vínculos políticos, laborales y sentimentales con los otros imputados”Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/las-razones-de-la-corte-para-desaforar-a-la-diputada-catalina-perez-sus-vinculos-politicos-laborales-y-sentimentales-con-los-otros-imputados/KX5KJ5PZSRC4BANQQKCOPYFIDY/"
"12","Tenis","Con Djokovic como ejemplo: el detalle de la guerra de Chile con la ITF por el golpe de Bergs a Garin en la Copa DavisExclusivo suscriptor","https://www.latercera.com/el-deportivo/noticia/con-djokovic-como-ejemplo-el-detalle-de-la-guerra-de-chile-con-la-itf-por-el-golpe-de-bergs-a-garin-en-la-copa-davis/VJLTGTMOLZH2PKO3Z2GF7WDYRE/"
"13","Cathy Barriga","El “portazo” al reclamo de Cathy Barriga ante la fiscalía por la exclusión de un “testimonio clave” a su favorExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/el-portazo-al-reclamo-de-cathy-barriga-ante-la-fiscalia-por-la-exclusion-de-un-testimonio-clave-a-su-favor/WXV4TGIEM5CZHE763V47227QUM/"
"14","Daniel Sauer","Cómo es la lujosa casa de Daniel Sauer en Las Condes que saldrá a remate","https://www.latercera.com/tendencias/noticia/como-es-la-lujosa-casa-de-daniel-sauer-en-las-condes-que-saldra-a-remate/TBJURJOUTNFVPBK5GPT2FRX77M/"
"15","Gervasio","SML abre investigación interna por peritajes a Gervasio luego que jueza decidiera instruir el caso como “homicidio” y no suicidioExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/sml-abre-investigacion-interna-por-peritajes-a-gervasio-luego-que-jueza-decidiera-instruir-el-caso-como-homicidio-y-no-suicidio/ZRGY36IBLNDRRDQNFYEJW4PLGI/"
