"","seccion","titular","enlace_noticia"
"1","Automotores","Automotores: Toyota, la industria y la movilidad del futuro","https://www.latercera.com/mtonline/noticia/automotores-toyota-la-industria-y-la-movilidad-del-futuro/EVM4UCHT6ZEBPL55DTV3N2EJ64/"
"2","La Tercera","Capítulo 151 | Desde la Redacción: la defensa del alcalde de La Florida a contratación de madre de Rodolfo Carter","https://www.latercera.com/videopodcast/redaccion/capitulo-151-desde-la-redaccion-la-defensa-del-alcalde-de-la-florida-a-contratacion-de-madre-de-rodolfo-carter/"
"3","Negocios","Conflicto en la ‘U’: Accionista relevante de Azul Azul se querella contra el presidente y controlador, Michael Clark","https://www.latercera.com/pulso/noticia/conflicto-en-la-u-accionista-relevante-de-azul-azul-se-querella-contra-el-presidente-y-controlador-michael-clark/T4TW6MFY75BUBOCRLVBTOR54SU/"
"4","Premios Oscar","Por qué la nominación de Emilia Pérez a los Premios Oscar genera controversia en Latinoamérica","https://www.latercera.com/tendencias/noticia/por-que-la-nominacion-de-emilia-perez-a-los-premios-oscar-genera-controversia-en-latinoamerica/LKUMEI6KNVE27OOIR3MT24B5VI/"
"5","Armada","“Tren de olas”: Armada alerta marejadas desde el domingo en el norte","https://www.latercera.com/nacional/noticia/tren-de-olas-armada-alerta-marejadas-desde-el-domingo-en-el-norte/MHRIR4HMEBGPBFWOFVMO4AQKLY/"
"6","Hamas","Quiénes son las cuatro rehenes que Hamas liberará este sábado","https://www.latercera.com/mundo/noticia/quienes-son-las-cuatro-rehenes-que-hamas-liberara-este-sabado/HUKNE3I6NRCZFFEDJGQ75U7CLE/"
"7","PC","PS y PC otra vez enfrentados por Venezuela: Vodanovic emplaza a la directiva a pronunciarse sobre tesis en caso Ojeda","https://www.latercera.com/politica/noticia/ps-y-pc-otra-vez-enfrentados-por-venezuela-vodanovic-emplaza-a-la-directiva-a-pronunciarse-sobre-tesis-en-caso-ojeda/RY3RKIQV7JHLRA57G6QDSS5LYU/"
"8","Sismología","Temblor en el norte: sismo de magnitud 5,5 se percibe en regiones de Arica y Parinacota y Tarapacá","https://www.latercera.com/nacional/noticia/temblor-en-el-norte-sismo-de-magnitud-55-se-percibe-en-regiones-de-arica-y-parinacota-y-tarapaca/HYR4GOCLLVEWROHKQRHYSALBCQ/"
"9","Republicanos","Reducción del Estado, “orden y seguridad” y defensa de la libertad: las similitudes del discurso presidenciable de JAK con Javier Milei y Donald Trump  Exclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/reduccion-del-estado-orden-y-seguridad-y-defensa-de-la-libertad-las-similitudes-del-discurso-presidenciable-de-jak-con-javier-milei-y-donald-trump/VMWMNGEDVFGAVM2SEBTNNFT7IQ/"
"10","Jeff Buckey","La mamá de Jeff Buckey rechazó una biopic de su hijo protagonizada por Brad Pitt","https://www.latercera.com/culto/2025/01/24/la-mama-de-jeff-buckey-rechazo-una-biopic-de-su-hijo-protagonizada-por-brad-pitt/"
"11","Sismo","Temblor hoy, viernes 24 de enero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-viernes-24-de-enero-en-chile-consulta-epicentro-y-magnitud/GJPFYWOJVVDT3AEYAKA4D7VN7Q/"
"12","Ronald Ojeda","Excancilleres apuntan al quiebre de relaciones con Venezuela si se confirma participación de Diosdado Cabello en crimen de OjedaExclusivo suscriptor","https://www.latercera.com/politica/noticia/excancilleres-apuntan-al-quiebre-de-relaciones-diplomaticas-con-venezuela-si-se-confirma-participacion-de-diosdado-cabello-en-crimen-de-ojeda/E7WNVVXH65CFNC2UFEBVJNZ7NI/"
"13","The Beatles","Luego de 42 años Los Beatles vuelven a estar nominados en los Brit Awards","https://www.latercera.com/culto/2025/01/24/luego-de-42-anos-los-beatles-vuelven-a-estar-nominados-en-los-brit-awards/"
"14","La Tercera PM","La incomodidad de La Moneda y las críticas oficialistas que desató el “silencio” de Maya FernándezExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/la-incomodidad-de-la-moneda-y-las-criticas-oficialistas-que-desato-el-silencio-de-maya-fernandez/XQVAIEQTOVDRTKH4UXFQTTGAFE/"
"15","Claudio Orrego","El gesto de Claudio Orrego a la DC: ficha a dirigente democratacristiano como jefe de gabineteExclusivo suscriptor","https://www.latercera.com/la-tercera-pm/noticia/el-reencuentro-de-claudio-orrego-con-la-dc-ficha-a-dirigente-democratacristiano-como-jefe-de-gabinete/66UX2BMZUFFJLCGE3O4NMLQ5YY/"
