"","seccion","titular","enlace_noticia"
"1","Retail","Parque Arauco explica el mayor plan de inversiones de su historia","https://www.latercera.com/pulso/noticia/parque-arauco-explica-el-mayor-plan-de-inversiones-de-su-historia/JMSECTRRXJH57FNIICDVM2LZ5I/"
"2","Viña del Mar","Cifran en $8 millones daños ocasionados en reloj de flores de Viña del Mar","https://www.latercera.com/nacional/noticia/cifran-en-8-millones-danos-ocasionados-en-reloj-de-flores-de-vina-del-mar/ONQ7CNG4PVA2LAP2WNMV3NKLHM/"
"3","Canadá","Trudeau tras la confirmación de EE.UU. de fijar aranceles a productos canadienses: “Canadá está preparada”","https://www.latercera.com/mundo/noticia/trudeau-tras-la-confirmacion-de-eeuu-de-fijar-aranceles-a-productos-canadienses-canada-esta-preparada/5FMEUKQZ5VBLJOUWUREIFW5VHM/"
"4","Sebastián Piñera","Un año sin Piñera: ¿Cómo ha sobrevivido la centroderecha?Exclusivo suscriptor","https://www.latercera.com/la-tercera-domingo/noticia/un-ano-sin-pinera-como-ha-sobrevivido-la-centroderecha/4YX4H55Y3BBS5BAILNN4G5MHPE/"
"5","Reforma previsional","Francisco Murillo: “Esta reforma consolida el rol de las AFP”Exclusivo suscriptor","https://www.latercera.com/pulso/noticia/francisco-murillo-esta-reforma-consolida-el-rol-de-las-afp/5VZAWZKICRFW7CWO2KOQYMTP3Y/"
"6","Cecilia Pérez","Cecilia Pérez y el legado de Piñera: “Esa derecha tradicional no lo sentía propio y eran profundamente envidiosos”Exclusivo suscriptor","https://www.latercera.com/la-tercera-domingo/noticia/cecilia-perez-y-el-legado-de-pinera-esa-derecha-tradicional-no-lo-sentia-propio-y-eran-profundamente-envidiosos/VG76ZM75GJFYJIPWAZ2FALSPRQ/"
"7","Catalina Pérez","Catalina Pérez: “Equivocarse políticamente no puede implicar una consecuencia penal y eso es lo que busca hacer la Fiscalía”Exclusivo suscriptor","https://www.latercera.com/la-tercera-domingo/noticia/catalina-perez-equivocarse-politicamente-no-puede-implicar-una-consecuencia-penal-y-eso-es-lo-que-busca-hacer-la-fiscalia/ID3EY5PGVRFWHL733CPAWYITHQ/"
"8","Reforma de pensiones","Lo que ganan y lo que pierden las AFP con la reforma previsionalExclusivo suscriptor","https://www.latercera.com/pulso/noticia/lo-que-ganan-y-lo-que-pierden-las-afp-con-la-reforma-previsional/AKTUVPNYXRHWDPIEWF2O6DAQFQ/"
"9","Donald Trump","Los riesgos para Chile de la economía Trump Exclusivo suscriptor","https://www.latercera.com/pulso/noticia/los-riesgos-para-chile-de-la-economia-trump/WDESCKF3MRD3JPDHYOD7M62HQM/"
"10","Tren de Aragua","La caída de Los Piratas, el brazo más fuerte del Tren de Aragua en ChileExclusivo suscriptor","https://www.latercera.com/la-tercera-domingo/noticia/la-caida-de-los-piratas-el-brazo-mas-fuerte-del-tren-de-aragua-en-chile/FWCFPBOVERFQJLGC3ICCPZWIIE/"
"11","Carlos Peña","El informante Carlos PeñaExclusivo suscriptor","https://www.latercera.com/pulso/noticia/el-informante-carlos-pena/QUNWFUF7HFAHHL2Z7YNPNMIJIE/"
"12","Universidad Católica","Match point: el partido más importante de Juan Carlos de la Llera en la rectoría de la UCExclusivo suscriptor","https://www.latercera.com/la-tercera-domingo/noticia/match-point-el-partido-mas-importante-de-juan-carlos-de-la-llera-en-la-rectoria-de-la-uc/G4IR4CF4JBCJVCQXCUKNDZJAJY/"
"13","Iván Duque","Iván Duque: “Cuando la gente dice que el ser libertario es una extrema derecha, creo que se equivocan”Exclusivo suscriptor","https://www.latercera.com/mundo/noticia/ivan-duque-cuando-la-gente-dice-que-el-ser-libertario-es-una-extrema-derecha-creo-que-se-equivocan/Y2BBVFEEKVAQHDXE77C2FUWKKM/"
"14","Yuk Hui","Yuk Hui, filósofo hongkonés: “Estamos impulsados por un determinismo tecnológico bastante naif, que es resultado del colonialismo”Exclusivo suscriptor","https://www.latercera.com/la-tercera-domingo/noticia/yuk-hui-filosofo-hongkones-estamos-impulsados-por-un-determinismo-tecnologico-bastante-naif-que-es-resultado-del-colonialismo/E4QIDURMZBEFFODLZDH26ASCBM/"
"15","Mercado aéreo","El helipuerto de dos exministros que clausuró Max LuksicExclusivo suscriptor","https://www.latercera.com/pulso/noticia/el-helipuerto-de-dos-exministros-que-clausuro-max-luksic/5XITYQKLKFEABGUPGLHZHG66PI/"
