"","seccion","titular","enlace_noticia"
"1","Tasas","Tasas hipotecarias suben y llegan a su mayor nivel desde fines de noviembre","https://www.latercera.com/pulso/noticia/tasas-hipotecarias-suben-y-llegan-a-su-mayor-nivel-desde-fines-de-noviembre/3Z3CHGHFAREETM6NMVWK2S3GD4/"
"2","Cine","¿Una ópera? La historia del origen musical de la película Emilia Pérez","https://www.latercera.com/culto/2025/01/23/una-opera-la-historia-del-origen-musical-de-la-pelicula-emilia-perez/"
"3","EducaLT","De la sala de clases al mundo digital. ¿Qué estudian los chilenos?","https://www.latercera.com/educacion/noticia/de-la-sala-de-clases-al-mundo-digital-que-estudian-los-chilenos/452YKU7KAVHM3PXJ3I4FAIU2HE/"
"4","Ronald Ojeda","Caso Ronald Ojeda: PDI mantiene hipótesis de secuestro por encargo “como la más certera” tras declaración que apunta a Diosdado Cabello","https://www.latercera.com/nacional/noticia/caso-ronald-ojeda-pdi-mantiene-hipotesis-de-secuestro-por-encargo-como-la-mas-certera-tras-declaracion-que-apunta-a-diosdado-cabello/GCABWSAR3RGENKEBNMKOJ7N4IU/"
"5","PDI","Cuatro detenidos y más de 300 kilos de droga incautada deja operativo de la PDI en la comuna de Independencia","https://www.latercera.com/nacional/noticia/cuatro-detenidos-y-mas-de-300-kilos-de-droga-incautada-deja-operativo-de-la-pdi-en-la-comuna-de-independencia/JWUZZ2GKY5F37BPKIQMU5MUY6A/"
"6","Retail","Ventas diarias del comercio minorista suben en diciembre y suman 11 meses de avances","https://www.latercera.com/pulso/noticia/ventas-diarias-del-comercio-minorista-suben-en-diciembre-y-suman-11-meses-de-avances/SRVYHOBHKNAHRPTSPANVAHJ32U/"
"7","Crianza","Si la educación parvularia es clave, ¿por qué es tan baja la asistencia de niñas y niños?","https://www.latercera.com/paula/si-la-educacion-parvularia-es-clave-por-que-es-tan-baja-la-asistencia-de-ninas-y-ninos/"
"8","Inflación","Operadores elevan expectativas de IPC y no esperan recortes de tasas hasta julio","https://www.latercera.com/pulso/noticia/operadores-elevan-expectativas-de-ipc-y-no-esperan-recortes-de-tasas-hasta-julio/XPAZYKLXVZCRZKGERMHTQV3JXA/"
"9","Diosdado Cabello","Fiscal nacional confirma que al menos un testigo atribuye encargo de crimen de Ronald Ojeda a Diosdado Cabello","https://www.latercera.com/nacional/noticia/fiscal-nacional-confirma-que-al-menos-un-testigo-atribuye-encargo-de-crimen-de-ronald-ojeda-a-diosdado-cabello/RGNSRJGRQJEG7PHYKRPTYK6RBA/"
"10","Estados Unidos","¿El primer round?: Elon Musk critica el proyecto de Inteligencia Artificial que anunció Donald Trump","https://www.latercera.com/tendencias/noticia/el-primer-round-elon-musk-critica-el-proyecto-de-inteligencia-artificial-que-anuncio-donald-trump/GWELDUWKQ5FCFGXIMGQIY2U3OM/"
"11","Donald Trump","El Pentágono envía 1.500 militares a la frontera con México tras declaración de emergencia nacional de Trump","https://www.latercera.com/mundo/noticia/el-pentagono-envia-1500-militares-a-la-frontera-con-mexico-tras-declaracion-de-emergencia-nacional-de-trump/QUXXFTFWCZDXRNPJPMUIWWPW5M/"
"12","Policial","Nuevo turbazo en la Región Metropolitana: sujetos roban casa en Maipú","https://www.latercera.com/nacional/noticia/nuevo-turbazo-en-la-region-metropolitana-sujetos-roban-casa-en-maipu/UIKQDJDSQFDVBANTVTAHKZXSBA/"
"13","Elon Musk","La feroz defensa de Javier Milei a Elon Musk por el supuesto “saludo nazi”","https://www.latercera.com/tendencias/noticia/la-feroz-defensa-de-javier-milei-a-elon-musk-por-el-supuesto-saludo-nazi/5Y7O5J752RHVTMFZ7XYTJ53UXA/"
"14","Mercados","Bolsas caen por disminución de la euforia sobre la IA y el dólar se debilita","https://www.latercera.com/pulso/noticia/bolsas-caen-por-disminucion-de-la-euforia-sobre-la-ia-y-el-dolar-se-debilita/U5FKMGUELZCW7I3UD6ZSGFHRLI/"
"15","Donald Trump","Trump indulta a dos policías condenados por la muerte de un afroamericano","https://www.latercera.com/mundo/noticia/trump-indulta-a-dos-policias-condenados-por-la-muerte-de-un-afroamericano/QYXV27LQZBEBBCKJ47ZXHVODF4/"
