"","seccion","titular","enlace_noticia"
"1","Baloncesto","La nueva locura de Conor McGregor con una estrella de la NBA que da la vuelta al mundo","https://www.latercera.com/el-deportivo/noticia/la-nueva-locura-de-conor-mcgregor-con-una-estrella-de-la-nba-que-da-la-vuelta-al-mundo/H2GMIH3U6FB75AAPAGXYXT74XI/"
"2","Qué Pasa","¿Por qué es más caro ser soltero?","https://www.latercera.com/videopodcast/redaccion/por-que-es-mas-caro-ser-soltero/"
"3","PPD","“No es el minuto”: Senador Lagos Weber se distancia de eventual candidatura presidencial y afirma que Tohá “es el mejor nombre”","https://www.latercera.com/politica/noticia/no-es-el-minuto-senador-lagos-weber-se-distancia-de-eventual-candidatura-presidencial-y-afirma-que-toha-es-el-mejor-nombre/HI6VAHDG35EYBMVK7CHRNX57YI/"
"4","Pensiones","Presidente del CFA dice que pronto evaluarán cómo fueron acogidos los 11 riesgos fiscales en la reforma previsionalExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/presidente-del-cfa-dice-que-pronto-evaluaran-como-fueron-acogidos-los-11-riesgos-fiscales-en-la-reforma-previsional/M2TNFMKD2ZCU3OI7DT23ORB26Q/"
"5","Qué Pasa","“Tenía un tubérculo en la cabeza”: turistas alertan peligrosa reacción tras hacerse trenzas en Brasil","https://www.latercera.com/que-pasa/noticia/tenia-un-tuberculo-en-la-cabeza-turistas-alertan-peligrosa-reaccion-tras-hacerse-trenzas-en-brasil/OJB7ULTTENGDLHMRV5NHRKYDCQ/"
"6","Negocios","La defensa de Claudio Fischer, dueño de Dreams, por colusión en casinos: acusa a la FNE de tergiversar sus mensajes de WhatsAppExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/la-defensa-de-claudio-fischer-dueno-de-dreams-por-colusion-en-casinos-acusa-a-la-fne-de-tergiversar-sus-mensajes-de-whatsapp/5G6CATDAHVGBRETNXIL2NFPKNE/"
"7","Fórmula 1","Lewis Hamilton sufre accidente en su segunda jornada de pruebas en Ferrari","https://www.latercera.com/el-deportivo/noticia/lewis-hamilton-sufre-accidente-en-su-segunda-jornada-de-pruebas-en-ferrari/TI4MBCVD7BD4FEKROEI42XKSVQ/"
"8","Historia","Los brutales crímenes de los “psicópatas de Viña del Mar”: los últimos fusilados por pena de muerte en Chile","https://www.latercera.com/culto/2025/01/29/los-brutales-crimenes-de-los-psicopatas-de-vina-del-mar-los-ultimos-fusilados-por-pena-de-muerte-en-chile/"
"9","Delincuencia","Detienen a sujeto por asalto en que fue baleado adolescente en estación Barrancas de Metro","https://www.latercera.com/nacional/noticia/detienen-a-sujeto-por-asalto-en-que-fue-baleado-adolescente-en-estacion-barrancas-de-metro/PMC73DOYHJAZLMK3OU2EB2JLNM/"
"10","La U","Schapira le responde a Clark y emplaza a la Universidad de Chile a involucrarse en Azul Azul: “Han estado un poco tibios”","https://www.latercera.com/el-deportivo/noticia/schapira-le-responde-a-clark-y-emplaza-a-la-universidad-de-chile-a-involucrarse-en-azul-azul-han-estado-un-poco-tibios/77WV5YMCYRDNVJBXPWSC3UU7OI/"
"11","Rodrigo Echeverría","El conflictivo debut como titular de Rodrigo Echeverría en México: DT de Chivas patea al árbitro","https://www.latercera.com/el-deportivo/noticia/el-conflictivo-debut-como-titular-de-rodrigo-echeverria-en-mexico-dt-de-chivas-patea-al-arbitro/C7IILXHG45ELVF6XYQVJFVVKP4/"
"12","Reforma de pensiones","Marcel retruca advertencia de aseguradoras estadounidenses sobre  “expropiación” en reforma de pensiones","https://www.latercera.com/politica/noticia/marcel-retruca-advertencia-de-aseguradoras-estadounidenses-sobre-expropiacion-en-reforma-de-pensiones-es-incorrecto/UYNAUYQ2J5CE5ICCLIRFLRVHB4/"
"13","Pensiones","Asech se suma a los gremios de pequeñas empresas y manifiesta preocupación por la reforma de pensiones","https://www.latercera.com/pulso/noticia/asech-se-suma-a-los-gremios-de-pequenas-empresas-y-manifiesta-preocupacion-por-la-reforma-de-pensiones/JM3B53CC4BFT7IPHXGC5H2LTYU/"
"14","Pulso PM","Cómo se compara la IA de DeepSeek al modelo de OpenAIExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/como-se-compara-la-ia-de-deepseek-al-modelo-de-openai/GHBJYRUZRFD6TLT5SATUM5LQTM/"
"15","Negocios","Odecu demanda a bancos y aseguradoras por cobros indebidos de seguros antifraudeExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/odecu-demanda-a-bancos-y-aseguradoras-por-cobros-indebidos-de-seguros-antifraude/5WRHSYLLX5F2XFGGI6DOXEGIV4/"
