"","seccion","titular","enlace_noticia"
"1","Monedas","El dólar se desploma en medio de que la tensión comercial se aleja por ahora del peor escenario","https://www.latercera.com/pulso/noticia/el-valor-del-dolar-en-chile-el-04-del-febrero-del-2025/M2SN6FGDKRGDXPOA2J6EOGXOHE/"
"2","Ventas camiones y buses","El mercado de camiones crece en enero 12,6%","https://www.latercera.com/mtonline/noticia/el-mercado-de-camiones-crece-en-enero-126/TCYTWQNMERBV3IQF7LE4KRVKDE/"
"3","Videojuegos","Cuánto cuesta en Chile la PlayStation 5 Pro: precios, juegos disponibles y características","https://www.latercera.com/tendencias/noticia/cuanto-cuesta-en-chile-la-playstation-5-pro-precios-juegos-disponibles-y-caracteristicas/ZKY3GZI7XFCQZJ6YNNQ2ZM65HI/"
"4","Música","Lollapalooza Chile 2025: revisa el horario de cada artista por día","https://www.latercera.com/servicios/noticia/lollapalooza-chile-2025-revisa-la-programacion-de-artistas-por-dia-y-horario/NAFDGREEM5AEBHE5KDGDODEA3A/"
"5","Qué Pasa","Aumentan casos de cáncer de pulmón en personas que nunca han fumado y un estudio descubre por qué","https://www.latercera.com/que-pasa/noticia/aumentan-casos-de-cancer-de-pulmon-en-personas-que-nunca-han-fumado-y-un-estudio-descubre-por-que/Q25RCXHSVRBX7MLNKHCNPMZR4I/"
"6","Emilia Pérez","Netflix borra a Karla Sofía Gascón de la promoción de Emilia Pérez y la actriz responde: “Me quieren aplicar el cancel culture”","https://www.latercera.com/culto/2025/02/04/netflix-borra-a-karla-sofia-gascon-de-la-promocion-de-emilia-perez-y-la-actriz-responde-me-quieren-aplicar-el-cancel-culture/"
"7","Música","La White Latina presenta su primer EP: “Todo Lo Que No Dije”","https://www.latercera.com/culto/2025/02/04/la-white-latina-presenta-su-primer-ep-todo-lo-que-no-dije/"
"8","Premios Grammy","Kanye West defiende el desnudo de su esposa Bianca Censori en los Grammy","https://www.latercera.com/culto/2025/02/04/kanye-west-defiende-el-desnudo-de-su-esposa-bianca-censori-en-los-grammy/"
"9","EE.UU.","Casa Blanca confirma los primeros vuelos de migrantes al centro de detención de Guantánamo","https://www.latercera.com/mundo/noticia/casa-blanca-confirma-los-primeros-vuelos-de-migrantes-al-centro-de-detencion-de-guantanamo/H6D2HNBC75GFRHRGW6R4XDOA3A/"
"10","Money Talks","El regreso de los viajes de negocios","https://www.latercera.com/videopodcast/money-talks/el-regreso-de-los-viajes-de-negocios/"
"11","Bloomberg","NotCo cierra sus oficinas en Nueva York y deja en manos de Kraft Heinz sus operaciones en Estados Unidos y Canadá","https://www.latercera.com/pulso/noticia/notco-cierra-sus-oficinas-en-nueva-york-y-deja-en-manos-de-kraft-heinz-sus-operaciones-en-estados-unidos-y-canada/DLG43DETMNBSDABIC422EDZUXY/"
"12","Fútbol","Nueva salida: la UC anuncia que César Pinares no continuará en el club","https://www.latercera.com/el-deportivo/noticia/nueva-salida-la-uc-confirma-que-cesar-pinares-no-continuara-en-el-club/JHIAA5MLXBFODDJRG4LJD63BI4/"
"13","Permiso de circulación","Cuánto cuesta el permiso de circulación 2025, según cada auto","https://www.latercera.com/servicios/noticia/cuanto-cuesta-el-permiso-de-circulacion-2025-segun-cada-auto/VB52XRDLGNGBZJFAATYTYBIQDM/"
"14","Desde la Redacción","Abogado de la familia de Ronald Ojeda: “Hemos pedido la intervención del FBI en dos o tres evidencias biológicas”","https://www.latercera.com/videopodcast/redaccion/abogado-de-la-familia-de-ronald-ojeda-hemos-pedido-la-intervencion-del-fbi-en-dos-o-tres-evidencias-biologicas/"
"15","Economía","El error del Presidente Gabriel Boric al destacar el crecimiento de 2024 tras críticas de Evelyn Matthei","https://www.latercera.com/pulso/noticia/el-error-del-presidente-gabriel-boric-al-destacar-el-crecimiento-de-2024-tras-criticas-de-evelyn-matthei/WN3TF5LUQRFJNHOYNLVBECH44Q/"
