"","seccion","titular","enlace_noticia"
"1","EE.UU.","EE.UU. no descarta usar la base de Guantánamo para encerrar a los inmigrantes irregulares","https://www.latercera.com/mundo/noticia/eeuu-no-descarta-usar-la-base-de-guantanamo-para-encerrar-a-los-inmigrantes-irregulares/TXKOTCJ7TJBDROPL63L5DOGUHE/"
"2","Champions League","Champions League en vivo: sigue la clasificación a octavos de final y todos los detalles de los 18 partidos en simultáneo","https://www.latercera.com/el-deportivo/noticia/champions-league-en-vivo-sigue-la-clasificacion-a-octavos-de-final-en-la-ultima-jornada-de-la-fase-grupal/S6IM7DWK7RE4HE3ESXKEG6B55Y/"
"3","Money Talks","El diseñador chileno que viste París","https://www.latercera.com/videopodcast/money-talks/el-disenador-chileno-que-viste-paris/"
"4","Salud","Golpe de calor: ¿Cuáles son los síntomas y cómo evitar riesgos?","https://www.latercera.com/servicios/noticia/golpe-de-calor-cuales-son-los-sintomas-y-como-evitar-riesgos/JVOFNV2NRBF37JQJOLV53IB2XM/"
"5","Mercados","Reserva Federal mantiene la tasa y dice que “la inflación sigue siendo algo elevada”","https://www.latercera.com/pulso/noticia/reserva-federal-mantiene-la-tasa-y-dice-que-la-inflacion-sigue-siendo-algo-elevada/4SVDHOCPFJH4XLLPJ63Q7XGHGI/"
"6","EE.UU.","La Casa Blanca da marcha atrás a suspensión de préstamos y subvenciones federales","https://www.latercera.com/mundo/noticia/la-casa-blanca-da-marcha-atras-a-suspension-de-prestamos-y-subvenciones-federales/2KDGKFMPP5EANABOYA2OAQVJ2Q/"
"7","Divertimento","Incendios forestales en el sur de Italia: ¿un nuevo negocio para la mafia?","https://www.latercera.com/mundo/noticia/incendios-forestales-en-el-sur-de-italia-un-nuevo-negocio-para-la-mafia/IDI77UIGKZAWVOWIBZCK4LREIQ/"
"8","Fútbol","Revisa los precios de la venta de entradas para el partido de U. de Chile vs. Magallanes","https://www.latercera.com/servicios/noticia/revisa-los-precios-de-la-venta-de-entradas-para-el-partido-de-u-de-chile-vs-magallanes/Y3BXRKDIGRHWZNYCYVW5OTSXOY/"
"9","Maya Fernández","Tribunal Constitucional deja en suspenso pronunciamiento sobre ministra Fernández","https://www.latercera.com/nacional/noticia/tribunal-constitucional-deja-en-suspenso-pronunciamiento-sobre-ministra-fernandez-para-recabar-mas-antecedentes/MYSJDJ6GPRDM3KUXPW5L4HYLWQ/"
"10","Carlos Montes","Montes y la lenta reconstrucción en Valparaíso tras incendios: “Está claro que se ha ido a un ritmo inferior al necesario”","https://www.latercera.com/nacional/noticia/montes-y-la-lenta-reconstruccion-en-valparaiso-tras-incendios-esta-claro-que-se-ha-ido-a-un-ritmo-inferior-al-necesario/34NUOH5BPJDZVKCQ7CVZ2XAPMY/"
"11","Marcas con Contenido","“No puedes comunicar hacia afuera algo que la gente que está dentro no vive”","https://www.latercera.com/laboratoriodecontenidos/noticia/no-puedes-comunicar-hacia-afuera-algo-que-la-gente-que-esta-dentro-no-vive/GGMVSYG5EJGAJJEVHLF3ZXOWP4/"
"12","Marcas con Contenido","“La creatividad llama a la creatividad”","https://www.latercera.com/laboratoriodecontenidos/noticia/la-creatividad-llama-a-la-creatividad/V2RVWWSDONH5TDMKXFRE7G43IM/"
"13","Marcas con Contenido","“El marketing tiene que ser como el oxígeno: invisible, pero presente en todas partes”","https://www.latercera.com/laboratoriodecontenidos/noticia/el-marketing-tiene-que-ser-como-el-oxigeno-invisible-pero-presente-en-todas-partes/4MG4BINE7ZCEBOJMZPUCFHOXSU/"
"14","Cine","Llega la comedia de Reese Witherspoon y Will Ferrell: “Es divertido verlos gritarse el uno al otro”","https://www.latercera.com/culto/2025/01/29/llega-la-comedia-de-reese-witherspoon-y-will-ferrell-es-divertido-verlos-gritarse-el-uno-al-otro/"
"15","La Tercera","Capítulo 154 | Desde la Redacción: entrevista al senador Ricardo Lagos Weber (PPD)","https://www.latercera.com/videopodcast/redaccion/capitulo-154-desde-la-redaccion-entrevista-al-senador-ricardo-lagos-weber-ppd/"
