"","seccion","titular","enlace_noticia"
"1","lt-board","Y usted: ¿realmente descansa o sólo “se toma vacaciones”? Revive lo nuevo de A BORDO","https://www.latercera.com/lt-board/noticia/y-usted-realmente-descansa-o-solo-se-toma-vacaciones-revive-lo-nuevo-de-a-bordo/POPNGFOWGRD4RAM4KHM7OM7MMI/"
"2","Geopolítica","China desplegó al menos 6 globos espías alrededor de Taiwán","https://www.latercera.com/tendencias/noticia/china-desplego-al-menos-6-globos-espias-alrededor-de-taiwan/PID7KUULUVBDZDFGCFIWURK5XA/"
"3","Género","Dia internacional de la Mujer y la Niña en la Ciencia: tecnología igualitaria, justicia al frente","https://www.latercera.com/paula/dia-internacional-de-la-mujer-y-la-nina-en-la-ciencia-tecnologia-igualitaria-justicia-al-frente/"
"4","Cine","Crisis de fe: Cónclave y una de las actuaciones más descollantes de Ralph Fiennes","https://www.latercera.com/culto/2025/02/07/crisis-de-fe-conclave-y-una-de-las-actuaciones-mas-descollantes-de-ralph-fiennes/"
"5","Calor","Conaf refuerza trabajos de prevención de incendios ante temperaturas extremas inéditas que se esperan para el fin de semana","https://www.latercera.com/nacional/noticia/conaf-refuerza-trabajos-de-prevencion-de-incendios-ante-temperaturas-extremas-ineditas-que-se-esperan-para-el-fin-de-semana/62FRCKGEZZH2JD3OOTI7T6T4CE/"
"6","Brasil","Al menos dos fallecidos y dos heridos deja avioneta que cayó en mitad de una avenida en Brasil","https://www.latercera.com/mundo/noticia/al-menos-dos-fallecidos-y-dos-heridos-deja-avioneta-que-cayo-en-medio-de-una-avenida-en-brasil/NVOMRYCU5BHMBI2KLGAL2PXCQU/"
"7","Fútbol","La razón por la que Sergio Ramos escoge la camiseta 93 en Monterrey y por qué el Real Madrid se lo agradece","https://www.latercera.com/el-deportivo/noticia/la-razon-por-la-que-sergio-ramos-escoge-la-camiseta-93-en-monterrey-y-por-que-el-real-madrid-se-lo-agradece/AX7VJQUOEBCGPLT5SLCOIF65IA/"
"8","Salud","Las personas con TDAH tienen más probabilidades de morir de manera temprana, según un nuevo estudio","https://www.latercera.com/tendencias/noticia/las-personas-con-tdah-tienen-mas-probabilidades-de-morir-de-manera-temprana-segun-un-nuevo-estudio/DCJ76EIQ4RD4ZJAAWS3J3TIMBE/"
"9","Tribunal Penal Internacional","El Tribunal Penal Internacional condena las sanciones de Trump y reafirma su lucha por las víctimas de “atrocidades” en todo el mundo","https://www.latercera.com/mundo/noticia/el-tribunal-penal-internacional-condena-las-sanciones-de-trump-y-reafirma-su-lucha-por-las-victimas-de-atrocidades-en-todo-el-mundo/KK2HNQTDFZFU7LZKR6YLAHIM2Y/"
"10","Ronald Ojeda"," ¿Quién es Gocho, el venezolano detenido en Colombia, miembro de Los Piratas, que era buscado por el crimen de Ronald Ojeda?","https://www.latercera.com/nacional/noticia/quien-es-gocho-el-venezolano-detenido-en-colombia-miembro-de-los-piratas-que-era-buscado-por-el-crimen-de-ronald-ojeda/4ECLSHXJ5ZA3DHV2F7XCEWG7Z4/"
"11","Mundo","El FBI entrega al Departamento de Justicia los nombres de los empleados que investigaron el asalto al Capitolio","https://www.latercera.com/mundo/noticia/el-fbi-entrega-al-departamento-de-justicia-los-nombres-de-los-empleados-que-investigaron-el-asalto-al-capitolio/6ZQTVJLFEFG4ZEAG2A3LPGIOIA/"
"12","Economía","IPC de enero sube un poco más de lo esperado y anota su mayor alza mensual en más de dos años","https://www.latercera.com/pulso/noticia/inflacion-en-chile-ipc-de-enero-de-2025/FLO66CFT4JCOZJPN4B7BCWEBAI/"
"13","Ciencia","La contaminación lumínica daña la salud, pero las soluciones son sorprendentemente sencillas","https://www.latercera.com/tendencias/noticia/la-contaminacion-luminica-dana-la-salud-pero-las-soluciones-son-sorprendentemente-sencillas/4CZDNAAQC5B35HN7EVSZK6K7XI/"
"14","Sismo","Temblor hoy, viernes 7 de febrero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-viernes-7-de-febrero-en-chile-consulta-epicentro-y-magnitud/45TVQQJQ6RB3XJ7MRLIYD6RPAE/"
"15","Fútbol","Los fuertes dardos del Polo Quinteros tras polémica salida de Parot en la UC: “Este no es el Tati que fue mi compañero”","https://www.latercera.com/el-deportivo/noticia/el-crudo-analisis-de-polo-quinteros-tras-salidas-de-castillo-y-parot-en-la-uc-este-no-es-el-tati-que-fue-mi-companero/7G5QYTYT7BBBHAAFTLXHODH2OQ/"
