"","seccion","titular","enlace_noticia"
"1","Colegio de Profesores","Colegio de Profesores se mantiene en pie de guerra contra Desbordes por no pago de bonos y alcalde justifica su decisión","https://www.latercera.com/nacional/noticia/colegio-de-profesores-se-mantiene-en-pie-de-guerra-contra-desbordes-por-no-pago-de-bonos-y-alcalde-justifica-su-decision/XFP5D4ZHDVHNJMPNSVIO5PB65Q/"
"2","Ecuador","Presidente de Ecuador dice su gobierno aplicará arancel del 27% a productos mexicanos","https://www.latercera.com/mundo/noticia/presidente-de-ecuador-dice-su-gobierno-aplicara-arancel-del-27-a-productos-mexicanos/63NBOFZQTBDMZGU7NAILX7FMUA/"
"3","EE.UU.","Marco Rubio confirma que el Departamento de Estado intervino la USAid","https://www.latercera.com/mundo/noticia/marco-rubio-confirma-que-el-departamento-de-estado-intervino-la-usaid/O67S2HYCZJGXDNCHCKLVGJRZBY/"
"4","Policial","Condenan a presidio perpetuo a excarabinero Jorge Rebolledo Martínez por homicidio de escolar en Los Ángeles","https://www.latercera.com/nacional/noticia/condenan-a-presidio-perpetuo-a-excarabinero-jorge-rebolledo-martinez-por-homicidio-de-escolar-en-los-angeles/XP2V52OES5DNNDRK4WRVEYZ47Y/"
"5","Monedas","El dólar sube por efecto de la política arancelaría de Estados Unidos","https://www.latercera.com/pulso/noticia/el-valor-del-dolar-en-chile-el-03-de-febrero-de-2025/57OW3VKLONFRJORCXGGS7NVLSU/"
"6","Cartelera deportiva","Copa Libertadores y más: revisa la agenda de deporte por TV de esta semana","https://www.latercera.com/el-deportivo/noticia/ver-futbol-en-vivo-por-tv-y-mas-deporte-en-vivo-por-tv/5HYNRZNIVBFTJMSGGA5A6XB2IQ/"
"7","Bonos","¿Quiénes reciben la Asignación Familiar y cuál es el monto?","https://www.latercera.com/servicios/noticia/quienes-reciben-la-asignacion-familiar-y-cual-es-el-monto/GCV4TRUQQJEVRDAPIHGKR3YQVE/"
"8","Caso Factop","Corte de Apelaciones ordena prisión preventiva en contra de Álvaro Jalaff y mantiene arresto domiciliario de Antonio Jalaff","https://www.latercera.com/pulso/noticia/corte-de-apelaciones-ordena-prision-preventiva-en-contra-de-alvaro-jalaff-y-mantiene-arresto-domiciliario-de-antonio-jalaff/NBZNHALPGZD6DJV4PKITQQNWQY/"
"9","Fútbol","“Me pude haber ido; quiero ser titular, pero depende del técnico”: Paulo Díaz explica su continuidad en River Plate","https://www.latercera.com/el-deportivo/noticia/me-pude-haber-ido-quiero-ser-titular-pero-depende-del-tecnico-paulo-diaz-explica-su-continuidad-en-river-plate/WMWV2YYURFGS3IEXSAIGVZF4VA/"
"10","Tarifas","El monitoreo del gobierno a los posibles efectos de la política tarifaria de Donald Trump para Chile","https://www.latercera.com/pulso/noticia/el-monitoreo-del-gobierno-a-los-posibles-efectos-de-la-politica-tarifaria-de-donald-trump-para-chile/W7UUAAYWHBAWXKMXWY5VREF2YI/"
"11","Música","Los emotivos homenajes de los Grammy a Liam Payne y Quincy Jones","https://www.latercera.com/culto/2025/02/03/los-emotivos-homenajes-de-los-grammy-a-liam-payne-y-quincy-jones/"
"12","Premios Grammy","Quién es Bianca Censori, la esposa de Kanye West que posó desnuda en los Grammy","https://www.latercera.com/tendencias/noticia/quien-es-bianca-censori-la-esposa-de-kanye-west-que-poso-desnuda-en-los-grammy/DPAP5SZ3EZGNPA57J44FXZAO5U/"
"13","Fútbol","“Yo voy a ser el que lo haga; es mi fin como artista”: reconocido cantante promete construir un estadio para la U","https://www.latercera.com/el-deportivo/noticia/yo-voy-a-ser-el-que-haga-el-estadio-es-mi-fin-como-artista-reconocido-cantante-promete-un-estadio-para-la-u/EJX5H6EYFBEWHPS67MHM2RRWQU/"
"14","México","Rankmi juega a lo grande en México","https://www.latercera.com/videopodcast/money-talks/rankmi-juega-a-lo-grande-en-mexico/"
"15","Energía","SEC multa a CGE por demoras en la tramitación de proyectos relacionados con energías renovables","https://www.latercera.com/pulso/noticia/sec-multa-a-cge-por-demoras-en-la-tramitacion-de-proyectos-relacionados-con-energias-renovables/WKLO4SAM65CQXDMAAHTFNTCUJE/"
