"","seccion","titular","enlace_noticia"
"1","Tecnología","Gemini 2.0: Google lanza su modelo de Inteligencia Artificial para todo el mundo","https://www.latercera.com/tendencias/noticia/gemini-20-google-lanza-su-modelo-de-inteligencia-artificial-para-todo-el-mundo/XAMS3W4D7ZE3NPIOC5SM4PXJHQ/"
"2","Kendrick Lamar","Cómo una pelea con Drake impulsó el gran año de Kendrick Lamar, la estrella del Super Bowl","https://www.latercera.com/tendencias/noticia/como-una-pelea-con-drake-impulso-el-gran-ano-de-kendrick-lamar-la-estrella-del-super-bowl/KYDVNSQN45CIZD5HTKYUH3QXCM/"
"3","Incendios forestales","La Araucanía: continúa el combate de incendios forestales en la provincia de Malleco","https://www.latercera.com/nacional/noticia/la-araucania-continua-el-combate-de-incendios-forestales-en-la-provincia-de-malleco/YMBV6QKMQJGAHF75N2KPRMXXWM/"
"4","Guerra en Medio Oriente","Hamás completa la liberación de tres rehenes israelíes en Gaza","https://www.latercera.com/mundo/noticia/hamas-completa-la-liberacion-de-tres-rehenes-israelies-en-gaza/QW245XE2BJH3JKHO3TWSKXFONQ/"
"5","Sida","ONU advierte que más de 6 millones de personas podrían morir de sida si EEUU retira fondos de financiación","https://www.latercera.com/mundo/noticia/onu-advierte-que-mas-de-6-millones-de-personas-podrian-morir-de-sida-si-eeuu-retira-fondos-de-financiacion/J6CERPYUHVDZVHG6AS6BFLTUTU/"
"6","Ecuador","Ecuador celebra elecciones presidenciales con Noboa y la candidata del ‘correísmo’ como principales favoritos","https://www.latercera.com/mundo/noticia/ecuador-celebra-elecciones-presidenciales-con-noboa-y-la-candidata-del-correismo-como-principales-favoritos/UUHBBK547VF2BLIRJWRRWS5YNA/"
"7","Sismo","Temblor hoy, sábado 8 de febrero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-sabado-8-de-febrero-en-chile-consulta-epicentro-y-magnitud-clone/FD624WPRM5AKNFYPW7PRRXJVTA/"
"8","Fútbol","Dónde y a qué hora ver a Lyton Orient vs. Manchester City","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-lyton-orient-vs-manchester-city/MIPYTJU2MNETRJSZNSHSJLMSIA/"
"9","Hub","¿Inteligencia artificial sostenible?: expertos analizan el impacto de las nuevas tecnologías generativasExclusivo suscriptor","https://www.latercera.com/pulso/noticia/inteligencia-artificial-sostenible-expertos-analizan-el-impacto-de-las-nuevas-tecnologias-generativas/IHPHSEBGJRDMFOF77KQT643YLM/"
"10","Inteligencia Artificial","Kakao, SoftBank y Samsung: la gira asiática de Sam Altman para conseguir aliados de Stargate y OpenAI","https://www.latercera.com/tendencias/noticia/kakao-softbank-y-samsung-la-gira-asiatica-de-sam-altman-para-conseguir-aliados-de-stargate-y-openai/2TXTI43QKBG5HAVAPY7A47ENEE/"
"11","Música","Crítica de discos: los universos de The Weeknd, Sharon Van Etten y Colombina Parra & Silvio Paredes","https://www.latercera.com/culto/2025/02/08/critica-de-discos-los-universos-de-the-weeknd-sharon-van-etten-y-colombina-parra-silvio-paredes/"
"12","Libros","Elogiada en el mundo, pero inestable en lo laboral: el variado panorama de la ilustración en Chile","https://www.latercera.com/culto/2025/02/08/elogiada-en-el-mundo-pero-inestable-en-lo-laboral-el-variado-panorama-de-la-ilustracion-en-chile/"
"13","Música","Columna de Marisol García: Quién preserva la música chilena","https://www.latercera.com/culto/2025/02/08/columna-de-marisol-garcia-quien-preserva-la-musica-chilena/"
"14","Series","Columna de Daniela Lagos: Vinagre de Manzana, el negocio de las mentiras","https://www.latercera.com/culto/2025/02/08/columna-de-daniela-lagos-vinagre-de-manzana-el-negocio-de-las-mentiras/"
"15","Cine","La nueva cinta sobre Capitán América: “Con Harrison Ford tuvimos una colaboración muy fructífera”","https://www.latercera.com/culto/2025/02/08/la-nueva-cinta-sobre-capitan-america-con-harrison-ford-tuvimos-una-colaboracion-muy-fructifera/"
