"","seccion","titular","enlace_noticia"
"1","Illapu","Illapu prepara concierto sinfónico en Movistar Arena","https://www.latercera.com/culto/2025/01/28/illapu-prepara-concierto-sinfonico-en-movistar-arena/"
"2","UDI","Previo a votación: UDI reafirma su apoyo a reforma de pensiones, pero advierte que rechazarán “cualquier cambio que se aleje del acuerdo”","https://www.latercera.com/politica/noticia/previo-a-votacion-udi-reafirma-su-apoyo-a-reforma-de-pensiones-pero-advierte-que-rechazaran-cualquier-cambio-que-se-aleje-del-acuerdo/6TSE2YBQIZEQDNYFIUM5ZOTC7I/"
"3","Gabriel Boric","“La ultra derecha chilena no dio la unanimidad”: Boric por uso de facultad constitucional para votar pensiones en la Cámara","https://www.latercera.com/politica/noticia/la-ultra-derecha-chilena-no-dio-la-unanimidad-boric-por-uso-de-facultad-constitucional-para-votar-pensiones-en-la-camara/6JSGH7HLWBFXVCBK7USFIMA6CU/"
"4","Minería","Minera ligada a las familias Hurtado Vicuña y Fernández León concluye financiamiento para el proyecto minero El EspinoExclusivo suscriptor","https://www.latercera.com/pulso/noticia/minera-ligada-a-las-familias-hurtado-vicuna-y-fernandez-leon-concluye-financiamiento-para-el-proyecto-minero-el-espino/BN5UJZI7JJEVZAZOE2HZAXJQ6E/"
"5","Cine","Dónde ver las películas nominadas a los Premios Oscar 2025","https://www.latercera.com/servicios/noticia/donde-ver-las-peliculas-nominadas-a-los-premios-oscar-2025/OVD2MSKIWJF4FFZ7ZEAUVJXNGU/"
"6","Fútbol","Manchester City vs. Brujas: a qué hora y dónde ver el partido de Champions League por TV y streaming","https://www.latercera.com/el-deportivo/noticia/manchester-city-vs-brujas-a-que-hora-y-donde-ver-el-partido-de-champions-league-por-tv-y-streaming/MC4CVHOFLFBCZML54K3M5WC4UQ/"
"7","Elecciones","Tohá evita fijar plazos para definir opción presidencial y asegura que consideración clave es: “Dónde uno sirve más”","https://www.latercera.com/politica/noticia/toha-evita-fijar-plazos-para-definir-opcion-presidencial-y-asegura-que-consideracion-clave-es-donde-uno-sirve-mas/2WB63LU6KNCW7GB4AA5AIFXXPE/"
"8","Arte","“Hay poca empatía”: organizaciones culturales denuncian retraso en entrega de fondos por parte del Ministerio de las Culturas","https://www.latercera.com/culto/2025/01/28/hay-poca-empatia-organizaciones-culturales-denuncian-retraso-en-entrega-de-fondos-por-parte-del-ministerio-de-las-culturas/"
"9","Fútbol","Brest vs. Real Madrid: a qué hora y dónde ver el partido de Champions League por TV y streaming","https://www.latercera.com/el-deportivo/noticia/brest-vs-real-madrid-a-que-hora-y-donde-ver-el-partido-de-champions-league-por-tv-y-streaming/MKU5YP6WTRAB7JWOESXF5NSPQY/"
"10","Fútbol","Barcelona vs. Atalanta: a qué hora y dónde ver el partido de Champions League por TV y streaming","https://www.latercera.com/el-deportivo/noticia/barcelona-vs-atalanta-a-que-hora-y-donde-ver-el-partido-de-champions-league-por-tv-y-streaming/LXK5ENUTW5AYPEC7Z7NCIXNW5E/"
"11","lt-board","Pocos resultados concretos: la principal crítica a casi dos años del Plan Calles sin Violencia","https://www.latercera.com/lt-board/noticia/pocos-resultados-concretos-la-principal-critica-a-casi-dos-anos-del-plan-calles-sin-violencia/57A53SVF3JBHTNPH4PQY2YHA7U/"
"12","lt-board","Todo lo que hay que saber para cuidar a las mascotas en estos días de verano","https://www.latercera.com/lt-board/noticia/todo-lo-que-hay-que-saber-para-cuidar-a-las-mascotas-en-estos-dias-de-verano/TMUYEEZCLZE3DILWYDJ76FJTXQ/"
"13","Senado","“Una falta de respeto”: el reclamo oficialista al Ministerio de Justicia en la comisión de Seguridad del Senado","https://www.latercera.com/politica/noticia/una-falta-de-respeto-el-reclamo-oficialista-al-ministerio-de-justicia-en-la-comision-de-seguridad-del-senado/53LCKMPWG5ALNA4OTEBUQYPVG4/"
"14","Segunda División","La Segunda División desafía a Milad y al Sifup: rechaza el acuerdo entre la ANFP y el sindicato en Dirección del Trabajo","https://www.latercera.com/el-deportivo/noticia/la-segunda-division-desafia-a-milad-y-al-sifup-rechaza-el-acuerdo-entre-la-anfp-y-el-sindicato-en-direccion-del-trabajo/BHKAGRB6NJGXTG4WF44KQ5TF3Y/"
"15","Qué Pasa","¿Qué estás bebiendo? Estudio vincula “químicos eternos” presentes en el agua potable con varios tipos de cáncer","https://www.latercera.com/que-pasa/noticia/que-estas-bebiendo-estudio-vincula-quimicos-eternos-presentes-en-el-agua-potable-con-varios-tipos-de-cancer/WH5MOLHAKZFJXBPD4Z6F3IKF4I/"
