"","seccion","titular","enlace_noticia"
"1","Videojuegos","Fortnite estrena capítulo de Battle Royale dedicado a los bandidos","https://www.latercera.com/tendencias/noticia/fortnite-estrena-capitulo-de-battle-royale-dedicado-a-los-bandidos/MJDCMPZ7WJBIHMCPTI2J2BFVKE/"
"2","Festival de Viña 2025","Estos son los representantes de la competencia folclórica del Festival de Viña del Mar 2025","https://www.latercera.com/la-tercera-tv/noticia/estos-son-los-representantes-de-la-competencia-folclorica-del-festival-de-vina-del-mar-2025/ZDDF72MLLFGKFPZMDCVGC3TMFQ/"
"3","gobierno","Incertidumbre técnica y jurídicaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/incertidumbre-tecnica-y-juridica/ZL2HJ53HUVDL3LUWYZIEJW57N4/"
"4","gobierno","Vulnerable y abandonadaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/vulnerable-y-abandonada/7WF3TAFINVBWZNANBG2YELRCWE/"
"5","Policial","Sujeto muere abatido por dueño de farmacia tras intento de asalto en Cerrillos","https://www.latercera.com/nacional/noticia/sujeto-muere-abatido-por-dueno-de-farmacia-tras-intento-de-asalto-en-cerrillos/L27HS4AAYBCN5KMC5U24Z7U2IM/"
"6","ministro de Justicia","Declaración inconsultaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/declaracion-inconsulta/BTI3CXLNPJD3RC6G5TBOLDCOTE/"
"7","militares","Dos años de militares en fronteraExclusivo suscriptor","https://www.latercera.com/opinion/noticia/dos-anos-de-militares-en-frontera/U3TUKXZEFFB57NJTW3VHNELTJM/"
"8","arqueología","Herencia cultural y arqueologíaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/herencia-cultural-y-arqueologia/B4WT6ZCQGNG7FG57SZG27W7HUA/"
"9","Argentina","La política y los políticosExclusivo suscriptor","https://www.latercera.com/opinion/noticia/la-politica-y-los-politicos/NASMUMTWHBHUZNDFA3HUNUSP74/"
"10","modalidad de cobertura complementaria","Cobertura complementaria en saludExclusivo suscriptor","https://www.latercera.com/opinion/noticia/atribuciones-del-tc/CQT5Z7UK3RAIHJW3H4EPQBTMJ4/"
"11","megatoma","Responsabilidad del gobierno en megatoma de San AntonioExclusivo suscriptor","https://www.latercera.com/opinion/noticia/responsabilidad-del-gobierno-en-megatoma-de-san-antonio/PUXKNVYGZ5ANDNQYNO7O3GZUSA/"
"12","Fútbol","Jugadores de Udinese explican la disputa por el polémico penal que involucró a Alexis Sánchez","https://www.latercera.com/el-deportivo/noticia/jugadores-de-udinese-explican-la-disputa-por-el-polemico-penal-que-involucro-a-alexis-sanchez/FUD3N545JJFQDINTSSPIW7ZLIM/"
"13","Incesdios forestales","Utilizaban dispositivos con fósforos y buscaban condiciones favorables para el fuego: cómo operaban los bomberos acusados por incendios en Melipilla","https://www.latercera.com/nacional/noticia/utilizaban-dispositivos-con-fosforos-y-buscaban-condiciones-favorables-para-el-fuego-la-investigacion-que-llevo-a-la-captura-de-los-bomberos-acusados-por-incendios-en-melipilla/XWPU574QYVC2LOXX6YV5HR3BCU/"
"14","Corfo","Senadores opositores consiguen firmas para convocar a sesión especial por traspasos billonarios de la Corfo al fisco","https://www.latercera.com/politica/noticia/senadores-opositores-consiguen-firmas-para-convocar-a-sesion-especial-por-traspasos-billonarios-de-la-corfo-al-fisco/VFDDWQNXBBCOJOYW3RBQTJX4VY/"
