"","seccion","titular","enlace_noticia"
"1","Deuda histórica","Qué es y cómo se originó la deuda histórica de los profesores","https://www.latercera.com/nacional/noticia/que-es-y-como-se-origino-la-deuda-historica-de-los-profesores/YYYVHEO2FZBZZG5FYCFNBGBEQM/"
"2","Filadelfia","Una paciente pediátrica y su madre: quiénes son las víctimas del fatal accidente aéreo en Filadelfia","https://www.latercera.com/mundo/noticia/lo-que-se-sabe-del-avion-medico-que-se-estrello-en-una-zona-residencial-de-filadelfia/ICJCTE25H5CXVM6B5RI5PVYSZY/"
"3","Policial","Investigan homicidio en barrio Yungay: víctima fue hallada en la vía pública con impacto balístico en la zona del cuello","https://www.latercera.com/nacional/noticia/investigan-homicidio-en-barrio-yungay-victima-fue-hallada-en-la-via-publica-con-impacto-balistico-en-la-zona-del-cuello/MOJOUFEW5VFDDORZNOXN552E3I/"
"4","Colombia","Detienen en Colombia a “Chocolate”, uno de los cabecillas del Tren de Aragua","https://www.latercera.com/mundo/noticia/detienen-en-colombia-a-chocolate-uno-de-los-cabecillas-del-tren-de-aragua/PMG2D2MKPRFNNLKTSVONV6SPUE/"
"5","Tenis","Por una ‘pichanga’: la increíble razón por la que Zizou Bergs le debe su nombre a Zinedine Zidane","https://www.latercera.com/el-deportivo/noticia/por-una-pichanga-la-increible-razon-por-la-que-zizou-bergs-le-debe-su-nombre-a-zinedine-zidane/TXLP7WNW5ZECLLHLQGFCPDYVLE/"
"6","Minuto a minuto","En vivo: Chile abre la serie de Copa Davis ante Bélgica","https://www.latercera.com/el-deportivo/noticia/en-vivo-chile-abre-la-serie-de-copa-davis-ante-belgica/DQAWS6X5JJD7HDI27IXP5LJ5XQ/"
"7","Policial","Persecución en La Reina terminó con un detenido: conductor chocó patrulla de Carabineros y se dio a la fuga","https://www.latercera.com/nacional/noticia/persecucion-en-la-reina-termino-con-un-detenido-conductor-choco-patrulla-de-carabineros-y-se-dio-a-la-fuga/2F4H3IVYRJH3VMJQWNFKHZCOJA/"
"8","Salud","Qué sucede en tu cuerpo cuando tienes la nariz congestionada","https://www.latercera.com/tendencias/noticia/que-sucede-en-tu-cuerpo-cuando-tienes-la-nariz-congestionada/CFZ7AOSKJFB4JC646F47N4KVSM/"
"9","Hamás","Hamás libera a dos de los tres rehenes israelíes que confirmó para este sábado","https://www.latercera.com/mundo/noticia/hamas-libera-a-dos-de-los-tres-rehenes-israelies-que-confirmo-para-este-sabado/5IONW5BK2JEA3ONPDFMCJI24E4/"
"10","China","China apuesta por los electrodomésticos para reactivar su crecimiento económico","https://www.latercera.com/tendencias/noticia/china-apuesta-por-los-electrodomesticos-para-reactivar-su-crecimiento-economico/ROCEO47B7RHFHDYVLQWO6JDIMA/"
"11","Fútbol","Dónde y a qué hora ver a Bournemouth vs. Liverpool","https://www.latercera.com/servicios/noticia/donde-y-a-que-hora-ver-a-bournemouth-vs-liverpool/CMLPSI7XZ5CKFEZGTX2IWYR2R4/"
"12","Policial","Violento robo a mall chino en Estación Central: desconocidos golpearon al dueño y maniataron a los clientes","https://www.latercera.com/nacional/noticia/violento-robo-a-mall-chino-en-estacion-central-desconocidos-golpearon-al-dueno-y-maniataron-a-los-clientes/N2LIFZHVSRBMTABULEGGPTYWCQ/"
"13","Policial","Detienen a cinco sujetos por robo de vehículos en la Región Metropolitana: dos eran prófugos de la justicia","https://www.latercera.com/nacional/noticia/detienen-a-cinco-sujetos-por-robo-de-vehiculos-en-la-region-metropolitana-dos-se-encontraban-profugos-de-la-justicia/IMTDTBI3WRH5FKOIB2RQ4ZD3JQ/"
"14","Policial","PDI desarticula punto de acopio de banda criminal en La Pintana: se incautaron más de $47 millones en drogas","https://www.latercera.com/nacional/noticia/pdi-desarticula-punto-de-acopio-de-banda-criminal-en-la-pintana-se-incautaron-mas-de-47-millones-en-drogas/BFI7E2CGXRA2PEML4R7UENNVEM/"
"15","Sismo","Temblor hoy, sábado 1 de febrero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-sabado-1-de-febrero-en-chile-consulta-epicentro-y-magnitud/PYBNJXQDNVAXBOBMHZVXYZ4LWM/"
