"","seccion","titular","enlace_noticia"
"1","Darío Osorio","Retorno triunfal: la Europa League elige el gol de Darío Osorio como el mejor de la fecha","https://www.latercera.com/el-deportivo/noticia/retorno-triunfal-la-europa-league-elige-el-gol-de-dario-osorio-como-el-mejor-de-la-fecha/E3RTLAL6E5CC7DFGM6CSVAVUZQ/"
"2","Fútbol","Deportes Iquique vs. Deportes Antofagasta: a qué hora y dónde ver el partido por la Copa Chile","https://www.latercera.com/el-deportivo/noticia/deportes-iquique-vs-deportes-antofagasta-a-que-hora-y-donde-ver-el-partido-por-la-copa-chile/Q7SUAKYF7VGN5DDEJXQWDAYX2U/"
"3","Música","Aterciopelados: “Nosotros aquí seguimos haciendo el contrapeso”","https://www.latercera.com/culto/2025/01/24/aterciopelados-nosotros-aqui-seguimos-haciendo-el-contrapeso/"
"4","Qué Pasa","¿Cuántas torres eólicas hay en Chile?","https://www.latercera.com/que-pasa/noticia/cuantas-torres-eolicas-hay-en-chile/C6NCUDMYGRCWRFYGSA4LRKYFWI/"
"5","Rusia","Ucrania ataca con 170 drones a Rusia y destruye refinería de petróleo clave","https://www.latercera.com/la-tercera-tv/noticia/ucrania-ataca-con-170-drones-a-rusia-y-destruye-refineria-de-petroleo-clave/4EEEYSDGNBE5TIODEISCOLZ5BY/"
"6","Vlado Mirosevic","“En los peores momentos las relaciones (con Venezuela) no se han cortado”: Mirosevic tras vincularse a Diosdado Cabello con el caso Ojeda","https://www.latercera.com/politica/noticia/en-los-peores-momentos-las-relaciones-con-venezuela-no-se-han-cortado-mirosevic-tras-vincularse-a-diosdado-cabello-con-el-caso-ojeda/XZCLD5EH4FEELMPECT46HRBNDU/"
"7","Donald Trump","“Hay riesgos en todo”: Trump retira protección a su exsecretario y a enviado especial pese a amenazas que enfrentan","https://www.latercera.com/mundo/noticia/hay-riesgos-en-todo-trump-retira-proteccion-a-su-exsecretario-y-a-enviado-especial-pese-a-amenazas-que-enfrentan/NK6VCFJM5ZADNPINJO2LNYLQHY/"
"8","Diosdado Cabello","Abogado de familia Ojeda desliza posibles acciones de Corte Penal contra Cabello si se confirma participación en el crimen","https://www.latercera.com/nacional/noticia/abogado-de-familia-ojeda-desliza-posibles-acciones-de-corte-penal-contra-cabello-si-se-confirma-participacion-en-el-crimen/LMUCDGRGXBFBVK3FNR3OEMZAY4/"
"9","Fútbol","Udinese vs. Roma: a qué hora y dónde ver el partido por la Serie A","https://www.latercera.com/el-deportivo/noticia/udinese-vs-roma-a-que-hora-y-donde-ver-el-partido-por-la-serie-a/K4KKCARBDBB3PICVJI5VSSSZCU/"
"10","Redes sociales","Comió completos, bailó cueca y se juntó con Arturo Vidal: así fue la caótica visita del streamer Speed por Chile","https://www.latercera.com/tendencias/noticia/comio-completos-bailo-cueca-y-se-junto-con-arturo-vidal-asi-fue-la-caotica-visita-del-streamer-speed-por-chile/VYPJ7R2YSJFZBD4KKS5KE7EJAA/"
"11","Fútbol","Chile vs. Uruguay: a qué hora y dónde ver por TV abierta el partido de la Roja Sub 20","https://www.latercera.com/el-deportivo/noticia/chile-vs-uruguay-a-que-hora-y-donde-ver-por-tv-abierta-el-partido-de-la-roja-sub-20/GSF26YF5CVDNXFTOSANOWQMEXY/"
"12","Guerra Medio Oriente","Hamas daría a conocer durante este viernes el nombre de los próximos prisioneros que serán liberados en el marco del alto al fuego","https://www.latercera.com/mundo/noticia/hamas-daria-a-conocer-durante-este-viernes-el-nombre-de-los-cuatro-prisioneros-israelies-que-seran-liberados-este-sabado/CZNITDTD35GYLDVONXK2BD4WGQ/"
"13","Casa de Allende","Abogada Paula Vial justifica silencio de senadora Allende: “Declarará cuando lo consideremos oportuno”","https://www.latercera.com/nacional/noticia/abogada-paula-vial-justifica-silencio-de-senadora-allende-declarara-cuando-lo-consideremos-oportuno/NCNRB6A4C5A3DGDGLS2AAVUDHU/"
"14","EE.UU.","Histórico: después de 35 años cae nieve en las ciudades costeras de Florida en Estados Unidos","https://www.latercera.com/la-tercera-tv/noticia/historico-despues-de-35-anos-cae-nieve-en-las-ciudades-costeras-de-florida-en-estados-unidos/SH2QSB54LNCZTJCX4SACJMGJNE/"
"15","Qué Pasa","¿Por qué Novak Djokovic es considerado campeón, héroe y mártir del nacionalismo serbio?","https://www.latercera.com/que-pasa/noticia/por-que-novak-djokovic-es-considerado-campeon-heroe-y-martir-del-nacionalismo-serbio/ZV4XFMMUQFFEHJZNPE5EQU473I/"
