"","seccion","titular","enlace_noticia"
"1","Plaza Italia","Tras aprobación de iniciativa para reubicar estatua de Baquedano: Kast afirma que si gana presidenciales monumento volverá a Plaza Italia","https://www.latercera.com/politica/noticia/tras-aprobacion-de-iniciativa-para-reubicar-estatua-de-baquedano-kast-afirma-que-si-gana-presidenciales-monumento-volvera-a-plaza-italia/S27JBP3OQRHUDABENLOJSWOAAY/"
"2","Maya Fernández","Casa de Allende: TC fija para el lunes revisión de admisibilidad del requerimiento contra la ministra Maya Fernández","https://www.latercera.com/nacional/noticia/casa-de-allende-tc-fija-para-el-lunes-revision-de-admisibilidad-del-requerimiento-contra-la-ministra-maya-fernandez/GA4AHKGREBCZ5EKYJICSQ2ZZNU/"
"3","Golf","Joaquín Niemann tiene una irregular segunda jornada que lo aleja del top 10 en el LIV Golf de Riad","https://www.latercera.com/el-deportivo/noticia/joaquin-niemann-tiene-una-irregular-segunda-jornada-que-lo-aleja-del-top-10-en-el-liv-golf-de-riad/YBA2P7BYNRFLXCWWUNWJ6Q2SIQ/"
"4","Alexis Sánchez","“Necesita minutos para demostrar sus cualidades”: el técnico del Udinese defiende a Alexis Sánchez de las críticas","https://www.latercera.com/el-deportivo/noticia/necesita-minutos-para-demostrar-sus-cualidades-el-tecnico-del-udinese-defiende-a-alexis-sanchez-de-las-criticas/NGS6VSP3QFHWBJTTR5VD2LDRTQ/"
"5","Transporte","Alza de $20 en el pasaje: Transportes dice que “permite mantener el equilibrio del sistema” y consolidar el sistema Red","https://www.latercera.com/nacional/noticia/alza-de-20-en-transporte-dtpm-dice-que-responsabilidad-en-uso-de-recursos-ha-permitido-consolidar-a-red-movilidad/5WV74ONVM5GWFGW6GVE3F4DXOQ/"
"6","Fútbol","La cartelera deportiva del fin de semana","https://www.latercera.com/el-deportivo/noticia/la-cartelera-deportiva-del-fin-de-semana/F6AAFSJ6KVHWFMKU3BIL2JQTXM/"
"7","Taxonomía verde","Consulta ciudadana sobre el anteproyecto T-MAS cierra con mayor participación femenina e interés del sector privado","https://www.latercera.com/pulso/noticia/consulta-ciudadana-sobre-el-anteproyecto-t-mas-cierra-con-mayor-participacion-femenina-e-interes-del-sector-privado/H2SQTTN7HNHZ7BT3HVFDSKTXNM/"
"8","Mercados","Wall Street cae por expectativas de una Fed cauta tras los datos de empleo en EEUU y el IPSA cae","https://www.latercera.com/pulso/noticia/wall-street-cae-por-expectativas-de-una-fed-cauta-tras-los-datos-de-empleo-en-eeuu-y-el-ipsa-cae/FOBUW32UFRAVFHFDXDF35W3S7A/"
"9","Gabriel Boric","Boric inicia vacaciones este sábado, pero cancela trekking en Cabo de Hornos","https://www.latercera.com/politica/noticia/boric-inicia-vacaciones-este-sabado-pero-cancela-trekking-en-cabo-de-hornos/DRWOCYSD5RDKBLEVHIOQ63UY2M/"
"10","Monedas","El dólar cierra el balance de la semana a la baja","https://www.latercera.com/pulso/noticia/el-valor-del-dolar-en-chile-hoy-07-de-febrero-del-2025/3UY3L3LFL5EEHCCDV7MKWPMJEA/"
"11","Libros","Los diarios íntimos de Joan Didion llegan en julio","https://www.latercera.com/culto/2025/02/07/los-diarios-intimos-de-joan-didion-llegan-en-julio/"
"12","Panel de Expertos","A tres meses del último aumento: Panel de Expertos determina nueva alza en pasaje de buses y Metro","https://www.latercera.com/nacional/noticia/a-tres-meses-del-ultimo-aumento-panel-de-expertos-determina-alza-en-pasajes-de-buses-y-metro/J6ZT4IDZVJB3XFT5Y5BZRHEBL4/"
"13","Qué Pasa","Primera edición del Pudú Fest: La trágica historia detrás del evento","https://www.latercera.com/que-pasa/noticia/primera-edicion-del-pudu-fest-la-tragica-historia-detras-del-evento/7ZZB5QGIU5H6XCHAE4T3A2VBIE/"
"14","Cine","Un no rotundo: el guionista de Volver al Futuro descartó una cuarta película de la saga","https://www.latercera.com/culto/2025/02/07/un-no-rotundo-el-guionista-de-volver-al-futuro-descarto-una-cuarta-pelicula-de-la-saga/"
"15","Banca","Otros movimientos que los bancos deben informar al SII, además de las 50 transferencias","https://www.latercera.com/servicios/noticia/los-otros-movimientos-que-los-bancos-deben-informar-al-sii-ademas-de-las-50-transferencias/KYPMEIWPNRBZFGEKZA33K3BMSQ/"
