"","seccion","titular","enlace_noticia"
"1","Comercio","Las ventas online del retail caen en el último trimestre del 2024, pero cierran el balance del año al alza","https://www.latercera.com/pulso/noticia/las-ventas-online-del-retail-caen-en-el-ultimo-trimestre-del-2024-pero-cierran-el-balance-del-ano-al-alza/IFXIHYND6NC4PAFWRBKR7WFKUI/"
"2","Mercado inmobiliario","Las personas en Chile utilizan bodegas como una “extensión del hogar” y las pymes como “aliadas” para su crecimiento","https://www.latercera.com/pulso-pm/noticia/las-personas-en-chile-utilizan-bodegas-como-una-extension-del-hogar-y-las-pymes-como-aliadas-para-su-crecimiento/X7WMY5OAF5AILDPEHIVQZ4O3QE/"
"3","Fútbol","Los elogios de Almirón a Carlos Palacios tras su primer gol en Boca: “No tiene miedo a nada, sabe convivir en el caos”","https://www.latercera.com/el-deportivo/noticia/los-elogios-de-almiron-a-carlos-palacios-por-sus-partidos-en-boca-no-tiene-miedo-a-nada-sabe-convivir-en-el-caos/CERCRDZ3T5GFRGKPGNJBMGBCW4/"
"4","Estados Unidos","Trump ordena crear un fondo soberano que podría adquirir TikTok: esto es lo que sabemos","https://www.latercera.com/tendencias/noticia/trump-ordena-crear-un-fondo-soberano-que-podria-adquirir-tiktok-esto-es-lo-que-sabemos/O2AX26VSDNCT5KHLZFYU2ZXAFY/"
"5","Negocios","Sartor enfrenta a BCI y califica petición de quiebra como “improcedente, oportunista y abusiva”Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/sartor-enfrenta-a-bci-y-califica-peticion-de-quiebra-como-improcedente-oportunista-y-abusiva/6ILBRCCICBDUHGUNJ65Y3TRJQM/"
"6","Premios Grammy","Kendrick Lamar contra Drake: cronología de una dura batalla que incluye hasta acusaciones de abuso","https://www.latercera.com/culto/2025/02/04/kendrick-lamar-contra-drake-cronologia-de-una-dura-batalla-que-incluye-hasta-acusaciones-de-abuso/"
"7","Suecia","Tiroteo en escuela de Suecia deja a cinco personas heridas","https://www.latercera.com/mundo/noticia/tiroteo-en-escuela-de-suecia-deja-a-cinco-personas-heridas/E6A2KTKMY5CQFBGEPXEHG7WZJI/"
"8","Opinión","La columna de Hernán de Solminihac: “Escuchar para avanzar”Exclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/la-columna-de-hernan-de-solminihac-escuchar-para-avanzar/2B37L3R3KNCJ7CMWJI5ETQATZI/"
"9","Real Madrid","“Actuación escandalosa del arbitraje y el VAR”: el fuerte reclamo del Real Madrid ante la Federación Española","https://www.latercera.com/el-deportivo/noticia/actuacion-escandalosa-del-arbitraje-y-el-var-el-fuerte-reclamo-del-real-madrid-ante-la-federacion-espanola/5OTGE34W5VESJHDYOM6TGCT36A/"
"10","Corea del Sur","El presidente surcoreano destituido admite haber ordenado el envío de tropas a la Comisión Electoral","https://www.latercera.com/mundo/noticia/el-presidente-surcoreano-destituido-admite-haber-ordenado-el-envio-de-tropas-a-la-comision-electoral/G4FV7KWS5NF5ZJBS6OGWHUJX2Y/"
"11","ClubLT Cines","Cineplanet: Descarga aquí tu código para comprar tus entradas con descuento","https://www.latercera.com/club-la-tercera/noticia/cineplanet-descarga-aqui-tu-codigo-para-comprar-tus-entradas-con-descuento/MIVLKQPVCFAIRB5EVYIQE5HZYQ/"
"12","Negocios","Michael Clark pide a la justicia dejar sin efecto oficio de la CMF que lo obliga a lanzar OPA por Azul AzulExclusivo suscriptor","https://www.latercera.com/pulso-pm/noticia/michael-clark-pide-a-la-justicia-dejar-sin-efecto-oficio-de-la-cmf-que-lo-obliga-a-lanzar-opa-por-azul-azul/EELDEGUIXNG5HBMLFUBXLLUHTE/"
"13","Música","Innuendo: el canto final de Freddie Mercury inmortalizado con su último esfuerzo","https://www.latercera.com/culto/2025/02/04/innuendo-el-canto-final-de-freddie-mercury-inmortalizado-con-su-ultimo-esfuerzo/"
"14","Vittorio Corbo","Vittorio Corbo valora el contexto económico local: “Chile se ha ordenado (...) estaba incendiado hace tres años atrás”","https://www.latercera.com/pulso-pm/noticia/vittorio-corbo-valora-el-contexto-economico-local-chile-se-ha-ordenado-estaba-incendiado-hace-tres-anos-atras/RNVANNDKTNDOBDEBGF3KRWYNRM/"
"15","Salud","Para sumar más clínicas: Fonasa prepara ajustes al arancel hospitalario de nueva modalidad que estrenará este año","https://www.latercera.com/pulso-pm/noticia/para-sumar-mas-clinicas-fonasa-prepara-ajustes-al-arancel-hospitalario-de-nueva-modalidad-que-estrenara-este-ano/5BI5TQYVPJDRLKYLLLN64U5KXE/"
