"","seccion","titular","enlace_noticia"
"1","Mercados","Tecnológicas lastran a acciones mundiales por el impulso chino a la IA","https://www.latercera.com/pulso/noticia/tecnologicas-lastran-a-acciones-mundiales-por-el-impulso-chino-a-la-ia/J6L3B5T7JVEVHH2B5L52RR45EA/"
"2","Guerra Medio Oriente","Hamas abre la puerta a que el control de Gaza no esté en sus manos tras la retirada de las tropas de Israel","https://www.latercera.com/mundo/noticia/hamas-abre-la-puerta-a-que-el-control-de-gaza-no-este-en-sus-manos-tras-la-retirada-de-las-tropas-de-israel/L2FL2235TZGRROHTIWAFK5DJBY/"
"3","Carolina Tohá","“Cuando volvamos del verano”: Tohá fija plazo para definir una posible candidatura presidencial","https://www.latercera.com/politica/noticia/cuando-volvamos-del-verano-toha-fija-plazo-para-definir-una-posible-candidatura-presidencial/6U7DCT4XNVHGDHVPUNOJQ7SKYY/"
"4","Estados Unidos","Trump buscaría acuerdo con El Salvador para que reciban a migrantes deportados de otros países","https://www.latercera.com/mundo/noticia/trump-buscaria-acuerdo-con-el-salvador-para-que-reciban-a-migrantes-deportados-de-otros-paises/JAX4JJR2KNEYHEKPHNGQLW3NWQ/"
"5","Sismo","Temblor hoy, lunes 27 de enero en Chile: consulta epicentro y magnitud","https://www.latercera.com/servicios/noticia/temblor-hoy-lunes-27-de-enero-en-chile-consulta-epicentro-y-magnitud/EBCF33YJ4VG3DKKGPJCV7CKTTM/"
"6","Pádel","Matías del Moral y Juan Romanazzi se quedan con el título del FIP Bronze de San Antonio","https://www.latercera.com/el-deportivo/noticia/matias-del-moral-y-juan-romanazzi-se-quedan-con-el-titulo-del-fip-bronze-de-san-antonio/FBLPVX7ATJB3HCZGKMUXULL4KQ/"
"7","Geopolítica","El plan de Trump para “limpiar” Gaza (y enviar refugiados a Egipto y Jordania)","https://www.latercera.com/tendencias/noticia/el-plan-de-trump-para-limpiar-gaza-y-enviar-refugiados-a-egipto-y-jordania/K6GAQFDISRA2ZP5KVDLM4Y5CEM/"
"8","Monedas","Dólar avanza por preocupaciones sobre aranceles y con foco puesto en bancos centrales","https://www.latercera.com/pulso/noticia/dolar-avanza-por-preocupaciones-sobre-aranceles-y-con-foco-puesto-en-bancos-centrales/NVALAJ4KHZC5ZD4QW3B2FHJTG4/"
"9","Estados Unidos","Colombia acepta recibir a sus nacionales deportados desde Estados Unidos tras sanciones anunciadas por Trump","https://www.latercera.com/mundo/noticia/colombia-acepta-recibir-a-sus-nacionales-deportados-desde-estados-unidos-tras-sanciones-anuncidas-por-trump/NO7E42NEXJDWRAODG5JAXXEMDY/"
"10","Claudio Michaux","Claudio Michaux, comediante: “Si Chile fuera un programa de TV, yo creo que sería como Manos al Fuego”","https://www.latercera.com/culto/2025/01/27/claudio-michaux-si-chile-fuera-un-programa-yo-creo-que-seria-como-manos-al-fuego/"
"11","Estados Unidos","Rusia dice que aún no ha recibido noticias de Estados Unidos sobre una posible reunión entre Putin y Trump","https://www.latercera.com/mundo/noticia/rusia-dice-que-aun-no-ha-recibido-noticias-de-estados-unidos-sobre-una-posible-reunion-entre-putin-y-trump/OK4HZMYW4ZAKJEVV2DX7TST624/"
"12","Policial","Soy psicólogo criminalista y estos son los 3 rasgos más comunes entre los autores de atentados","https://www.latercera.com/tendencias/noticia/soy-psicologo-criminalista-y-estos-son-los-3-rasgos-mas-comunes-entre-los-autores-de-atentados/HZM7MAQSYVGDFNVMMZZ7KLHEVI/"
"13","Viajes","Dos tercios de su población tiene menos de 25 años: esta es la razón por la que el mundo va allí de fiesta","https://www.latercera.com/tendencias/noticia/dos-tercios-de-su-poblacion-tiene-menos-de-25-anos-esta-es-la-razon-por-la-que-el-mundo-va-alli-de-fiesta/MX2IMHSWJ5GP5MV2LEXXGTO45Y/"
"14","Fútbol","“Sánchez solo juega cuando su equipo va perdiendo”: la prensa italiana exige más minutos para el chileno","https://www.latercera.com/el-deportivo/noticia/sanchez-solo-juega-cuando-su-equipo-va-perdiendo-la-prensa-italiana-exige-mas-minutos-para-el-chileno/2QPWIPC7VRE75NRGU3FMHHYBXM/"
"15","Tenis","Medallista olímpico pone a Marcelo Ríos como uno de los mejores tenistas de la historia sin un Grand Slam","https://www.latercera.com/el-deportivo/noticia/medallista-olimpico-pone-a-marcelo-rios-como-uno-de-los-mejores-tenistas-de-la-historia-sin-un-grand-slam/A3PUBSPR6FBJJLM2UTQUJVXLA4/"
