"","seccion","titular","enlace_noticia"
"1","Policial","Detienen a tres sujetos involucrados en robo a planta de revisión técnica de San Joaquín","https://www.latercera.com/nacional/noticia/detienen-a-tres-sujetos-involucrados-en-robo-a-planta-de-revision-tecnica-de-san-joaquin/UUR2Q2LY7NAPRAHUNFXT2MW3NY/"
"2","Festival de Viña 2025","Álex Hernández y el bochorno de George Harris: “Hubo xenofobia, un pequeño grupo de chilenos empezaron a funar el show”","https://www.latercera.com/culto/2025/02/24/alex-hernandez-y-el-bochorno-de-george-harris-hubo-xenofobia-un-pequeno-grupo-de-chilenos-empezaron-a-funar-el-show/"
"3","Festival de Viña","“Por supuesto que hubo xenofobia”: la defensa del director del Festival de Viña por George Harris","https://www.latercera.com/tendencias/noticia/por-supuesto-que-hubo-xenofobia-la-defensa-del-director-del-festival-de-vina-por-george-harris/QOJJ3MNOBVHM5AHZKLPPYNVJT4/"
"4","Tasas","Tasas hipotecarias anotan leve alza en segunda semana de febrero","https://www.latercera.com/pulso/noticia/tasas-hipotecarias-anotan-leve-alza-en-segunda-semana-de-febrero/IXVEHWTX35AE3MAKSNR4RI4AVM/"
"5","Fútbol","Jean Paul Pineda es detenido tras protagonizar accidente de tránsito en estado de ebriedad","https://www.latercera.com/el-deportivo/noticia/jean-paul-pineda-es-detenido-tras-protagonizar-accidente-de-transito-en-estado-de-ebriedad/EZJVHW7BOBCIVE6IH55ELDBPNU/"
"6","Policial","Triple homicidio en Renca cierra violento fin de semana con serie de balaceras y muertes en la Región Metropolitana","https://www.latercera.com/nacional/noticia/triple-homicidio-en-renca-cierra-violento-fin-de-semana-con-serie-de-balaceras-y-muertes-en-la-region-metropolitana/J44UWZDNV5HVZDOLUPJHTQEGPI/"
"7","Medioambiente","Hasta 34°C: revisa la alerta de calor vigente para Santiago","https://www.latercera.com/servicios/noticia/hasta-34c-revisa-la-alerta-de-calor-vigente-para-santiago/VDYRAZIUARAUZP5LL2R7U54EJA/"
"8","Estados Unidos","La jefa de la diplomacia de la Unión Europea anuncia que viajará a Estados Unidos el martes","https://www.latercera.com/mundo/noticia/la-jefa-de-la-diplomacia-de-la-union-europea-anuncia-que-viajara-a-estados-unidos-el-martes/LV2NDNB35JHHNI66WPF5E3YFPI/"
"9","Cine","Cónclave triunfa en los SAG Awards y añade una dosis de incertidumbre a los Oscar","https://www.latercera.com/culto/2025/02/24/conclave-triunfa-en-los-sag-awards-y-anade-una-dosis-de-incertidumbre-a-los-oscar/"
"10","Qué Pasa","A 15 años del 27F: estas son las principales lecciones que nos dejó el megaterremoto que sacudió a Chile","https://www.latercera.com/que-pasa/noticia/a-15-anos-del-27f-estas-son-las-principales-lecciones-que-nos-dejo-el-megaterremoto-que-sacudio-a-chile/4H7H27OIVFBJJNXL2PSFNII3DU/"
"11","Festival de Viña","Dónde ver la presentación de Bacilos en el Festival de Viña 2025","https://www.latercera.com/servicios/noticia/donde-ver-la-presentacion-de-bacilos-en-el-festival-de-vina-2025/ZDUIL4GSWZF3LFC3ZGOS24X5A4/"
"12","Festival de Viña","“No hubo ningún espíritu xenofóbico” : las reflexiones de Karen Doggenweiler y Rafael Araneda por fallida rutina de George Harris","https://www.latercera.com/culto/2025/02/24/no-hubo-ningun-espiritu-xenofobico-las-reflexiones-de-karen-doggenweiler-y-rafael-araneda-por-fallida-rutina-de-george-harris/"
"13","Fuga","Gendarmería frustra intento de fuga de tres internos en cárcel de Punta Arenas: uno de los sujetos quedó lesionado","https://www.latercera.com/nacional/noticia/gendarmeria-frustra-intento-de-fuga-de-tres-internos-en-carcel-de-punta-arenas-uno-de-los-sujetos-quedo-lesionado/FMMKPJZDTJG35KZNVNFXZRHEKI/"
"14","Casos judiciales","Actor Pedro Campos enfrenta a juez por supuesto llamado para evitar que testigo declarara a favor de su padre","https://www.latercera.com/nacional/noticia/actor-pedro-campos-enfrenta-a-juez-por-supuesto-llamado-para-evitar-que-testigo-declarara-a-favor-de-su-padre/XGSP3MYTSVB2BHHKUDUMQEKKPI/"
"15","Tenis","¿En qué lugar quedó Christian Garin? El crítico desplome del chileno en el ranking ATP","https://www.latercera.com/el-deportivo/noticia/en-que-lugar-quedo-christian-garin-el-critico-descenso-del-chileno-en-el-ranking-atp/NU6N6KGAL5CDBJC3V6GJOAJDVI/"
