"","seccion","titular","enlace_noticia"
"1","Marianne Faithfull","La estrecha relación de Marianne Faithfull con The Rolling Stones (y cómo influyó en su vida)","https://www.latercera.com/culto/2025/01/30/la-estrecha-relacion-de-marianne-faithfull-con-the-rolling-stones-y-como-influyo-en-su-vida/"
"2","Resultados de Empresas","CMPC mejora sus ganancias en 2024 hasta los US$491 millones","https://www.latercera.com/pulso/noticia/cmpc-mejora-sus-ganancias-en-2024-hasta-los-us491-millones/WE3375T2UNDH5E36PVY5GOPYOI/"
"3","Medioambiente","Extienden alerta de calor para la zona central: revisa las regiones afectadas","https://www.latercera.com/servicios/noticia/extienden-alerta-de-calor-para-la-zona-central-revisa-las-regiones-afectadas/KIS2ITGSRVDPPBN7X422MJT2II/"
"4","Fútbol","El duro e inesperado golpe que le propina el Inter Miami de Messi a Maximiliano Falcón","https://www.latercera.com/el-deportivo/noticia/el-inter-miami-decide-no-inscribir-a-maximiliano-falcon-para-disputar-la-concachampions/S35C2S3CBNHGDABERI2HKDQ47U/"
"5","Naufragio","Decretan prisión preventiva para capitán de lancha que naufragó en San Juan de la Costa","https://www.latercera.com/nacional/noticia/decretan-prision-preventiva-para-capitan-de-lancha-que-naufrago-en-san-juan-de-la-costa/XSDG5WXC4RA6PKQEQLAFBXZ6EU/"
"6","Comisión para la Paz y el Entendimiento","Gobierno da a conocer la fecha en que la Comisión para la Paz y el Entendimiento debería concluir su mandato","https://www.latercera.com/nacional/noticia/gobierno-da-a-conocer-la-fecha-en-que-comision-para-la-paz-y-el-entendimiento-debera-concluir-su-mandato/XESMLGUO35FDTJGWGTD26ORJF4/"
"7","Ministerio de la Mujer","“Las víctimas han estado viviendo con temor”: ministra Orellana valora detención de excarabinero en Argentina","https://www.latercera.com/nacional/noticia/las-victimas-han-estado-viviendo-con-temor-ministra-orellana-valora-detencion-de-excarabinero-en-argentina/JZVTWTPI7VHZRJMUCZ4CGNULDA/"
"8","Luis Cordero","Gobierno sale al paso ante cuestionamientos por posible advertencia de exministra Sandoval por compra de casa de Allende","https://www.latercera.com/politica/noticia/gobierno-sale-al-paso-ante-cuestionamientos-por-posible-advertencia-de-exministra-sandoval-por-comprade-casa-de-allende/NOLNTQNUFJA7TJCC2NSQD6X6JM/"
"9","Música","Muere Marianne Faithfull, icono pop de los años 60","https://www.latercera.com/culto/2025/01/30/muere-marianne-faithfull-icono-pop-de-los-anos-60/"
"10","Panoramas","Comic Con Chile 2025: cuándo es el evento y dónde comprar entradas","https://www.latercera.com/servicios/noticia/comic-con-chile-2025-cuando-es-el-evento-y-donde-comprar-entradas/PEUORALVBFEY5BZO6H4PAP7KFE/"
"11","Empresas","Clínica Las Condes nombra a Pablo Yarmuch como nuevo gerente general","https://www.latercera.com/pulso/noticia/clinica-las-condes-nombra-a-pablo-yarmuch-como-nuevo-gerente-general/SRE62PJLFFHW5KKHC3YO2FODWU/"
"12","Jhon Durán","La millonaria venta que alerta a la Premier League: joven estrella del Aston Villa se va a Arabia para jugar con CR7","https://www.latercera.com/el-deportivo/noticia/la-millonaria-venta-que-alerta-a-la-premier-league-joven-estrella-del-aston-villa-se-va-a-arabia-para-jugar-con-cr7/DO2NARCV6ZDVNFX7W66TQFLN6A/"
"13","Las Condes","“Nuestro foco es llegar a la verdad”: Catalina San Martín por auditoría a las administraciones a cargo de Lavín y Peñaloza","https://www.latercera.com/nacional/noticia/nuestro-foco-es-llegar-a-la-verdad-catalina-san-martin-por-auditoria-a-las-administraciones-a-cargo-de-lavin-y-penaloza/ZLMR2ILOEFDINL6M4UEH3Y2K7I/"
"14","Fútbol","Neymar hace oficial su retorno: “Solo el Santos me puede dar el cariño que necesito”","https://www.latercera.com/el-deportivo/noticia/neymar-hace-oficial-su-retorno-solo-el-santos-me-puede-dar-el-carino-que-necesito/PGU6MY5ZSVBDLH3FX6WJERH7UI/"
"15","Mercados","IPSA alcanza nuevo nivel histórico y Wall Street sube gracias a avances de Meta y Tesla","https://www.latercera.com/pulso/noticia/ipsa-alcanza-nuevo-nivel-historico-y-wall-street-sube-gracias-a-avances-de-meta-y-tesla/O4RLTXKNGNDZVIPEMDSSO3EDU4/"
