"","seccion","titular","enlace_noticia"
"1","Consolas","Steam Deck confirmó su fecha de estreno","https://www.latercera.com/mouse/steam-deck-confirmo-su-fecha-de-estreno/"
"2","Mundo","Juez progresista de la Corte Suprema de EE.UU. dejará su cargo y Biden apuesta por una afroamericana como sucesora","https://www.latercera.com/mundo/noticia/juez-progresista-de-la-corte-suprema-de-eeuu-dejara-su-cargo-y-biden-apuesta-por-una-afroamericana-como-sucesora/EVZ7Y45BMFHPPAQSF3WBINFWXY/"
"3","Tiempo Libre","Mirada Paula: Una entrada íntima a la sede de la nueva Constitución","https://www.latercera.com/paula/mirada-paula-una-entrada-intima-a-la-sede-de-la-nueva-constitucion/"
"4","Series","Vean el tráiler de Pam & Tommy, la serie inspirada en el escándalo sexual entre Pamela Anderson y Tommy Lee","https://www.latercera.com/mouse/vean-el-trailer-de-pam-tommy-la-serie-inspirada-en-el-escandalo-sexual-entre-pamela-anderson-y-tommy-lee/"
"5","Fútbol","Mercado: Diego Sánchez es el nuevo arquero de Antofagasta","https://www.latercera.com/el-deportivo/noticia/mercado-asi-se-refuerzan-los-equipos-de-la-primera-division-para-la-temporada-2022/PW5JNSWSQ5G6HHGVWJ2RERARRM/"
"6","Mercados","Wall Street reacciona con bajas tras anuncios de la Fed y Bolsa de Santiago cierra al alza a la espera de decisión de tasas del Banco Central","https://www.latercera.com/pulso/noticia/wall-street-reacciona-con-bajas-tras-anuncios-de-la-fed-y-bolsa-de-santiago-cierra-al-alza-a-la-espera-de-decision-de-tasas-del-banco-central/GDLL26PQHVAB5CBNWYZPSZLVDQ/"
"7","Cine","Muere actriz de Orange is the New Black","https://www.latercera.com/culto/2022/01/26/muere-actriz-de-orange-is-the-new-black/"
"8","Fútbol femenino","La UC crea la subgerencia de fútbol femenino y nombra a Helaine de Grange en el cargo","https://www.latercera.com/el-deportivo/noticia/la-uc-crea-la-subgerencia-de-futbol-femenino-y-nombra-a-helaine-de-grange-en-el-cargo/MY7JDO4NVREJ3NXV63C7OJICOQ/"
"9","Judicial","Fiscalía asegura que extranjeros que agredieron a Carabineros no podrán ser expulsados del país hasta que termine el juicio o cumplan su pena","https://www.latercera.com/nacional/noticia/fiscalia-asegura-que-extranjeros-que-agredieron-a-carabineros-no-podran-ser-expulsados-del-pais-hasta-que-termine-el-juicio-o-cumplan-su-pena/G56FR23475BBVCG5LOSOQJSAKM/"
"10","Música","Javiera Mena: “Siendo chilena y haciendo lo que hago, siempre supe que me iba a tener que ir, porque no había un lugar tan grande para mi música”","https://www.latercera.com/culto/2022/01/26/javiera-mena-siendo-chilena-y-haciendo-lo-que-hago-siempre-supe-que-me-iba-a-tener-que-ir-porque-no-habia-un-lugar-tan-grande-para-mi-musica/"
"11","NFT","NFT inspirado en Minecraft estafó a sus jugadores con tres millones de dólares","https://www.latercera.com/mouse/nft-inspirado-en-minecraft-estafo-a-sus-jugadores-con-tres-millones-de-dolares/"
"12","Fútbol","Argentina no tendrá a su entrenador en Calama por culpa del Covid-19","https://www.latercera.com/el-deportivo/noticia/argentina-no-tendra-a-su-entrenador-en-calama-por-culpa-del-covid-19/LVPR7WUCWNGRHK3B76YGGSER7M/"
"13","Tecnología","Xiaomi presentó su serie Redmi Note 11, su nueva línea de celulares","https://www.latercera.com/mouse/xiaomi-presento-su-serie-redmi-note-11-su-nueva-linea-de-celulares/"
"14","Música","¿Es esencial que los músicos escriban sus canciones? Cinco leyendas que demuestran lo contrario","https://www.latercera.com/culto/2022/01/26/es-esencial-que-los-musicos-escriban-sus-canciones-cinco-leyendas-que-demuestran-lo-contrario/"
"15","Ciencia","Todo lo que vemos es una mezcla de los últimos 15 segundos de información visual del cerebro","https://www.latercera.com/que-pasa/noticia/todo-lo-que-vemos-es-una-mezcla-de-los-ultimos-15-segundos-de-informacion-visual-del-cerebro/N6EEX7QYGZFLNLQHIKVRTHE7JQ/"
