"","seccion","titular","enlace_noticia"
"1","Fútbol","La misma cláusula, pero con participación en una venta futura: el acuerdo para la continuidad de Vicente Pizarro en Colo Colo","https://www.latercera.com/el-deportivo/noticia/misma-clausula-pero-con-participacion-en-una-venta-futura-el-acuerdo-para-la-continuidad-de-vicente-pizarro-en-colo-colo/ALFIRUSZXNAAVJQ67JAHE4DM3U/"
"2","Año Nuevo","Guía para manejar conversaciones incómodas en eventos familiares","https://www.latercera.com/practico/noticia/guia-para-manejar-conversaciones-incomodas-en-eventos-familiares/I5JS2CSWIVD2XM56Y64O4EPFNE/"
"3","Coronavirus","Seremi de Salud confirma circulación comunitaria de variante Ómicron: tres casos fueron detectados en la RM","https://www.latercera.com/nacional/noticia/seremi-de-salud-confirma-circulacion-comunitaria-de-variante-omicron-tres-casos-fueron-detectados-en-la-rm/G2MM34OS5BEZHMLF4GQQPLC5NY/"
"4","Universidad Católica","La cuenta regresiva de un ídolo: Buonanotte vive sus últimas horas como jugador de la UC","https://www.latercera.com/el-deportivo/noticia/la-cuenta-regresiva-de-un-idolo-buonanotte-vive-sus-ultimas-horas-como-jugador-de-la-uc/H5TWPIXCFRCIFAXRJXQJPBPHIM/"
"5","Energía","Conadecus apunta a cambiar actual regulación del mercado del gas tras informe de la FNE","https://www.latercera.com/pulso/noticia/conadecus-apunta-a-cambiar-actual-regulacion-del-mercado-del-gas-tras-informe-de-la-fne/R467BWYL4RFODMG5KK6GJKOCYA/"
"6","ReConstitución","Columna de Zarko Luksic: Un Estado regional en Chile, los puntos que se deben aclarar","https://www.latercera.com/reconstitucion/noticia/columna-de-zarko-luksic-un-estado-regional-en-chile-los-puntos-que-se-deben-aclarar/PUAF56HM2FGNFPYB3VAHNCAYSI/"
"7","Coronavirus","Moderna y su llegada a Chile: todo lo que sabemos de la vacuna de la U. de Oxford, una de las más eficaces del mundo","https://www.latercera.com/que-pasa/noticia/moderna-y-su-llegada-a-chile-todo-lo-que-sabemos-de-la-vacuna-de-la-u-de-oxford-una-de-las-mas-eficaces-del-mundo/UIDWWQ46CVAWZOOFKHO5DVUNEU/"
"8","Coronavirus","Interactivo: Revisa las cifras de coronavirus por región de acuerdo al último balance del Minsal","https://www.latercera.com/nacional/noticia/interactivo-revisa-las-cifras-de-coronavirus-por-region-de-acuerdo-al-ultimo-balance-del-minsal/KSU5HG7VARFKPMEY6RZ2FAKI7A/"
"9","Fútbol","Mauricio Isla y Christiane Endler integran las oncenas ideales de Sudamérica según la IFFHS","https://www.latercera.com/el-deportivo/noticia/mauricio-isla-y-christiane-endler-integran-las-oncenas-ideales-de-sudamerica-segun-la-iffhs/4ZISDQICWNG4VMGASCIP2H33RQ/"
"10","Elecciones 2021","Gabriel Boric afirma que conversó con presidenta del PPD y anticipa reunión con el PR y PL","https://www.latercera.com/politica/noticia/gabriel-boric-afirma-que-converso-con-presidenta-del-ppd-y-anticipa-reunion-con-el-pr-y-pl/2V7DPOFBANB3ZCRZ2MBJJ4PHYY/"
"11","Medioambiente","La temida fragata portuguesa está de regreso: Cierran playas en Maitencillo y Puchuncaví","https://www.latercera.com/que-pasa/noticia/la-temida-fragata-portuguesa-esta-de-regreso-cierran-playas-en-maitencillo-y-puchuncavi/TZXYY3TKLBHRHH34BBJKEMSQPA/"
"12","Superman & Lois","La segunda temporada de Superman & Lois contará con varios villanos","https://www.latercera.com/mouse/la-segunda-temporada-de-superman-lois-contara-con-varios-villanos/"
"13","La Tercera PM","INDH crea nueva comisión de consejeros para discutir con ocupantes de la toma de su sede y desestima desalojo","https://www.latercera.com/la-tercera-pm/noticia/indh-crea-nueva-comision-de-consejeros-para-discutir-con-ocupantes-de-la-toma-de-su-sede-y-desestima-desalojo/6GVIXFZOAJEMTCSPAOIQXF5HCY/"
"14","Energía","“Errores de cálculo”, “se equivoca”, “perjudicará a los consumidores”: las empresas de gas en picada contra el estudio de mercado de la FNE","https://www.latercera.com/pulso/noticia/abastible-por-informe-final-de-la-fne-contiene-errores-de-metodologia-y-calculo-relevantes/PHWWKQ22ZFCGDLUMZ74HCS3KYA/"
"15","Coronavirus","Es posible que Ómicron no sea la última vez que el coronavirus mute, pero puede ser la última variante de preocupación","https://www.latercera.com/que-pasa/noticia/es-posible-que-omicron-no-sea-la-ultima-vez-que-el-coronavirus-mute-pero-puede-ser-la-ultima-variante-de-preocupacion/MOCKMZFXZFE5REY6NC4T7J6GDE/"
