"","seccion","titular","enlace_noticia"
"1","Fútbol","Ni el reestreno de Gary Medel salva a la UC de la derrota en Quillota","https://www.latercera.com/el-deportivo/noticia/ni-el-reestreno-de-gary-medel-salva-a-la-uc-de-la-derrota-en-quillota/FS7LDHO5HRBVJBLQWQ4ANZQ2DU/"
"2","Fútbol","Aníbal Mosa: “Tenemos que instalarnos en la final de la Copa Libertadores; es el deseo de todos los colocolinos”","https://www.latercera.com/el-deportivo/noticia/anibal-mosa-tenemos-que-instalarnos-en-la-final-de-la-copa-libertadores-es-el-deseo-de-todos-los-colocolinos/6EY645OAFZCW7CUIUEVRTH3OMQ/"
"3","Fútbol","El Estadio Nacional inicia su última temporada con pasto natural","https://www.latercera.com/el-deportivo/noticia/el-estadio-nacional-inicia-su-ultima-temporada-con-pasto-natural/ELP3SDVAUVDDJP63AVNXLNLTZU/"
"4","Fútbol","Cabezazo al ángulo: el golazo con el que San Luis aumenta su ventaja ante la UC en la Copa Chile","https://www.latercera.com/el-deportivo/noticia/cabezazo-al-angulo-el-golazo-con-el-que-san-luis-aumenta-su-ventaja-ante-la-uc-en-la-copa-chile/5XR76OA3MNBX7A4XXI2QBUBNMQ/"
"5","Aumento del déficit fiscal","Déficit fiscal de Chile fue de 2,9% del PIB en 2024, mayor a lo proyectado","https://www.latercera.com/nacional/noticia/deficit-fiscal-de-chile-fue-de-29-del-pib-en-2024-mayor-a-lo-proyectado/SCKNPN6FZBGVVFI2VNHWLNTVDY/"
"6","Reforma previsional","Pensiones: institucionalidad fiscal a la altura del desafíoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/pensiones-institucionalidad-fiscal-a-la-altura-del-desafio/APYBYYWQ5VD3LFMBUPBEFXTF4A/"
"7","Mujeres","Liderazgo femeninoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/liderazgo-femenino/5OSK6UEAAZBZPNNITIRXQUN6T4/"
"8","Megaincendio","¿Otro año de espera?Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/otro-ano-de-espera/O32GPI3B5VA3NLRO66QE7HDPQA/"
"9","Fallecidos","Rumbo seguroExclusivo suscriptor","https://www.latercera.com/opinion/noticia/rumbo-seguro/V6WFKWTZLFG6NPSQUDXIBR5T3Q/"
"10","Estados Unidos","Trump firma orden que impone aranceles a productos provenientes de Canadá, México y China","https://www.latercera.com/mundo/noticia/donald-trump-firma-orden-para-imponer-aranceles-a-productos-provenientes-de-canada-mexico-y-china/YL5DTXZGAFCZ7OIJB6SJGUE72M/"
"11","Crimigración","Imitar lo buenoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/imitar-lo-bueno/P7RNBPEFH5AQBB64WI7WPHC5TA/"
"12","Nueva Alameda","Proyecto Nueva AlamedaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/proyecto-nueva-alameda/DFM5VXM5FZHCBJ7XTRK6BVB3FM/"
"13","Arte","Las fisuras en el legado de Violeta Parra: obras repartidas y un cuestionado museo en recuperación","https://www.latercera.com/culto/2025/02/01/las-fisuras-en-el-legado-de-violeta-parra-obras-repartidas-y-un-cuestionado-museo-en-recuperacion/"
"14","Festival de Viña","Morat, el éxito del pop latino que viene a Viña: “Llevamos muchos años preparándonos para llegar”","https://www.latercera.com/culto/2025/02/01/morat-el-exito-del-pop-latino-que-viene-a-vina-llevamos-muchos-anos-preparandonos-para-llegar/"
"15","Relatos","Renuncio a ser tu padre: un relato de Jaime Bayly","https://www.latercera.com/culto/2025/02/01/renuncio-a-ser-tu-padre-un-relato-de-jaime-bayly/"
