"","seccion","titular","enlace_noticia"
"1","Empresas","Las ganancias de Apple superan estimaciones de Wall Street, pese a débiles ventas del iPhone e ingresos en China","https://www.latercera.com/pulso/noticia/las-ganancias-de-apple-superan-estimaciones-de-wall-street-pese-a-debiles-ventas-del-iphone-e-ingresos-en-china/RJZJZP3FMZFGNIDYMINNHCTJTA/"
"2","Brasil","Lula da Silva advierte a Trump que aplicará “reciprocidad” si EE.UU. impone aranceles a Brasil","https://www.latercera.com/mundo/noticia/lula-da-silva-advierte-a-trump-que-aplicara-reciprocidad-si-eeuu-impone-aranceles-a-brasil/ZXDQEYVRRJCMDCT6LK6DMGLRSU/"
"3","Voces","Columna de Marisol Peña: ¿Protección diplomática?Exclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-marisol-pena-proteccion-diplomatica/3BW7JAMCPJC5VJSGISSTCIEJTI/"
"4","Voces","Columna de Rolf Lüders: El secreto de ir avanzando es empezarExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-rolf-luders-el-secreto-de-ir-avanzando-es-empezar/GF2WKMVWG5CUTO53D5KRPQ5WTQ/"
"5","Voces","Columna de Carlos Ominami: Mantener la calmaExclusivo suscriptor","https://www.latercera.com/opinion/noticia/columna-de-carlos-ominami-mantener-la-calma/3L6CYY4AQBA2ZBOO7I53W4KU64/"
"6","Sociedad","¿De vuelta al pasado? La dependencia económica como una tendencia viral","https://www.latercera.com/paula/de-vuelta-al-pasado-la-dependencia-economica-como-una-tendencia-viral/"
"7","Metrogas","Pedro Larrea asume como nuevo director de Metrogas tras renuncia de García Sanleandro","https://www.latercera.com/pulso/noticia/pedro-larrea-asume-como-nuevo-director-de-metrogas-tras-renuncia-de-garcia-sanleandro/AX6A63RTEVBCHKKZCOY4FLEBQQ/"
"8","Incendio forestal","Declaran alerta roja para Chillán Viejo por incendio forestal","https://www.latercera.com/nacional/noticia/declaran-alerta-roja-para-chillan-viejo-por-incendio-forestal/3NSSEBXXTVD6XJHDF4GM6M3W74/"
"9","Pensiones","Fiap califica reforma de pensiones como un avance y llama a resolver desafíos operativos","https://www.latercera.com/pulso/noticia/fiap-califica-reforma-de-pensiones-como-un-avance-y-llama-a-resolver-desafios-operativos/ILX3GX522JEJLGXRDGGA56GSC4/"
"10","Gremios","Firma minera australiana que tiene el 45% de Sierra Gorda se suma al Consejo Minero","https://www.latercera.com/pulso/noticia/firma-minera-australiana-que-tiene-el-45-de-sierra-gorda-se-suma-al-consejo-minero/TRFUQI7B3ZC6LJDCLGOTTSLOGY/"
"11","Marianne Faithfull","La estrecha relación de Marianne Faithfull con The Rolling Stones (y cómo influyó en su vida)","https://www.latercera.com/culto/2025/01/30/la-estrecha-relacion-de-marianne-faithfull-con-the-rolling-stones-y-como-influyo-en-su-vida/"
"12","Resultados de Empresas","CMPC mejora sus ganancias en 2024 hasta los US$491 millones","https://www.latercera.com/pulso/noticia/cmpc-mejora-sus-ganancias-en-2024-hasta-los-us491-millones/WE3375T2UNDH5E36PVY5GOPYOI/"
"13","Medioambiente","Extienden alerta de calor para la zona central: revisa las regiones afectadas","https://www.latercera.com/servicios/noticia/extienden-alerta-de-calor-para-la-zona-central-revisa-las-regiones-afectadas/KIS2ITGSRVDPPBN7X422MJT2II/"
"14","Fútbol","El duro e inesperado golpe que le propina el Inter Miami de Messi a Maximiliano Falcón","https://www.latercera.com/el-deportivo/noticia/el-inter-miami-decide-no-inscribir-a-maximiliano-falcon-para-disputar-la-concachampions/S35C2S3CBNHGDABERI2HKDQ47U/"
"15","Naufragio","Decretan prisión preventiva para capitán de lancha que naufragó en San Juan de la Costa","https://www.latercera.com/nacional/noticia/decretan-prision-preventiva-para-capitan-de-lancha-que-naufrago-en-san-juan-de-la-costa/XSDG5WXC4RA6PKQEQLAFBXZ6EU/"
