"","seccion","titular","enlace_noticia"
"1","Premios Grammy","Cómo ha sido el regreso de Taylor Swift a los Grammy: mencionó a Johnny Cash y premió a Beyoncé","https://www.latercera.com/culto/2025/02/02/como-ha-sido-el-regreso-de-taylor-swift-a-los-grammy-menciono-a-johnny-cash-y-premio-a-beyonce/"
"2","Tenis","¿Qué pasó? El posteo sobre el escándalo que afectó a Garin que “desapareció” de la cuenta de la Copa Davis","https://www.latercera.com/el-deportivo/noticia/que-paso-el-posteo-sobre-el-escandalo-que-afecto-a-garin-que-desaparecio-de-la-cuenta-de-la-copa-davis/QUYPEX44M5G2FDK3WLT5H4KZ7U/"
"3","Fútbol","Magallanes da un batacazo en la Copa Chile: a la U se le pierde el arco y termina con una derrota","https://www.latercera.com/el-deportivo/noticia/magallanes-da-un-batacazo-en-la-copa-chile-a-la-u-se-le-pierde-el-arco-y-termina-perdiendo/WKZSHDBETFEHHBQZIV2VFGSGDE/"
"4","Minuto a minuto","En vivo: Magallanes le ganó a la U por la cuenta mínima, por la Copa Chile","https://www.latercera.com/el-deportivo/noticia/en-vivo-la-u-recibe-en-el-estadio-nacional-a-magallanes-por-la-copa-chile/W6FELYB74NDBBA4OQIQSGNJ6YM/"
"5","Premios Grammy","El “chiste” del animador de los Grammy a Shakira: “Es lo más grande que ha salido de Colombia que no sea un delito grave”","https://www.latercera.com/culto/2025/02/02/el-chiste-del-animador-de-los-grammy-a-shakira-es-lo-mas-grande-que-ha-salido-de-colombia-que-no-sea-un-delito-grave/"
"6","Premios Grammy","Quién es Bianca Censori, la esposa de Kanye West que impactó al posar desnuda en los Grammy","https://www.latercera.com/culto/2025/02/02/quien-es-bianca-censori-la-esposa-de-kanye-west-que-impacto-al-posar-desnuda-en-los-grammy/"
"7","Fútbol","La dura autocrítica de Manuel Pellegrini en un Betis que no encuentra el camino en casa","https://www.latercera.com/el-deportivo/noticia/la-dura-autocritica-de-manuel-pellegrini-en-un-betis-que-no-encuentra-el-camino-en-casa/GGCU4OXKXZFWDDC3MA3CLZTQ2E/"
"8","Sebastián Piñera","Cadem: 53% está de acuerdo con levantar estatua en honor a expresidente Piñera en la Plaza de la Constitución","https://www.latercera.com/nacional/noticia/cadem-53-esta-de-acuerdo-con-levantar-estatua-en-honor-a-expresidente-pinera-en-la-plaza-de-la-constitucion/TUP3M3ULS5ESFFAHSTW5ERE6AM/"
"9","Premios Grammy","Kanye West y Bianca Censori generan polémica en la alfombra roja de los Grammy: la esposa del rapero apareció casi desnuda","https://www.latercera.com/culto/2025/02/02/kanye-west-y-bianca-censori-generan-polemica-en-la-alfombra-roja-de-los-grammy-la-esposa-del-rapero-aparecio-desnuda/"
"10","Fútbol","Carlos Palacios lidera la primera victoria de Boca Juniors en el torneo y se marcha de la Bombonera con una estridente ovación","https://www.latercera.com/el-deportivo/noticia/carlos-palacios-lidera-la-primera-victoria-de-boca-juniors-en-el-torneo-y-se-marcha-de-la-bombonera-con-una-estridente-ovacion/6R2GL6P545DDXPWSLTVFZCHRQU/"
"11","The Beatles","The Beatles vuelven a ganar un Grammy luego de 28 años","https://www.latercera.com/culto/2025/02/02/the-beatles-vuelven-a-ganar-un-grammy-luego-de-28-anos/"
"12","EE.UU.","Marco Rubio amenaza a Panamá a que realicen “cambios inmediatos” o Trump tomará las “medidas necesarias” para que lo hagan","https://www.latercera.com/mundo/noticia/marco-rubio-amenaza-a-panama-a-que-realicen-cambios-inmediatos-o-trump-tomara-las-medidas-necesarias-para-que-lo-hagan/CVTA7JPMRVHGBL7P35B2YOAN3M/"
"13","Javier Milei","Oposición argentina sale a las calles en medio de polémica por dichos de Milei sobre la homosexualidad","https://www.latercera.com/mundo/noticia/oposicion-argentina-sale-a-las-calles-en-medio-de-polemica-por-dichos-de-milei-sobre-la-homosexualidad/RXVUFJF5PRCQRA35U3BOHZJSEM/"
"14","Carlos Palacios","Celebró a lo Riquelme: Carlos Palacios anota su primer gol y se gana el corazón de Boca Juniors","https://www.latercera.com/el-deportivo/noticia/celebro-a-lo-riquelme-carlos-palacios-anota-su-primer-gol-y-se-gana-el-corazon-de-boca-juniors/BSZ2CMAGEBCRVIT5QYGAEJHHQM/"
"15","Reforma de pensiones","Crecer más, un imperativoExclusivo suscriptor","https://www.latercera.com/opinion/noticia/crecer-mas-un-imperativo/FCMZVS6DSFGDRLUFGIPJYS6OQM/"
